,Planet Name,RSM Estimate 3.9-7.8um
0,TOI-5704b,0.06919533178889622
1,TOI-672b,0.17171940534835436
2,TOI-199b,0.005342533410940888
3,WASP-176b,0.6705543804184407
4,TOI-1801b,0.01508500098822823
5,TOI-836c,0.033693968649449214
6,TOI-3807b,0.771125031268687
7,TOI-4087b,0.48001065811674115
8,TOI-2818b,0.629550678420255
9,TOI-3235b,0.6546834658252508
10,TOI-4463Ab,0.7611679937478635
11,TOI-3785b,0.07278118374767958
12,WASP-124b,0.30915473926433096
13,WASP-25b,0.49460524574471654
14,LHS1140c,0.014530822592897445
15,TOI-1199b,0.4000885513648498
16,TOI-1273b,0.3763871439260996
17,TOI-5803b,0.013669078511902246
18,TOI-3819b,0.3238465865055548
19,TOI-4791b,0.3485836700982046
20,TOI-4377b,0.7421889017618202
21,Wolf327b,0.24842320727678305
22,HD118203b,0.6608018519421509
23,TOI-1470b,0.03805247408830931
24,V1298Taub,0.08769393583564794
25,TOI-2109b,7.743624401376633
26,K2-138g,0.0012902663208636267
27,K2-141c,0.15453017808103758
28,TRAPPIST-1b,0.03736554290227354
29,TRAPPIST-1e,0.004862947834521246
30,TRAPPIST-1f,0.0038361571911007925
31,TRAPPIST-1g,0.003183613537049463
32,GJ3473b,0.04828070791367301
33,TOI-2202b,0.0676842622794985
34,TOI-833b,0.09475065160342426
35,HD28109c,0.005220921081063623
36,TOI-2641b,0.39945789407515186
37,TOI-1685b,0.29884356169448295
38,K2-87b,0.03408532221529094
39,WASP-178b,1.4028553190058093
40,HIP29442b,0.02226217947453973
41,HD152843c,0.03550391072743606
42,K2-26b,0.005688747738431863
43,TOI-1246d,0.005257083598384515
44,WASP-62b,0.8949708452194884
45,WASP-80b,1.2652301486910777
46,WASP-22b,0.40869082991401423
47,WASP-60b,0.13869482579547177
48,TOI-1296b,0.6033338903568443
49,HAT-P-59b,0.33295087385699373
50,XO-5b,0.36750391198066407
51,WASP-99b,0.4882459627268517
52,HATS-56b,0.7645278341183741
53,WASP-70Ab,0.6215403270248093
54,K2-417b,0.016062149831527452
55,TOI-1759b,0.014337389849475217
56,WASP-150b,0.1483781150184253
57,Qatar-4b,0.6265491960931346
58,TOI-1201b,0.07643895891090265
59,HAT-P-35b,0.4504459062183708
60,TOI-561b,0.23756319859676947
61,WASP-53b,0.48186851175328166
62,KELT-20b,3.0954453674246074
63,KELT-6b,0.38931502840067395
64,piMenc,0.08137153977150949
65,HATS-24b,1.8057565957097674
66,HD191939d,0.0065461557967106026
67,WASP-147b,0.30373055040819913
68,WASP-97b,1.568587408052579
69,WASP-15b,0.8567429805777952
70,HATS-58Ab,0.2783815438603084
71,WASP-139b,0.10796857944675502
72,HAT-P-2b,0.857001780614073
73,TOI-163b,0.6816219106596667
74,TOI-1478b,0.2044860745353285
75,WASP-136b,0.9272071674414994
