,Planet Name,TSM Estimate 1.1-1.1566667um,TSM Estimate 1.1566667-1.2133333um,TSM Estimate 1.2133333-1.27um,TSM Estimate 1.27-1.3266667um,TSM Estimate 1.3266667-1.3833333um,TSM Estimate 1.3833333-1.44um,TSM Estimate 1.44-1.4966667um,TSM Estimate 1.4966667-1.5533333um,TSM Estimate 1.5533333-1.61um,TSM Estimate 1.61-1.6666667um,TSM Estimate 1.6666667-1.7233333um,TSM Estimate 1.7233333-1.78um,TSM Estimate 1.78-1.8366667um,TSM Estimate 1.8366667-1.8933333um,TSM Estimate 1.8933333-1.95um
0,TOI-5704b,3.859909018578896,3.757750412446911,3.653571622181849,3.5489647624648346,3.4451073905855036,3.342861609033977,3.2428247638473624,3.145416687677391,3.0509232755668863,2.959506805080644,2.8712580075632346,2.786214752239936,2.7043553399150952,2.6256336826449447,2.5499869312845367
1,TOI-672b,8.452259056719944,8.335557674831756,8.199042783659715,8.048087760961266,7.886993485755614,7.719192106581872,7.547356321092007,7.373603094509272,7.199604385913943,7.026621587086819,6.855639221391588,6.687421444948866,6.522506487961158,6.36130048699035,6.204105359180215
2,TOI-199b,7.946193586029568,7.680794449256828,7.420137604322631,7.1661717852671725,6.920180340359785,6.682964224973673,6.454926599488218,6.236230768221048,6.026870948428556,5.826679219756445,5.635416770030729,5.452800084117455,5.278479183535428,5.112099279576019,4.95330913167762
3,WASP-176b,5.560976457061637,5.3457743437370295,5.138971284159779,4.941096518612949,4.752352632599732,4.572721034729769,4.402002543703884,4.239910663847053,4.086106980993939,3.9401955083727067,3.8017760263364813,3.670454433128765,3.5458222102254604,3.42749313820795,3.3151047268528346
4,TOI-1801b,3.969171688434131,3.907096264282444,3.8366903912654706,3.7603743185223437,3.680068983218442,3.5972943101793553,3.513221967793218,3.4287711704463883,3.344660384557297,3.261423266519668,3.1794705231414864,3.099115692640278,3.0205721545439044,2.9439962106554574,2.8694995369517424
5,TOI-836c,6.272259306851101,6.109187717715374,5.942378866115836,5.774483323583312,5.607470202044704,5.4427886916200325,5.28145104641848,5.124175182205932,4.971456261891718,4.8235840571098985,4.680728293282631,4.542969578861319,4.410288866640745,4.28262515166954,4.159888225990115
6,TOI-3807b,5.780428977569485,5.563497647109421,5.354106501983578,5.153006879475401,4.960575576121303,4.776930617000817,4.601978375327755,4.43551494559646,4.277266497104455,4.126886035525986,3.984011415072572,3.848278036622999,3.719298800107859,3.596703795474007,3.480142839918911
7,TOI-4087b,6.51274612403544,6.255641440454255,6.0092742171433695,5.774109996628361,5.550259108425987,5.337595258326394,5.1357991263058995,4.9444641307856605,4.763135099520614,4.591299589674452,4.4284483776720736,4.274086090052619,4.127706153897765,3.988832635114696,3.8570211130328755
8,TOI-2818b,9.319841371647534,8.973519064220884,8.638753345186093,8.316856053912888,8.00851795666714,7.713998335084358,7.433203337455164,7.165851581401478,6.911540965813747,6.669744748261875,6.43990635467285,6.221460817929489,6.013803099510237,5.816352850057226,5.628559027530297
9,TOI-3235b,7.158659521842885,7.118335902733986,7.053933586670512,6.970654974911544,6.872804267111189,6.763929007974839,6.646892895888206,6.524040782704063,6.397289784556823,6.268156397164702,6.137874247896536,6.007445768281751,5.87763875086679,5.749072521845984,5.622245741621769
10,TOI-4463Ab,7.912387515947583,7.623128095092906,7.342852228144539,7.072811180241315,6.813705629705512,6.565850529363375,6.3292448122209395,6.103714898186152,5.8889737868985375,5.684619489200904,5.490217261100164,5.305319123970194,5.129437849902311,4.9621029956913025,4.802865548032375
11,TOI-3785b,7.25599636355792,7.183827045160591,7.091043366483508,6.982606253556381,6.8625518385295745,6.734153454977061,6.600007592669395,6.462206446973145,6.322432696695665,6.181988880490866,6.041914928389119,5.903038950742738,5.765973440689291,5.63119928370844,5.499091889432694
12,WASP-124b,6.199259742640917,5.95492770124055,5.720745482048348,5.497168399984588,5.284311480876328,5.082062739563344,4.890124994386766,4.708116817491549,4.53560956554552,4.3721192810898755,4.217164427301873,4.070276125028575,3.9309743880954127,3.798808039198706,3.6733556054340406
13,WASP-25b,13.667461770469734,13.156703494092257,12.66339544994386,12.189377459156209,11.73559289852189,11.302364289625938,10.889506217735363,10.496566386764895,10.122922138150257,9.767773614249696,9.430281729506808,9.109598803201148,8.804821564797962,8.515085483570058,8.239571099963259
14,LHS1140c,3.4675894781293435,3.4873467821813415,3.491247354659121,3.482029046180048,3.4620523847626723,3.433338454654939,3.397582322919958,3.356220795507726,3.310469007283832,3.261327485603243,3.209638647924361,3.156111595094702,3.101318980955059,3.045741671659448,2.989783766428143
15,TOI-1199b,9.597899948878386,9.242018410050346,8.897903479569818,8.56692860923902,8.249823818554594,7.946871587260102,7.657988071286834,7.3828941258260805,7.121184500161125,6.8723240873687566,6.635745847773796,6.410873102947024,6.197087056220286,5.993793657166485,5.800428475701939
16,TOI-1273b,18.846451476820413,18.150420371464655,17.477010537139968,16.828999409386366,16.20788729122471,15.614284313437857,15.048071788821302,14.50873974613342,13.995524193533962,13.507400788859938,13.043278143165093,12.602042370043678,12.182493824438456,11.783479013851,11.403900592860445
17,TOI-5803b,3.5290191258148402,3.415058267326055,3.3025520017242527,3.192467788374419,3.085461876194969,2.981962748235995,2.882210585494249,2.786329295219403,2.6943595319856226,2.6062629776610757,2.521964121261082,2.441362849848966,2.3643254157103666,2.2907126241750295,2.220384098237947
18,TOI-3819b,1.7688954760596816,1.7014285496838486,1.6364590735617548,1.5741849643050352,1.5146950583638572,1.4580035789239527,1.404063780295002,1.3527982724890737,1.3041108068424034,1.257884867421687,1.2140010158639145,1.1723404691011108,1.1327787584899702,1.0951976325593744,1.0594856659980014
19,TOI-4791b,1.3770685954783386,1.3227234605555258,1.270645535293647,1.220933795618256,1.1736120139383182,1.1286538515549096,1.0859920910954632,1.0455410118281687,1.007204576138916,0.9708746014886527,0.9364435574628118,0.9038068188138642,0.8728573724406724,0.8434946678209836,0.8156248047350395
20,TOI-4377b,1.677392611569796,1.6258427575276797,1.5745539943798699,1.524052110653098,1.4747051906805102,1.4267645175089059,1.3803844444734514,1.3356577853836438,1.2926324990070088,1.2513144675530623,1.211688158414447,1.1737232245870266,1.1373706137055852,1.1025764935562543,1.0692846397026308
21,Wolf327b,5.238711137779892,5.190507767895365,5.126935631450089,5.051619475978439,4.9675171559998965,4.877034490193393,4.782085979243139,4.684218863700918,4.584681361502739,4.484443731113999,4.384283421912754,4.284821992866302,4.186522451531018,4.089750352084805,3.994792939899497
22,HD118203b,2.8220472985731124,2.714159396911435,2.6103004210264573,2.510778581572179,2.4157293789608256,2.3251703603665144,2.239022702271751,2.157159423637065,2.079424054730349,2.0056282908816723,1.9355795677132481,1.8690866962677282,1.8059496983179515,1.745978738523618,1.6889950566387715
23,TOI-1470b,2.0925606476212195,2.0659640259797376,2.0341608423237156,1.9985118624200182,1.960111502086744,1.919837325643298,1.8783765464875928,1.836276341584031,1.7939712964371846,1.7517919587725117,1.7099981964986215,1.6687933973729336,1.6283231920845624,1.58869898106806,1.550005026095266
24,V1298Taub,4.381336431751967,4.24686608904662,4.113048789690669,3.9812622633923125,3.8524716842397746,3.727336584253671,3.606262827133266,3.4894951210158442,3.3771606621684764,3.2692764405742296,3.1658032611365248,3.0666630245620907,2.9717285906456308,2.8808601868283037,2.79391166871491
25,TOI-2109b,2.6625422487259054,2.5499529032916617,2.443105154112781,2.341952415803424,2.24634628956754,2.156076790696249,2.070883706093379,1.9904942543109696,1.9146344793659535,1.8430224493941758,1.7753899200268246,1.7114843783488596,1.6510572521289855,1.5938792542025129,1.5397395261824076
26,K2-138g,3.0685306681650104,2.963336001486714,2.8604288752866265,2.760489286427201,2.6639517431015296,2.571074251731741,2.4819695528971466,2.3966647199094555,2.3151273243032513,2.237267249317859,2.1629710254538406,2.0921112573045204,2.0245377673608855,1.9601008351557327,1.8986540347716765
27,K2-141c,16.5937635514152,16.152766863411884,15.70336776329074,15.252371137292092,14.804804628971363,14.364344344635777,13.933532412019254,13.514151509642064,13.107411707843843,12.713994460667909,12.334276002372409,11.968407314604226,11.61628507061416,11.277702541492276,10.952382162495223
28,TRAPPIST-1b,4.748267489130759,4.852821263541907,4.929360821763871,4.9815166597578315,5.012623661333669,5.0256982327977635,5.023398649621813,5.008079941767127,4.981816875987036,4.946390889092339,4.903357792115588,4.8540741809252514,4.799684114074311,4.741181705987861,4.679431186504681
29,TRAPPIST-1e,4.052142304665894,4.14136785343157,4.206686242204237,4.251195713933538,4.277742237975265,4.288899996940258,4.286937546785187,4.273864655611115,4.251451916619191,4.22121959703965,4.184495416449687,4.1424370854293295,4.096020936519268,4.046095340862623,3.9933978268944914
30,TRAPPIST-1f,3.64831535068195,3.7286488915005944,3.78745780355848,3.8275315662133047,3.8514325262208438,3.861478329218513,3.8597114522217573,3.8479413745783235,3.8277622363429966,3.8005427984960694,3.767478463210189,3.7296115663568985,3.687821141476427,3.642871013042798,3.595425209145108
31,TRAPPIST-1g,3.4687542768407797,3.5451339991244772,3.6010484817305413,3.6391499127299323,3.66187452649756,3.67142589987485,3.669745984201441,3.658555200719203,3.639369229845368,3.6134894655242586,3.582052475185044,3.5460492935012056,3.5063156901524626,3.4635778960581147,3.4184672574842048
32,GJ3473b,3.0371783886984427,3.0232246131684817,2.9986884896384973,2.9658037590854676,2.926425708721057,2.8820891214514983,2.8340377385023428,2.783293563302027,2.7306951398748427,2.6769087596011496,2.6224785224849456,2.5678483572665103,2.5133605403395345,2.459292557077264,2.405869075314801
33,TOI-2202b,2.372426080301247,2.2955920044774945,2.2197727032835854,2.1456128313327776,2.0735486985536657,2.003864250036433,1.9367174932917246,1.8721888163222393,1.8103030982993333,1.7510325206409834,1.6943245837203185,1.6401105174579294,1.5882991736003818,1.538795929797844,1.4915055253861083
34,TOI-833b,3.127569833259997,3.075474497093175,3.017249528938935,2.9547540630323343,2.8894564352024656,2.822512604797685,2.7548082138707786,2.687034028009787,2.6197264692829374,2.5532800085677825,2.4879954583799946,2.4240999233179696,2.3617442500270944,2.3010365250661824,2.2420515932193466
35,HD28109c,8.24819910136617,7.919455731632078,7.6048699094460925,7.304934798051381,7.019710976407198,6.748973452072021,6.492264360421365,6.249024707273255,6.018641585799917,5.800435884758019,5.593737656363053,5.397898646033107,5.212259940622707,5.036204232463593,4.869156428787046
36,TOI-2641b,17.148204036714933,16.46688985317274,15.814624729274147,15.192500472391941,14.600697589096763,14.038793132822175,13.505872010669341,13.000802404857456,12.522335153571435,12.069079093782182,11.639658609137486,11.232740323961972,10.846966276039655,10.48106307291897,10.133843502245334
37,TOI-1685b,5.272311316701506,5.236862944528046,5.184360317806472,5.118583054797719,5.042645303769806,4.959103662913661,4.870013264330935,4.777050454890909,4.681580491971623,4.58467797960488,4.487213346561804,4.3898906805062365,4.29324519199618,4.197706105741506,4.103616789770534
38,K2-87b,2.4332548269090477,2.3423759217183555,2.2545945116193558,2.1702396868841065,2.0894806773216463,2.0123759612045182,1.9388934050795374,1.86895321256683,1.8024451347390258,1.7392272729259006,1.679150661680977,1.622064737230722,1.5678089807871627,1.5162297240671465,1.4671812845765435
39,WASP-178b,17.99653642815924,17.088512701175805,16.247207013704244,15.467091592487716,14.742991139750151,14.070131535952557,13.44404848945834,12.86070480745796,12.316461891439678,11.807956908000083,11.332180301303293,10.88643840913241,10.468239015960851,10.075357823245236,9.705806919089582
40,HIP29442b,6.962533918448121,6.7278963607487245,6.497765568335824,6.273793404801904,6.05705744082662,5.848220036402815,5.6476013867101935,5.455316853602294,5.271338088987881,5.095498461274334,4.927572316814153,4.767297401168841,4.614355445785658,4.468425751545885,4.329192212545149
41,HD152843c,8.917370586682752,8.551738670122889,8.203251836898353,7.872122839065613,7.558154980659531,7.260890119867292,6.979657040692754,6.7137064198518885,6.462255949549156,6.224472679580065,5.999550361617443,5.786719885505033,5.585212210748592,5.39431248229468,5.213359042510892
42,K2-26b,1.466586682358752,1.4457759502590664,1.4216017276849235,1.3949886674299505,1.3666755969817448,1.3372510921266973,1.3071725618237777,1.27680161629597,1.24642326444828,1.216251877051681,1.1864543181913458,1.157159694120525,1.1284583619310948,1.1004181366017929,1.0730890796246866
43,TOI-1246d,4.736539917763832,4.582831205165321,4.431199911467968,4.282925090659711,4.138871054228889,3.99959897059324,3.8654194828546484,3.736489030321648,3.6128538691388417,3.494455592060916,3.3811869655560716,3.272908646437442,3.169436938538759,3.0705814711587274,2.9761508172390885
44,WASP-62b,21.177610002779538,20.3192889408845,19.499878359204782,18.720199692471894,17.98004418423078,17.278535329398444,16.61425234334385,15.985558115070177,15.390712249005043,14.827833463294636,14.295087362423644,13.790714293691888,13.312943381926765,12.860123398448293,12.430722036014213
45,WASP-80b,18.023380471423298,17.6569745225663,17.264567661904444,16.855777808597168,16.43805233716176,16.017133573541525,15.597306284394278,15.181827565058514,14.773153148577784,14.373003134996473,13.982629289044194,13.602921225372238,13.234386728664866,12.877334834365355,12.531924095008256
46,WASP-22b,7.143647702577166,6.86440893598104,6.596454313670666,6.3403791998693935,6.096374260635392,5.8643582809275205,5.644028163954105,5.434976859246165,5.236737313699601,5.04877408476952,4.870550778019229,4.701542527363001,4.54120906885166,4.389041268861212,4.244562522297876
