,Planet Name,TSM Estimate 1.1-1.185um,TSM Estimate 1.185-1.27um,TSM Estimate 1.27-1.355um,TSM Estimate 1.355-1.44um,TSM Estimate 1.44-1.525um,TSM Estimate 1.525-1.61um,TSM Estimate 1.61-1.695um,TSM Estimate 1.695-1.78um,TSM Estimate 1.78-1.865um,TSM Estimate 1.865-1.95um
0,TOI-5704b,4.696433862439282,4.5068481634172874,4.314904643574518,4.125559049619364,3.9418541821877575,3.7655646360015895,3.5976289197881903,3.438438871990855,3.288033568934352,3.14622927315377
1,TOI-672b,10.317347953704052,10.084584209714954,9.80813094549788,9.505939037610581,9.190681307726836,8.871205692934643,8.55360644945679,8.24200353992707,7.939105901342527,7.646617262970337
2,TOI-199b,9.65117587823656,9.16787009685562,8.701528881463373,8.257621931064543,7.838685234839127,7.4454575962404475,7.077599315313161,6.734146537692449,6.413797805354684,6.115093670684598
3,WASP-176b,6.7450177457664005,6.357320501505803,5.993800131291096,5.655389287964315,5.341663984623801,5.051471564572031,4.783303366663308,4.535513890042597,4.3064473053374375,4.094507945448962
4,TOI-1801b,4.8427505662389585,4.720983501587133,4.581170112716076,4.43133495563747,4.277067700731237,4.122213641438022,3.969375413251916,3.8202737383546,3.6760054846648202,3.537227883306378
5,TOI-836c,7.632504546261378,7.329403271919491,7.02134784677938,6.716621388563932,6.420354323474451,6.135578552882798,5.863936488034291,5.606157504949427,5.3623782050535,5.1323577540567324
6,TOI-3807b,7.013296567365154,6.621630684875442,6.2522237970436265,5.906737987895958,5.585252694247343,5.286961209262736,5.010591056448299,4.754656288086789,4.517607036656566,4.29791607706
7,TOI-4087b,7.897863346766855,7.435324006409401,7.003269241584163,6.602262149855819,6.231410807846049,5.889068986396334,5.573246746934101,5.281848119628294,5.012805365501904,4.764151353374304
8,TOI-2818b,11.30867361030497,10.682951283384405,10.09166635681206,9.537845403456656,9.021878009521814,8.542660969865127,8.09829224608814,7.686489853626504,7.304841960068612,6.95095309010653
9,TOI-3235b,8.756533189224427,8.660151137537547,8.508019202245809,8.318041485375083,8.10350662114437,7.874185058306631,7.637199295569034,7.39769399751804,7.159343490033294,6.924732494330556
10,TOI-4463Ab,9.60235175223058,9.079112171766546,8.583107433549799,8.11738272830046,7.682628476026045,7.278180226780395,6.902629722949729,6.55419699323264,6.230954938839279,5.930962554129792
11,TOI-3785b,8.865843059676514,8.714159575614971,8.515760554631312,8.287463590271466,8.041444275259131,7.786433173073764,7.528627179492111,7.27236991403783,7.020654223607583,6.775491197879175
12,WASP-124b,7.517828643592463,7.0782177587078845,6.667453690250078,6.286114159155814,5.933381292582046,5.607711386633443,5.307227795490127,5.02994867525831,4.773915882825182,4.537264672269623
13,WASP-25b,16.583171472777394,15.66072687664375,14.789998978140952,13.975136216997106,13.216491130519994,12.512280623043855,11.859590143404102,11.25497787038511,10.694833979300414,10.175589498745898
14,LHS1140c,4.253837940900156,4.275445617943997,4.258967515158391,4.214183389735235,4.148782626620457,4.068733394369279,3.9786250688912306,3.881960867974118,3.7813972794183446,3.6789350819659488
15,TOI-1199b,11.64630944907374,11.003215451337198,10.395260524562039,9.82563918958318,9.294811284171184,8.801685000618225,8.34433514984039,7.920437245967153,7.527527071979446,7.163152732520274
16,TOI-1273b,22.869574660462447,21.611454025443567,20.42116316836838,19.30525319797481,18.264837341382012,17.297930741195692,16.400873709650472,15.569193757138951,14.798122457498947,14.082899343425563
