,Planet Name,Full Phase Curve SNR 0.5-0.6um
0,TOI-5704b,1.0359575836441601e-07
1,TOI-672b,2.699233606589776e-11
2,TOI-199b,3.9048621791290206e-25
3,WASP-176b,0.012549632526800858
4,TOI-1801b,2.414876903643427e-17
5,TOI-836c,3.691783169407478e-12
6,TOI-3807b,0.01199609686454169
7,TOI-4087b,0.0014854796211635555
8,TOI-2818b,0.0008522898996122851
9,TOI-3235b,2.699164683085421e-12
10,TOI-4463Ab,0.0014152233593399523
11,TOI-3785b,1.3861982968609098e-13
12,WASP-124b,0.0005608256268108284
13,WASP-25b,0.00011036765111763261
14,LHS1140c,5.755615203420009e-22
15,TOI-1199b,0.0015109145900587659
16,TOI-1273b,7.460334861021923e-05
17,TOI-5803b,3.561588076110289e-12
18,TOI-3819b,0.004056094181992782
19,TOI-4791b,0.0013541273323219652
20,TOI-4377b,0.03441535481337988
21,Wolf327b,2.9753973417417704e-06
22,HD118203b,0.0009882473466509747
23,TOI-1470b,7.053321039637633e-11
24,V1298Taub,1.9331227903299637e-11
25,TOI-2109b,6.410479122100131
26,K2-138g,6.630565623428864e-18
27,K2-141c,1.1219231824418623e-10
28,TRAPPIST-1b,1.4104088286963308e-21
29,TRAPPIST-1e,6.9712421303094325e-37
30,TRAPPIST-1f,9.13976267094399e-43
31,TRAPPIST-1g,1.650673178932228e-47
32,GJ3473b,3.685215278780835e-10
33,TOI-2202b,1.173693261205126e-10
34,TOI-833b,2.1283150311769316e-06
35,HD28109c,4.707942281021775e-13
36,TOI-2641b,0.000976966056630735
37,TOI-1685b,2.4596649345170492e-06
38,K2-87b,9.791093012680415e-07
39,WASP-178b,0.8509627306100346
40,HIP29442b,4.2159111256213474e-10
41,HD152843c,2.4442736365772624e-08
42,K2-26b,5.622828238999182e-21
43,TOI-1246d,2.963646369488573e-13
44,WASP-62b,0.00229417816953808
45,WASP-80b,7.587601947803652e-08
46,WASP-22b,0.000908833283859507
47,WASP-60b,0.00011209343958582674
48,TOI-1296b,0.004316887106575481
49,HAT-P-59b,0.00018139339069998806
50,XO-5b,8.929189604445491e-05
51,WASP-99b,0.0021614116034272654
52,HATS-56b,0.04796720484844771
53,WASP-70Ab,0.0010130622460777306
54,K2-417b,7.192005792811834e-15
55,TOI-1759b,1.7479317898678045e-19
56,WASP-150b,0.0006377990235929134
57,Qatar-4b,0.0007431704881768524
58,TOI-1201b,5.325777529109407e-11
59,HAT-P-35b,0.0036740664686933
60,TOI-561b,0.024896843650405058
61,WASP-53b,6.42681354386065e-06
62,KELT-20b,1.298881727301853
63,KELT-6b,0.00032260027789521756
64,piMenc,1.2195836487564299e-05
65,HATS-24b,0.16884754936868773
66,HD191939d,1.0395049192208006e-15
67,WASP-147b,0.0005246551041952226
68,WASP-97b,0.007126632450928817
69,WASP-15b,0.010991642878061479
70,HATS-58Ab,0.008637144480024816
71,WASP-139b,1.2050726237092407e-07
72,HAT-P-2b,0.00381735147260621
73,TOI-163b,0.011026721060244075
74,TOI-1478b,2.645987697894883e-07
75,WASP-136b,0.02390174513904136
76,HATS-4b,0.00019427908902665538
77,L98-59b,1.643380209630405e-13
78,TOI-2076b,1.4076321300703368e-08
79,HAT-P-69b,0.09361729405276291
80,EPIC211945201b,1.9446904003343058e-08
81,K2-34b,0.01948517345436111
82,WASP-61b,0.0024873851357003797
83,KELT-21b,0.1258592185971233
84,HAT-P-16b,0.01201819818813192
85,WASP-174b,0.003097972873178396
86,WASP-130b,1.265323961669641e-08
87,KOI-12b,5.6106387080905465e-06
88,WASP-37b,0.00026454535778620895
89,HD191939c,6.673085092906755e-14
90,WASP-83b,1.2734349725017099e-05
91,WASP-46b,0.009064505668435616
92,XO-4b,0.009359679037965044
93,WASP-170b,0.0010822418458022592
94,HD191939b,2.2195800228247925e-08
95,HD86226c,4.918666944713985e-05
96,TOI-481b,2.23162001582802e-05
97,WASP-169b,0.003068589988749886
98,Kepler-138b,1.3528042137801176e-18
99,TOI-4010d,1.7706414560661378e-12
100,WASP-33b,9.063855586475876
101,HATS-1b,0.0007854482949789653
102,HD106315c,1.6598092858077423e-08
103,XO-6b,0.011309696370200625
104,HAT-P-26b,6.443128309391804e-07
105,TOI-125b,3.8148839107569414e-07
106,TOI-431d,1.697106655689922e-12
107,KELT-18b,0.2158649938980705
108,TOI-892b,2.3923600355448045e-05
109,DSTucAb,2.5057578502722048e-08
110,WASP-105b,2.5001187076704938e-08
111,TOI-776b,1.6287901499958735e-16
