,Planet Name,Noise Estimate 0.5-0.6um,Full Phase Curve Noise Estimate 0.5-0.6um
52,HATS-56b,2.9375957302584492e-05,1.0103291443741974e-05
53,WASP-70Ab,3.2348586408347495e-05,1.0275593478225662e-05
54,K2-417b,0.00011202645802785315,2.1862811155839565e-05
55,TOI-1759b,2.990605216635189e-05,4.628002345282373e-06
56,WASP-150b,4.9623644206911884e-05,1.2611145721235427e-05
57,Qatar-4b,0.00010912682651050978,3.9189213709320016e-05
58,TOI-1201b,8.115580533834673e-05,2.3036078752947036e-05
59,HAT-P-35b,5.071366035974664e-05,1.748548642154739e-05
60,TOI-561b,2.2362813793815433e-05,1.5457258565134115e-05
61,WASP-53b,6.557755973369517e-05,2.1736944146552003e-05
62,KELT-20b,6.787065928514374e-06,2.2914269709191205e-06
63,KELT-6b,1.849279996370065e-05,5.257872863183871e-06
64,piMenc,2.821649498867625e-06,6.654346045687463e-07
65,HATS-24b,6.023786539038509e-05,2.904684763546974e-05
66,HD191939d,9.536589127754464e-06,1.249547865048519e-06
67,WASP-147b,4.831605289039293e-05,1.5776347575499072e-05
68,WASP-97b,2.6360204545022553e-05,1.0696193966080862e-05
69,WASP-15b,2.707246913935472e-05,8.982000444774314e-06
70,HATS-58Ab,3.252169708142519e-05,9.543967255149284e-06
71,WASP-139b,6.218579081038139e-05,1.4766341055778041e-05
72,HAT-P-2b,1.0051760597985614e-05,2.9630410464351317e-06
73,TOI-163b,2.80833725864899e-05,1.0013246177466789e-05
74,TOI-1478b,2.4745708689674325e-05,5.4590996557320915e-06
75,WASP-136b,1.441363182318915e-05,4.900318709916239e-06
76,HATS-4b,0.00010634955719808573,3.551532717365365e-05
77,L98-59b,5.4861558740672126e-05,1.2530080250869896e-05
78,TOI-2076b,1.2635817780184199e-05,2.4824851089889264e-06
79,HAT-P-69b,1.517783173440547e-05,5.215062709885246e-06
80,EPIC211945201b,1.9523150678970118e-05,3.0534145476278477e-06
81,K2-34b,4.072848910230342e-05,1.2499750359697788e-05
82,WASP-61b,4.790333029961122e-05,1.6140306139794302e-05
83,KELT-21b,2.6218914455824068e-05,9.24671792613305e-06
84,HAT-P-16b,2.9199951913311298e-05,1.0165044206834613e-05
85,WASP-174b,5.410772404002439e-05,1.3056177624757769e-05
86,WASP-130b,3.189420607672088e-05,6.274206883500412e-06
87,KOI-12b,2.130468841628348e-05,4.537713016769625e-06
88,WASP-37b,7.090506754406199e-05,2.2261463641910183e-05
89,HD191939c,1.0822421114793141e-05,1.447053210735703e-06
90,WASP-83b,5.0679613237633214e-05,1.4154590620425138e-05
91,WASP-46b,8.362991176764802e-05,3.941858970975592e-05
92,XO-4b,2.6822698232166555e-05,8.051946679803445e-06
93,WASP-170b,7.885882065045071e-05,2.4697457546357648e-05
94,HD191939b,1.2878808151515378e-05,2.566928497359015e-06
95,HD86226c,7.675204650453686e-06,2.2916582205518403e-06
96,TOI-481b,1.958668385593537e-05,3.820194158038415e-06
97,WASP-169b,3.605845522683513e-05,1.2429053457299016e-05
98,Kepler-138b,6.928906201932573e-05,1.352535031973684e-05
99,TOI-4010d,5.2897878813281585e-05,9.114046566400849e-06
100,WASP-33b,9.656881000126076e-06,4.593378488728982e-06
101,HATS-1b,5.4582279981605134e-05,1.549512258894525e-05
102,HD106315c,1.0307549801388859e-05,1.6872664883108455e-06
103,XO-6b,1.671168129900642e-05,4.952574377903936e-06
104,HAT-P-26b,5.0537444962114396e-05,1.313762430412404e-05
105,TOI-125b,2.9776363493659056e-05,8.084426533973618e-06
106,TOI-431d,1.2298377238664221e-05,2.1912225417611538e-06
107,KELT-18b,1.8485989572933315e-05,7.580465457719649e-06
108,TOI-892b,3.656459475210492e-05,7.035449014867476e-06
109,DSTucAb,9.614131531972434e-06,2.073589602429554e-06
110,WASP-105b,4.320773494166595e-05,1.0203751014172223e-05
111,TOI-776b,3.699471116466098e-05,6.945027350457796e-06
112,HATS-42b,8.662771872087024e-05,3.368466998783237e-05
113,WASP-177b,7.12415487603425e-05,1.768008593232941e-05
114,HAT-P-13b,2.983979907885208e-05,1.040316419554151e-05
115,WASP-103b,4.6066398202557776e-05,2.346079815703848e-05
116,HATS-27b,5.4361973497923126e-05,1.8453244568104163e-05
117,WASP-141b,6.104917319394666e-05,2.1118039819323877e-05
118,K2-238b,6.402703640053551e-05,2.1529592855281157e-05
119,TOI-257b,4.6167660202463125e-06,9.486725846596582e-07
120,WASP-181b,8.187225235573053e-05,2.2886511070325495e-05
121,WASP-135b,8.106116493370313e-05,2.9080633630681713e-05
122,WASP-81b,5.3516725715020095e-05,1.9350093144097327e-05
123,WASP-19b,7.21186174753069e-05,3.2490430105053057e-05
124,HAT-P-4b,3.059193842782357e-05,1.1741086062953386e-05
125,WASP-32b,4.5575001949750206e-05,1.4431951740432505e-05
126,WASP-73b,1.889323709238849e-05,7.22012971086534e-06
127,LTT1445Ac,6.161124141881654e-05,8.475034743957151e-06
128,WASP-64b,8.51687460519328e-05,3.408161005856006e-05
129,HD110113b,1.9890398319941e-05,7.403299499507227e-06
130,K2-30b,8.063061507246498e-05,2.0872626304101378e-05
131,WASP-21b,3.223503192496876e-05,9.472616782452194e-06
132,HAT-P-21b,4.5804451157463355e-05,1.4494924329302037e-05
133,KOI-13b,3.016414905631508e-05,1.3081827906757343e-05
134,WASP-123b,2.8763117348489774e-05,9.75153239609077e-06
135,KELT-12b,1.7348229668710557e-05,6.139103689099353e-06
136,HATS-60b,5.6654065327701965e-05,1.9569131775779516e-05
137,WASP-133b,6.958771348662114e-05,2.8261948736636137e-05
138,HATS-65b,5.949972795734837e-05,1.919237146487982e-05
139,HATS-40b,6.500535468381925e-05,2.6764285075902493e-05
140,HATS-33b,4.554473047432466e-05,1.6925896008671804e-05
141,HATS-68b,5.23763536618248e-05,1.7093449930091194e-05
142,HAT-P-57b,2.2059898963164918e-05,8.317499624993836e-06
143,WASP-54b,1.8533219815084622e-05,6.71886329209024e-06
144,HATS-25b,7.834268370148142e-05,2.2871264792098006e-05
145,TOI-776c,3.3213341279809624e-05,5.070062424296854e-06
146,HAT-P-5b,4.5562291156134774e-05,1.550279525324017e-05
147,Qatar-8b,3.5048787950173866e-05,1.2108043260464972e-05
148,WASP-18b,1.6044746002074585e-05,7.64211213020767e-06
149,TrES-5b,9.648831381222066e-05,4.4851126641833794e-05
150,WASP-2b,5.523377320186827e-05,1.6942287805096908e-05
151,HAT-P-55b,9.408158648628629e-05,2.8665713998851817e-05
152,HAT-P-36b,6.25541618679605e-05,2.6072173398406013e-05
153,WASP-65b,5.676909156980133e-05,2.037771916964666e-05
154,WASP-159b,4.0642812822733086e-05,1.594279017527531e-05
155,WASP-93b,3.8239997666191445e-05,1.1644947622637436e-05
156,WASP-140b,4.431281898787963e-05,1.2380076889943746e-05
157,KELT-16b,5.638872664609746e-05,2.7798511272001793e-05
158,Kepler-5b,7.411489406381546e-05,2.3814554636308617e-05
159,WASP-129b,6.279347622047896e-05,1.4750320531992844e-05
160,WASP-145Ab,6.585606182771253e-05,1.6733699344344886e-05
161,WASP-167b,3.087424702831283e-05,1.1721218513769243e-05
162,K2-232b,1.4624457042399169e-05,3.3762605891615904e-06
163,TOI-157b,7.831565472766682e-05,2.6443115978258444e-05
164,WASP-76b,1.5839857390517523e-05,7.1411333877334825e-06
165,Qatar-2b,7.934463210658642e-05,3.838468809506664e-05
166,LP791-18d,0.0004257564993667257,8.503488770740173e-05
167,HATS-22b,0.00011499080163578462,2.6922583309228214e-05
168,HAT-P-51b,8.528782488766186e-05,2.569023061950749e-05
169,TOI-837b,2.9046064919494317e-05,4.907484281150843e-06
170,HAT-P-56b,3.6362939961872757e-05,1.1049219546160176e-05
171,WASP-57b,0.00010821792818784792,3.284257594316164e-05
172,KELT-24b,7.668766670731932e-06,2.2784824546256088e-06
173,HATS-35b,5.4267207681200695e-05,2.2784404717978868e-05
174,WASP-94Ab,2.197704869182213e-05,6.728360042062853e-06
175,HAT-P-24b,4.255398182675298e-05,1.4800017357031814e-05
176,WASP-31b,4.559343970002135e-05,1.4921344937380845e-05
177,WASP-183b,0.00010364295994792843,2.4906315213771536e-05
178,HAT-P-66b,6.787444101678451e-05,2.7572707230598567e-05
179,WASP-63b,3.0592058747244036e-05,8.937468081365427e-06
180,HAT-P-33b,3.106965912036821e-05,1.0077948664081366e-05
181,WASP-48b,4.847512921387461e-05,1.9394728949072126e-05
182,HD219134b,4.652972175387364e-06,8.978750180650306e-07
183,HATS-3b,4.061000719551972e-05,1.3600456516981563e-05
184,HAT-P-8b,1.890247072759048e-05,6.919967855057339e-06
185,WASP-96b,7.659069130887676e-05,2.1844485305772856e-05
186,WASP-24b,3.61296797249886e-05,1.392633482018448e-05
187,TOI-216.01,4.089053102371982e-05,5.722174400903362e-06
188,KELT-3b,2.1412292646497616e-05,7.635988793649446e-06
189,WASP-132b,4.951537045221779e-05,1.1375798753497398e-05
190,KELT-17b,1.4102093370663065e-05,4.95783177695641e-06
191,KELT-10b,2.4277569636607386e-05,7.71504056035298e-06
192,WASP-117b,1.6165988911122446e-05,4.246019194187297e-06
193,HATS-51b,4.8199276822585956e-05,1.6008125288754303e-05
194,K2-333b,3.919304165683125e-05,7.869164732303897e-06
195,WASP-126b,2.9492847307794024e-05,9.987448241096415e-06
196,WASP-6b,5.521554060039026e-05,1.8177632416796993e-05
197,LHS3844b,0.0002691412690845746,9.453394766942199e-05
198,KELT-7b,9.637398401515479e-06,3.583950649782647e-06
199,K2-198b,3.320775421962272e-05,5.080951886689662e-06
200,WASP-78b,4.109392377289811e-05,1.9366023756608264e-05
201,HAT-P-45b,3.2128560725759696e-05,1.1176777877623147e-05
202,TrES-2b,5.306872398845725e-05,1.528906100550167e-05
203,CoRoT-2b,5.336609166618425e-05,1.9956752290738056e-05
204,HAT-P-27b,7.020805189084553e-05,1.784773398572318e-05
205,G9-40b,0.0001297895130206684,2.181826592598558e-05
206,WASP-41b,3.861262739689015e-05,1.3266381041476275e-05
207,TOI-640b,2.1883132555918787e-05,6.289729597183018e-06
208,TOI-1259Ab,5.497731011132727e-05,1.5714130826815065e-05
209,WASP-138b,4.215263093805645e-05,1.4285662394477017e-05
210,WASP-74b,1.726385591999924e-05,6.9151829257543795e-06
211,HAT-P-25b,6.98187065817519e-05,2.068919437569924e-05
212,HAT-P-62b,5.792597050574136e-05,2.071423163144898e-05
213,WASP-29b,3.143880329044619e-05,9.655608007905185e-06
214,WASP-82b,1.8231274528859754e-05,6.603213621777026e-06
215,HAT-P-29b,3.638194145467118e-05,1.018420714822079e-05
216,K2-31b,5.715518223379248e-05,1.7039309942763025e-05
217,HAT-P-37b,0.00010514474500833441,3.228991920044441e-05
218,XO-2Nb,3.454006808952566e-05,1.2694739344822272e-05
219,HAT-P-32b,3.534982485941241e-05,1.3852567855095874e-05
220,KPS-1b,9.408874982332138e-05,3.114675078602445e-05
221,XO-1b,3.348808521342994e-05,1.0262751100422126e-05
222,WASP-190b,4.132535571507433e-05,1.2681230487050642e-05
223,WASP-92b,6.926104763225873e-05,2.5657520037476706e-05
224,HAT-P-19b,6.758240896151639e-05,1.9265988860563443e-05
225,HAT-P-67b,1.4177038196946877e-05,5.558096571497217e-06
226,K2-107b,6.308046639559521e-05,2.0672945320780935e-05
227,HAT-P-1b,2.399477282677486e-05,6.522300151495489e-06
228,WASP-16b,3.1309621286725064e-05,1.0655811171593804e-05
229,K2-261b,2.0720820446825704e-05,4.73953150324728e-06
230,GJ3470b,4.0878418979592927e-05,1.3501353608854766e-05
231,HAT-P-15b,2.6731230402392727e-05,6.512554897229421e-06
232,K2-55b,8.627194261873284e-05,3.055105142236023e-05
233,WASP-166b,1.4331248946115376e-05,3.960062994923741e-06
234,HIP65Ab,5.6228274126873135e-05,1.6963104030607933e-05
235,WASP-101b,2.2033184709033686e-05,7.0466082385629415e-06
236,WASP-5b,6.295174031079234e-05,2.470305437034934e-05
237,XO-3b,2.279472208214606e-05,7.378164704287667e-06
238,K2-121b,7.62363088054908e-05,2.0602013035500685e-05
239,WASP-165b,5.836695835609541e-05,2.111794316412471e-05
240,K2-25b,0.00035039213505335683,5.721734775194344e-05
241,LTT3780c,8.555218114285882e-05,1.0123633190649836e-05
242,HAT-P-9b,4.8534603071336846e-05,1.5093523918295594e-05
243,HAT-P-28b,6.815101108408263e-05,2.2596213780702608e-05
244,HAT-P-49b,2.139550753443279e-05,8.56466849710194e-06
245,K2-266d,4.2701614003309374e-05,7.166595361502101e-06
246,WASP-98b,7.706482407656547e-05,2.682781758440522e-05
247,WASP-85Ab,2.6621640250290483e-05,8.784345203723927e-06
248,WASP-157b,6.666606332837133e-05,1.605514516979567e-05
249,HAT-P-6b,2.4585255609015104e-05,7.85717078119554e-06
250,WASP-153b,5.500198566617449e-05,1.9515868932247036e-05
251,HAT-P-31b,3.2249084007235015e-05,1.0876220312974296e-05
252,TOI-216.02,6.686699415206172e-05,8.124182875471775e-06
253,WASP-47b,4.418834433599683e-05,1.3215383062899182e-05
254,HD63433b,4.8041174112652255e-06,1.0634581202425671e-06
255,Kepler-435b,4.113966231461396e-05,1.3994349836575224e-05
256,WASP-56b,5.3101735659756574e-05,1.5747589099365518e-05
257,WASP-42b,5.035348327106619e-05,1.3093810656726325e-05
258,GJ1214b,0.00010848933306073502,4.916948543722823e-05
259,TOI-150.01,2.626109155838725e-05,8.241993676946257e-06
260,TOI-451c,2.637630175965784e-05,5.667184756598889e-06
261,TOI-2076d,1.2882183692259674e-05,1.3669422856398256e-06
262,TOI-1266c,7.812014167457106e-05,9.058509700072434e-06
263,Qatar-10b,7.600929859233506e-05,3.170243269217794e-05
264,TOI-270d,4.575953868044157e-05,8.518833355018499e-06
265,WASP-72b,3.0752703549255976e-05,1.2832899877990085e-05
266,WASP-91b,5.462662908088201e-05,1.6811784559617667e-05
267,Kepler-7b,7.859235548843952e-05,2.183270608663695e-05
268,WASP-28b,4.9817374241844356e-05,1.6228693790674516e-05
269,WASP-131b,1.9555648190281765e-05,5.618299556857836e-06
270,HAT-P-20b,4.392939793119881e-05,1.212236791481534e-05
271,WASP-35b,3.0761450411255526e-05,1.0406061046705995e-05
272,WASP-20b,2.5003332531156674e-05,7.0669986422738654e-06
273,WASP-158b,5.2307114271616074e-05,1.7264192014485013e-05
274,LP714-47b,4.622709562411299e-05,1.3990123760115242e-05
275,HIP67522b,1.4104369897910522e-05,3.9819582042322435e-06
276,TOI-1859b,2.397196174115201e-05,1.9169065160649773e-06
277,EPIC246851721b,3.1835645419073203e-05,8.81764200327051e-06
278,WASP-26b,3.349193043087013e-05,1.203272835857957e-05
279,Qatar-9b,0.0001563287419805912,5.670103893281013e-05
280,HATS-26b,5.334535716846363e-05,2.1659713400379834e-05
281,KELT-9b,5.108965236475795e-06,2.546251646689132e-06
282,WASP-104b,5.334447892699445e-05,1.7811502578723222e-05
283,KELT-23Ab,2.5147592837056286e-05,8.58650419312206e-06
284,HATS-2b,0.0001082587914738075,4.3350699203677396e-05
285,WASP-69b,2.2441602569611833e-05,5.817866754076279e-06
286,CoRoT-19b,6.3303547539692e-05,2.291227919285135e-05
287,Kepler-18d,7.885231223735026e-05,1.366224278126753e-05
288,HD209458b,6.427807698255571e-06,2.0715967537248266e-06
289,GJ357b,3.421533188313773e-05,6.794713950873806e-06
290,WASP-43b,7.606548928311774e-05,2.9628913825012888e-05
291,HD189733b,8.468908221228026e-06,2.5960925270069945e-06
292,WASP-173Ab,4.4660019428516924e-05,1.8686854788179963e-05
293,WASP-172b,2.711145167296444e-05,8.901416895605399e-06
294,TOI-1333b,1.2952743264145002e-05,4.28544098374895e-06
295,TOI-4479b,0.0001556242935162747,7.94514282201879e-05
296,WASP-148b,5.287941690434576e-05,1.1135813489480118e-05
297,AUMicb,8.265038337652187e-06,1.8306089541687929e-06
298,WASP-12b,3.881436724632263e-05,1.961819699487384e-05
299,TOI-4515b,4.656065007098857e-05,7.485003565461726e-06
300,LHS1678b,9.573642201935703e-05,3.091235260865304e-05
301,LHS1678c,7.725754344391534e-05,1.5442979488505853e-05
302,LHS1678d,8.568276059602546e-05,1.3427033015092849e-05
303,TOI-1994b,2.014347636037582e-05,6.722095291047206e-06
304,GJ806b,3.866786271478668e-05,1.2911992532167086e-05
305,Kepler-91b,6.770156811074583e-05,1.677422200832846e-05
306,TOI-3688Ab,4.9260028241873554e-05,1.6937993673424783e-05
307,LHS1478b,0.00013926851253871281,2.8962519796446423e-05
308,Kepler-1658b,4.63473410073679e-05,1.2932154630682485e-05
309,GJ9827b,3.117731440391228e-05,1.0583798289729142e-05
310,GJ9827c,2.5893136487598263e-05,6.283802281849045e-06
311,GJ9827d,3.159850523982302e-05,4.907809512094634e-06
312,LTT1445Ab,3.526513135502333e-05,6.222446240234332e-06
313,KELT-4Ab,2.013618127783614e-05,7.161000782993633e-06
314,HAT-P-54b,8.476535698651432e-05,2.6410740647227796e-05
315,MASCARA-4b,7.89215791652367e-06,3.047823224845944e-06
316,HATS-70b,6.997465144835935e-05,3.077987890274192e-05
317,WASP-52b,7.55828266057822e-05,2.557278508684094e-05
318,WASP-7b,1.606189274682285e-05,4.433079720441216e-06
319,HAT-P-44b,8.219329970106424e-05,2.3715551730796747e-05
320,KELT-14b,3.9883333385909636e-05,1.4649632245900057e-05
321,WASP-192b,7.75703066605375e-05,2.3437492258131128e-05
322,WASP-162b,5.372698337362168e-05,1.2298440894137735e-05
323,TOI-169b,7.49244402508818e-05,2.202321826324001e-05
324,GJ1132b,6.0701916550671304e-05,2.7181707190379237e-05
325,HD63433c,4.06121044723451e-06,6.335944113766646e-07
326,HATS-52b,0.00010781227514385452,4.31933175121817e-05
327,HATS-57b,6.42885026886263e-05,2.197778227454367e-05
328,KELT-15b,3.192618447016907e-05,1.1691979295587778e-05
329,HD202772Ab,7.063948155555394e-06,2.9583879514715364e-06
330,HATS-10b,8.680677976534546e-05,2.7710954578485624e-05
331,K2-198d,3.320775421962272e-05,7.571606302238597e-06
332,HATS-64b,5.211885653683922e-05,1.8704324894856497e-05
333,K2-260b,5.010913121774562e-05,2.0385521998833327e-05
334,WASP-180Ab,2.9234496726405862e-05,9.363284110321417e-06
335,TOI-674b,8.41642154265152e-05,3.482886008792852e-05
336,TrES-3b,5.230765009042573e-05,2.5532165621077696e-05
337,WASP-10b,6.493847994477567e-05,1.9149237751520202e-05
338,TOI-1789b,2.0665917258311725e-05,5.926173196893679e-06
339,KELT-1b,2.6785991084372894e-05,1.259085204844074e-05
340,WASP-107b,3.806559864531612e-05,9.066475690817834e-06
341,WASP-36b,6.551870095496769e-05,3.002094393532221e-05
342,Kepler-18c,8.099177162016052e-05,1.8814681309729353e-05
343,HAT-P-68b,0.00012777484317252717,4.079284077510606e-05
344,TOI-1807b,3.327049980128382e-05,1.420640194770528e-05
345,HAT-P-17b,2.217866653456573e-05,4.795279395974223e-06
346,HATS-45b,8.56156861592854e-05,2.4715337752011953e-05
347,TOI-1728b,6.294109184625088e-05,1.6117227727399423e-05
348,HAT-P-3b,4.884188644735327e-05,1.3995032004377043e-05
349,WASP-95b,1.9522160600403257e-05,7.748710975792037e-06
350,HATS-31b,5.610995057200535e-05,2.138728356562498e-05
351,KELT-19Ab,1.4824210252484177e-05,4.836240805460272e-06
352,WASP-87b,2.566940574006042e-05,1.1345511769033366e-05
353,Kepler-447b,8.691651663148703e-05,1.162116182701721e-05
354,Kepler-1656b,3.068008732202807e-05,3.4681846940173924e-06
355,TOI-4010c,6.0304486421221685e-05,1.4784246504344675e-05
356,HATS-55b,8.868931254300995e-05,2.4520747097605256e-05
357,Kepler-450b,2.7955758984208675e-05,5.200286684145007e-06
358,K2-155c,4.847289566474333e-05,8.51400639445936e-06
359,WASP-13b,2.7695465082094783e-05,8.112501837104712e-06
360,WASP-58b,4.067879083621399e-05,1.1958425984866244e-05
361,WASP-119b,4.917478034988001e-05,1.782205120949521e-05
362,HAT-P-52b,0.0001123680918005011,3.526827395551019e-05
363,WASP-4b,7.359446383966374e-05,2.996951372275054e-05
364,HATS-5b,6.476236608224979e-05,1.745645652462094e-05
365,Qatar-7b,6.189617742372781e-05,2.6290369815030508e-05
366,WASP-114b,6.639466962613265e-05,2.843103013941107e-05
367,55Cnce,4.329093507809803e-06,1.998571834821296e-06
368,WASP-160Bb,7.786613165200844e-05,2.2862631213465684e-05
369,WASP-142b,8.025570156803284e-05,3.0064129313432272e-05
370,HATS-29b,6.21055961884663e-05,1.7584034899499228e-05
371,K2-140b,5.862666607017294e-05,1.5242569534080246e-05
372,WASP-50b,6.143817925885875e-05,1.990170141993397e-05
373,TOI-431b,1.2298377238664221e-05,8.29250348103529e-06
374,TOI-172b,3.016113782030516e-05,7.297056238484332e-06
375,TOI-2076c,1.1224465962875064e-05,1.7553911403737192e-06
376,WASP-90b,3.281260911492435e-05,1.0205333082873264e-05
377,TOI-269b,0.00010934589862811162,3.449052729531067e-05
378,HAT-P-50b,4.240592029945379e-05,1.518637270935312e-05
379,TrES-1b,4.2521893875873854e-05,1.4656876439705368e-05
380,WASP-106b,3.173146836218198e-05,8.23226147869264e-06
381,K2-266b,0.00013653290783508472,3.330733595174874e-05
382,TOI-201b,1.2312477304736472e-05,1.077083525536895e-06
383,WASP-88b,2.611533381923953e-05,9.50250930430879e-06
384,HATS-39b,6.847911047850574e-05,2.0825270360652016e-05
385,WASP-168b,5.8064313644726556e-05,1.3546605396050894e-05
386,HD2685b,1.589872578606761e-05,4.771695356153898e-06
387,K2-237b,3.8137314761793084e-05,1.4457832314991483e-05
388,HD149026b,7.646166646781778e-06,2.686430039807299e-06
389,HAT-P-39b,5.3640499350790746e-05,1.924394544696696e-05
390,TOI-270c,4.575953868044157e-05,1.1872423963980538e-05
391,HAT-P-30b,3.196873338946461e-05,9.401674751102868e-06
392,LP791-18b,0.0005512735616175385,0.00015064018529184177
393,HAT-P-12b,7.466981065133057e-05,2.1558829843674635e-05
394,TOI-421c,2.043475749753122e-05,2.9363246254129587e-06
395,TOI-700c,9.147453284680349e-05,9.545275132639637e-06
396,TOI-451d,2.4584858764559796e-05,4.282499930757572e-06
397,NGTS-2b,2.442320972668369e-05,8.252118989452153e-06
398,WASP-89b,9.060970367484498e-05,2.6249703281967556e-05
399,WASP-161b,2.2823893051060038e-05,7.431777102148002e-06
400,WASP-68b,1.808441220522562e-05,6.055281213663345e-06
401,TOI-904b,4.9076960683228215e-05,9.846866080143956e-06
402,KELT-8b,2.0668306234702438e-05,7.093909924846294e-06
403,Qatar-5b,6.509764504404321e-05,2.1797688341805723e-05
404,HATS-13b,0.00010455003921556643,3.2667276692262395e-05
405,TOI-1518b,1.2749551180885854e-05,5.360440465613998e-06
406,KOI-94d,4.813043036094665e-05,6.449636036475277e-06
407,WASP-8b,1.5812179510737872e-05,3.972352177334452e-06
408,WASP-3b,2.6301308646394864e-05,1.045385527309671e-05
409,WASP-186b,3.0065676439827018e-05,7.54662475307729e-06
410,WASP-175b,7.494907818154216e-05,2.350920778775405e-05
411,WASP-164b,8.859575153851824e-05,2.82070635185173e-05
412,HAT-P-38b,6.209984606811826e-05,1.7087128778931245e-05
413,HD332231b,7.27711154194695e-06,1.4462765806700132e-06
414,WASP-144b,0.00013039678640506877,4.057167891953419e-05
415,TOI-125c,2.9812624554580232e-05,5.870616424983658e-06
416,WASP-75b,4.740815723401726e-05,1.4246390828815209e-05
417,HAT-P-40b,2.4384905375049494e-05,9.343987467952439e-06
418,WASP-66b,3.802423081020695e-05,1.146398608794553e-05
419,WASP-17b,2.938498019458427e-05,1.0518704104627975e-05
420,WASP-79b,2.022623858236048e-05,6.866035691423723e-06
421,WASP-14b,1.7071829850016527e-05,6.700209227523828e-06
422,HD219666b,2.2946523014266025e-05,4.607344733632827e-06
423,WASP-120b,2.738970524712061e-05,9.07111424338975e-06
424,HATS-7b,9.076225520279954e-05,2.6110449308221013e-05
425,HAT-P-34b,2.216331780422376e-05,6.033936106623137e-06
426,HATS-30b,5.882787852997591e-05,1.8389878769064796e-05
427,TOI-561c,2.0196239430561065e-05,4.122983767586128e-06
428,TOI-905b,4.2488377318811026e-05,1.070547207400584e-05
429,WASP-34b,3.2560851647353815e-05,7.799248275733183e-06
430,WASP-67b,4.94543031901358e-05,1.4104079990010283e-05
431,WASP-11b,3.9736829143528e-05,1.2496400196573902e-05
432,HAT-P-41b,2.6489551572957647e-05,1.0578865517499227e-05
