,Planet Name,Eclipse Flux Ratio 1.95-2.6um,Eclipse Flux Ratio 2.6-3.25um,Eclipse Flux Ratio 3.25-3.9um
45,WASP-80b,6.287122964960268e-05,0.0002025280729605653,0.0004200608253618815
46,WASP-22b,0.000248036390657862,0.00045239575668068444,0.0006509675023725159
47,WASP-60b,0.00010477509688650378,0.00020421724117577493,0.00030628831258328683
48,TOI-1296b,0.0002303181723122214,0.00038451551048566653,0.0005238068400468271
49,HAT-P-59b,0.00017494956838560744,0.00034982439863995556,0.0005331687240027514
50,XO-5b,0.00015132842566691697,0.0003126427877389642,0.00048642694147546555
51,WASP-99b,0.00010796990116869354,0.00019221155806844667,0.00027244963425631
52,HATS-56b,0.00039870317206523286,0.000592569935869024,0.0007519087446328971
53,WASP-70Ab,0.00022446785621393399,0.00041424994396418394,0.0006004562725118258
54,K2-417b,2.2548633767453804e-07,1.424522602111865e-06,4.640059459059173e-06
55,TOI-1759b,9.244260498714299e-09,1.0431042812102354e-07,5.047980903652192e-07
56,WASP-150b,0.00011319723793996297,0.00020258512887120892,0.00028809703933785824
57,Qatar-4b,0.0005057184581816128,0.000923228070845673,0.0013292628689988667
58,TOI-1201b,1.598643764793173e-06,6.381971714608263e-06,1.52767782776732e-05
59,HAT-P-35b,0.0003279999432029848,0.0005494072278701283,0.0007499847971228013
60,TOI-561b,3.579488650757434e-05,4.660936098048861e-05,5.4584695090713745e-05
61,WASP-53b,0.00013897139121794112,0.0003340842921094865,0.000572487015651248
62,KELT-20b,0.000944563521888678,0.001317314496880541,0.0016090856899249081
63,KELT-6b,9.746793777821571e-05,0.00019167913482380454,0.0002890938113910422
64,piMenc,2.6544026926677753e-06,5.870254156527398e-06,9.53432794332944e-06
65,HATS-24b,0.0016117768212088222,0.002262088471053472,0.0027722828516518914
66,HD191939d,2.4777961930308217e-08,1.8226944745851048e-07,6.571574428413342e-07
67,WASP-147b,0.0001574609155609237,0.000288280557233245,0.00041579299879818815
68,WASP-97b,0.00043460531881390574,0.0007349681772397926,0.0010091867178303375
69,WASP-15b,0.0003781587682429665,0.000621092005715471,0.0008376681882046366
70,HATS-58Ab,0.0002405220102406357,0.0003869732216757033,0.0005154168512103341
71,WASP-139b,2.9285457523608946e-05,8.491767908029701e-05,0.00016423241858936634
72,HAT-P-2b,0.00013899890638801698,0.0002464594745376852,0.00034847794185955305
73,TOI-163b,0.0003500520973467481,0.00056746824931307,0.0007592538074927646
74,TOI-1478b,2.744386073984557e-05,8.01753973384437e-05,0.00015579564337994754
75,WASP-136b,0.0002090820207311681,0.00032686239614980814,0.00042770829706261236
76,HATS-4b,0.000258262698895502,0.0004956382687828556,0.000736220539440392
77,L98-59b,1.551688195014089e-07,8.134069872841833e-07,2.337725570761015e-06
78,TOI-2076b,1.7716702113316822e-06,5.550710529528979e-06,1.1293078471841426e-05
79,HAT-P-69b,0.00044860799950493916,0.000669943132262533,0.0008527096460217776
80,EPIC211945201b,2.9239528557246478e-06,9.0854248400441e-06,1.8376778490384893e-05
81,K2-34b,0.000426432757664836,0.0006661550341790762,0.0008712675215292675
82,WASP-61b,0.00026257084051236425,0.0004467029475286459,0.0006156643856165056
83,KELT-21b,0.0006481381504803039,0.0009374771362855943,0.0011703747806812456
84,HAT-P-16b,0.00045668884531085,0.0007493296092942306,0.0010099918655890154
85,WASP-174b,0.0003510031853934105,0.0006079628272635564,0.0008472642867788448
86,WASP-130b,1.1762939307174114e-05,3.948946108310027e-05,8.405011696809726e-05
87,KOI-12b,4.0426499631549196e-05,9.909248098735143e-05,0.0001718425790882944
88,WASP-37b,0.0002602900827484111,0.000503823703000918,0.0007523712820286678
89,HD191939c,7.855306290615843e-08,4.6990724875479326e-07,1.4722059886071386e-06
90,WASP-83b,8.873789708128925e-05,0.00020244460752259983,0.000335415741135262
91,WASP-46b,0.0009451890942480886,0.0015203734812990106,0.002024306532141285
92,XO-4b,0.0002993664766510971,0.0004926584300639467,0.0006652672223374185
93,WASP-170b,0.0003895644193019617,0.0007011309834186484,0.001000567460560092
94,HD191939b,2.278162041341583e-06,7.013869223405666e-06,1.4106029773371484e-05
95,HD86226c,6.0733486829816215e-06,1.1908252471326602e-05,1.7927003120021822e-05
96,TOI-481b,3.36420032548144e-05,7.549136028061566e-05,0.00012375873093826607
97,WASP-169b,0.00016894933819672838,0.0002803586760537819,0.00038051516771700283
98,Kepler-138b,2.291292551403811e-09,1.9380729280011145e-08,7.701092652397668e-08
99,TOI-4010d,9.360772147851259e-07,4.7180860490558376e-06,1.3171637141745711e-05
100,WASP-33b,0.002063343541716382,0.0025753591995684244,0.0029419689569489017
101,HATS-1b,0.00034750375771982426,0.0006530194051764538,0.0009572884945224249
102,HD106315c,1.5452174644217983e-06,4.829837068470019e-06,9.805956689325469e-06
103,XO-6b,0.00037486439474230745,0.0006375147137927247,0.0008784960651517172
104,HAT-P-26b,2.6586961541639218e-05,6.902711154988088e-05,0.0001242812163212371
105,TOI-125b,5.087592835290208e-06,1.2617239111117634e-05,2.205358449730608e-05
106,TOI-431d,3.1053868316466084e-07,1.605328083365968e-06,4.559203383668279e-06
107,KELT-18b,0.0005974799974344449,0.0008433491208962747,0.001037209046376527
108,TOI-892b,5.571113006341157e-05,0.00012315159424867588,0.00019995726899929372
109,DSTucAb,4.653125468457788e-06,1.5120607007740763e-05,3.1504626881709013e-05
110,WASP-105b,2.0459189732291427e-05,6.619379288006138e-05,0.000137556045791367
111,TOI-776b,3.173091371058837e-08,2.440897106072935e-07,9.093219966438906e-07
112,HATS-42b,0.0006225600248284037,0.0009313586093911435,0.001186403111955354
113,WASP-177b,0.00037951168456780394,0.0008303428383318369,0.0013398248722967122
114,HAT-P-13b,0.00033838568163781734,0.0005429550349642416,0.0007218216908190669
115,WASP-103b,0.0019643993156010535,0.0024945324915988678,0.0028783153998537575
116,HATS-27b,0.00031381512383289495,0.0005112136934800289,0.0006860326856728703
117,WASP-141b,0.0002820136519097101,0.00048045576553427954,0.0006627404924568248
118,K2-238b,0.0003031574024317219,0.0004979245700824078,0.0006715181382871402
119,TOI-257b,5.479246041310235e-06,1.4043218792018935e-05,2.5064829859375475e-05
120,WASP-181b,0.00016765347858713393,0.0003633982081241172,0.0005827721608678196
121,WASP-135b,0.0010920706216980324,0.0016996351273353724,0.002217749651111884
122,WASP-81b,0.0005593532412775511,0.0009143296497378113,0.001229501250013675
123,WASP-19b,0.002403624814904453,0.003278502858461129,0.0039485984840765065
124,HAT-P-4b,0.0003354710155433839,0.000531998951144245,0.0007022062951755176
125,WASP-32b,0.0004118663993644401,0.000696655916470685,0.0009567309902111821
126,WASP-73b,0.00019301377549732452,0.0002957355828833244,0.000382242772076475
127,LTT1445Ac,5.8121752296049876e-08,4.386894904093375e-07,1.614792555374172e-06
128,WASP-64b,0.0007910013506656963,0.001259766400209647,0.0016670903649646895
129,HD110113b,9.251843184698646e-06,1.6417487035662273e-05,2.3224227759215164e-05
130,K2-30b,0.00017922030036360715,0.0003913381030806967,0.0006305462742631817
131,WASP-21b,0.0001562297714440443,0.00029484488167151786,0.0004333836353974203
132,HAT-P-21b,0.00014678333520946668,0.0002938037199588568,0.0004480801791711533
133,KOI-13b,0.0009743861772304878,0.0012650127025151737,0.001479700401607949
134,WASP-123b,0.0003789108632104164,0.0006500006351976857,0.000900426764029209
135,KELT-12b,0.00033609418133623715,0.0005148015473960306,0.0006652894174083358
136,HATS-60b,0.0002329115558001134,0.00039670401468217665,0.0005471230000873627
137,WASP-133b,0.0004688892027479368,0.0007142988824378307,0.0009199487477088674
138,HATS-65b,0.0005467122439984453,0.0008967633997394263,0.0012085012466620003
139,HATS-40b,0.00046183576550497225,0.0006471608350894245,0.0007923931411177251
140,HATS-33b,0.00036117469307255765,0.0006508693257756242,0.0009295790732171365
141,HATS-68b,0.0002712029090198443,0.0004235742607412073,0.0005539264273163646
142,HAT-P-57b,0.0005789950845472164,0.0008702791003513146,0.0011118395356209685
143,WASP-54b,0.0004912588183027723,0.0007543972103015856,0.0009764158427571619
144,HATS-25b,0.00021538241495590822,0.0004305391564510213,0.0006560554483022513
145,TOI-776c,2.487751791438485e-09,3.29152384712685e-08,1.7778488029494554e-07
146,HAT-P-5b,0.0004149948791798805,0.0007072349127307529,0.0009757544323332512
147,Qatar-8b,0.00028850570883958153,0.0005124418692892325,0.0007253282810644355
148,WASP-18b,0.001411826201451561,0.0018076725227486794,0.0020962991461131735
149,TrES-5b,0.0007309170304579018,0.0012552304500278388,0.0017400100082801749
150,WASP-2b,0.00034785027554025074,0.0006659577315868616,0.0009877517061300434
151,HAT-P-55b,0.00025274924184358897,0.0004937809756703859,0.0007416659493827654
152,HAT-P-36b,0.0011346085680507064,0.0016917448276401671,0.002150455375985701
153,WASP-65b,0.0004131179564579552,0.0007183370432292433,0.0010034490805219426
154,WASP-159b,0.00029142878786280683,0.00043703489447070675,0.0005575373150306432
155,WASP-93b,0.0007707145111084682,0.001134756224793459,0.0014317404329233737
156,WASP-140b,0.0006064657045696096,0.0011621285685679155,0.0017246301460030343
157,KELT-16b,0.001717608336561165,0.002210474848859416,0.002571171377429128
158,Kepler-5b,0.00034141767008583616,0.0005329147186612241,0.0006966741418152113
159,WASP-129b,6.911515572073996e-05,0.0001667920877270856,0.00028641895994416944
160,WASP-145Ab,0.00028546019979028904,0.0005894575823829205,0.0009169510470348422
161,WASP-167b,0.0009316636965942698,0.0012392418680505861,0.0014706171332177515
162,K2-232b,3.110170790106906e-05,8.207893943550444e-05,0.00014929638232980414
163,TOI-157b,0.0005796315437217262,0.0009478988927291861,0.0012749407559836657
164,WASP-76b,0.0012625444207982923,0.0017222844225152861,0.0020747693404857825
165,Qatar-2b,0.0006425075025928543,0.0012322636178030983,0.0018299809257907005
166,LP791-18d,1.47838856456316e-08,1.6874802449029131e-07,8.253796575802912e-07
167,HATS-22b,4.1434628010040215e-05,0.0001302138555106957,0.00026553241644389913
168,HAT-P-51b,0.00019599000017418028,0.0004180423973176124,0.0006636624514381615
169,TOI-837b,2.7243273696474718e-05,6.966072904532382e-05,0.00012414711389015508
170,HAT-P-56b,0.0006321785512743824,0.0009598433693893251,0.001233864239392847
171,WASP-57b,0.00019175622646522338,0.0003875258108649743,0.0005945955884020235
172,KELT-24b,0.00017725129599437787,0.0003193953034692904,0.0004561495673540496
173,HATS-35b,0.0009342412613038143,0.0013277039698652796,0.0016395059061408718
174,WASP-94Ab,0.00034782541845490176,0.0006080300243399717,0.00085217995893379
175,HAT-P-24b,0.0003630952904668457,0.0005958337544448289,0.0008031809464867613
176,WASP-31b,0.0005406674052822361,0.0009158026078057407,0.001258801520813922
177,WASP-183b,0.00026063736249926637,0.0005974478090996578,0.0009929383348018309
178,HAT-P-66b,0.0005527258206054113,0.0008120772471638394,0.001023146262951095
179,WASP-63b,0.0002243501186607269,0.00038035096081010883,0.0005230643674219892
180,HAT-P-33b,0.0005850842563602527,0.0009067506258511962,0.0011802565707875372
181,WASP-48b,0.0008868406262989188,0.0012490543012848446,0.001533883148520981
182,HD219134b,2.3880963770853262e-06,5.894630064795132e-06,1.0275461036830487e-05
183,HATS-3b,0.0004089045862227969,0.0006682424515167235,0.0008985050964313636
184,HAT-P-8b,0.0004480743424719332,0.0007117676462873555,0.000940505035356309
185,WASP-96b,0.00023718689886141056,0.0004688137419268047,0.0007093562514180564
186,WASP-24b,0.0005554581924605228,0.0008573343156267374,0.0011130918853583052
187,TOI-216.01,1.4976753896408391e-07,1.3840329725937963e-06,5.832890811015521e-06
188,KELT-3b,0.0005113791140210855,0.0007791047961475952,0.0010035779201699705
189,WASP-132b,1.3016335726745594e-05,4.913153669165817e-05,0.00011307640254215956
190,KELT-17b,0.0006442132518213934,0.0009204336224580994,0.0011405594632802113
191,KELT-10b,0.00029691433983047676,0.0005564610782959942,0.0008143761016998263
192,WASP-117b,3.540555715278379e-05,9.107869192378956e-05,0.0001629491296604103
193,HATS-51b,0.00036963159504307085,0.0006243720123876739,0.0008567249315362192
194,K2-333b,3.3490541236541415e-06,1.0737221488443133e-05,2.2169296062615986e-05
195,WASP-126b,0.0001851000677849461,0.0003231781856027903,0.00045259908208168485
196,WASP-6b,0.00024408704990356653,0.0005242066722762452,0.0008358171648164221
197,LHS3844b,1.3369733466614512e-05,4.096919215173592e-05,8.242779062954834e-05
198,KELT-7b,0.0006408921351400698,0.0009153727113397195,0.001133889266465117
199,K2-198b,1.2537745931322064e-06,5.21688294116231e-06,1.2805242639871959e-05
200,WASP-78b,0.0011253310503801213,0.0014719694646764471,0.0017288910915755373
201,HAT-P-45b,0.0004977547483595944,0.0008115652772830725,0.0010896636318378507
202,TrES-2b,0.000456249165311402,0.0008118324505651147,0.0011503690806339013
203,CoRoT-2b,0.0010396755363391045,0.0017498034111832904,0.002395564115691219
204,HAT-P-27b,0.00018470201996320892,0.000392905954623324,0.0006227156340820042
205,G9-40b,3.487207665092752e-08,3.470014044622292e-07,1.5428146434568923e-06
206,WASP-41b,0.00026890648081352914,0.0005501841790454873,0.0008507577222268476
207,TOI-640b,0.00037170180569494137,0.0005831093327940313,0.0007646586880594246
208,TOI-1259Ab,9.732506736623258e-05,0.00026096800196140715,0.00047986534425545677
209,WASP-138b,0.00023903234840118838,0.0004007940479298827,0.0005474700843624033
210,WASP-74b,0.0007385776855376574,0.0010772351716500813,0.0013512121626009955
211,HAT-P-25b,0.00018267039380054592,0.0003931266223587906,0.0006276367904680029
212,HAT-P-62b,0.000306242851160979,0.000525128838239914,0.0007272594178382403
213,WASP-29b,4.74407256734737e-05,0.00012548557684378543,0.0002287101940456573
214,WASP-82b,0.0006297955979019774,0.0008645813965852369,0.0010455681730457207
215,HAT-P-29b,0.00010844119886835394,0.00021970874163611045,0.00033762695345225746
216,K2-31b,0.0007577606955661585,0.0012826543834015675,0.0017622102636060842
217,HAT-P-37b,0.000319386246387046,0.0006344993226154154,0.0009631253664948673
218,XO-2Nb,0.00023520581075391018,0.00044850604363137016,0.0006635496534184564
219,HAT-P-32b,0.0014399783784004474,0.002161148576214123,0.0027583078710496324
220,KPS-1b,0.0004504749651374828,0.0007890719503385824,0.001107298140663329
221,XO-1b,0.00020815430759542252,0.00044166263697477967,0.0006987912110406115
222,WASP-190b,0.00015478009601872442,0.00026984998907530046,0.00037759001642779583
223,WASP-92b,0.0008231400528443468,0.001225834029886071,0.0015572656958216765
224,HAT-P-19b,0.00011171794843006012,0.00028384065901012923,0.0005039862841069052
225,HAT-P-67b,0.0004945333198214418,0.0007253417518124205,0.0009129971452738377
226,K2-107b,0.0003924634938830826,0.0006042345361590806,0.0007832788373358033
227,HAT-P-1b,0.0002325910817486371,0.00045279982793449536,0.0006786028800906624
228,WASP-16b,0.00021369343414378284,0.00041794518844130956,0.0006282040189959106
229,K2-261b,1.5035413982926553e-05,3.78407607374014e-05,6.676573716104148e-05
230,GJ3470b,3.567076071266019e-06,1.492999133852036e-05,3.6869042602752945e-05
231,HAT-P-15b,2.2832894231568237e-05,6.887633112339077e-05,0.00013666864863705384
232,K2-55b,1.4548264231350244e-05,3.93500470176037e-05,7.27954528920554e-05
233,WASP-166b,3.9866681244955996e-05,8.068408783075188e-05,0.00012390275866976395
234,HIP65Ab,0.0030341862901535946,0.005330941442181521,0.007495513100490489
235,WASP-101b,0.0003948056957428195,0.0006752181827583416,0.0009336544605702217
236,WASP-5b,0.0006828157567709271,0.0010637405096363209,0.0013888493383115343
237,XO-3b,0.0003701626069223911,0.0005894449753426654,0.0007800659625153954
238,K2-121b,2.167666659323154e-05,7.065280968404995e-05,0.00014761696848976516
239,WASP-165b,0.00025533602989823053,0.0004130694554577051,0.000551913031640277
240,K2-25b,2.9990076998122564e-07,2.4758261062467578e-06,9.692023137421322e-06
241,LTT3780c,7.085499804213968e-10,1.4923411362780187e-08,1.1109415079643286e-07
242,HAT-P-9b,0.00035099291825630173,0.0006031197614337722,0.0008363849843642287
243,HAT-P-28b,0.0002925777661250216,0.0005438033399802989,0.0007917519932262565
244,HAT-P-49b,0.0005419650359379101,0.0007587985365584028,0.000928683528579169
245,K2-266d,5.7955886276630257e-08,4.17303989458578e-07,1.4845481791003146e-06
246,WASP-98b,0.0002757751196967535,0.0005992094339547724,0.0009624902050014478
247,WASP-85Ab,0.00046046765609402757,0.0008293629895903764,0.0011841192895916644
248,WASP-157b,0.00015638519179855668,0.00030815960933163914,0.00046536221444147037
249,HAT-P-6b,0.0003524613120611411,0.0005716036688209222,0.0007649835603866594
250,WASP-153b,0.00043920223810330186,0.0006902074958264182,0.0009059939269602574
251,HAT-P-31b,0.0001694925784840442,0.0003036181798678923,0.00043202405001104623
252,TOI-216.02,8.795117767393314e-07,4.873252066549072e-06,1.4500860212207672e-05
253,WASP-47b,0.0001660616174470976,0.0003326857958867914,0.000507662595624942
254,HD63433b,1.664718215587819e-06,4.490936908909362e-06,8.28629168601316e-06
255,Kepler-435b,0.00020406605668783537,0.0003204335450607463,0.0004204232926582704
256,WASP-56b,0.00013184817145804432,0.0002757689365550114,0.0004323878266581537
257,WASP-42b,7.809975015217542e-05,0.00020392314996697905,0.000368482259427019
258,GJ1214b,1.4862065526663247e-06,9.359651647990007e-06,3.0502317086691323e-05
259,TOI-150.01,0.00015158212128574223,0.00028077393353214016,0.0004079168457313344
260,TOI-451c,1.9253885811825765e-06,6.02720213562043e-06,1.225306297626117e-05
261,TOI-2076d,2.6385903833341926e-07,1.3469159351645163e-06,3.791726035171328e-06
262,TOI-1266c,1.8914080090685238e-10,4.284122905663455e-09,3.350847425125568e-08
263,Qatar-10b,0.0012488879301573571,0.001809669125382601,0.0022610101282870302
264,TOI-270d,2.325138734822191e-09,3.693306539168063e-08,2.2630965759740362e-07
265,WASP-72b,0.000477246906617568,0.0006478717368496339,0.0007781810497134449
266,WASP-91b,0.00017580483480861611,0.0003845933351071553,0.0006205412086061462
267,Kepler-7b,0.0003064673546343379,0.0004993756203527876,0.0006702129647426087
268,WASP-28b,0.00034181009095136353,0.0006098570194443625,0.0008656333048264294
269,WASP-131b,0.0001786089102564443,0.0003186473673761614,0.00045226399380882755
270,HAT-P-20b,0.00011605971527823356,0.00030797918804241985,0.0005625812666389972
271,WASP-35b,0.0003999093546857033,0.0007167820450683979,0.0010202827206348083
272,WASP-20b,0.0002476204852867212,0.0004634684784145169,0.0006777273144952826
273,WASP-158b,0.0002166904048407363,0.00036381243637757614,0.0004973627203234108
274,LP714-47b,3.783458162680028e-06,1.544814169846943e-05,3.750065136844412e-05
275,HIP67522b,4.656377124121894e-05,0.00010150518804620911,0.00016337444302902307
276,TOI-1859b,3.4972397164788607e-07,2.0258848649568835e-06,6.2066111256117e-06
277,EPIC246851721b,9.856960540304073e-05,0.0001828046394777136,0.0002657878549301131
278,WASP-26b,0.0004882998149445541,0.0007792961901597663,0.001032659187862255
279,Qatar-9b,0.00031325918382476615,0.0006721111153880942,0.001071519142278294
280,HATS-26b,0.000580090830544056,0.0008477063090500088,0.0010645656501422924
281,KELT-9b,0.001596295999540032,0.0018267010192608954,0.0019818826608513944
282,WASP-104b,0.0005387352048838218,0.000918366827619212,0.0012672342926871093
283,KELT-23Ab,0.0006804933969063797,0.00114296405444782,0.00156284161261193
284,HATS-2b,0.0008246806300893508,0.0013504967290964448,0.0018179645259430997
285,WASP-69b,8.077000095763453e-05,0.00021676306537150495,0.00039882585953314567
286,CoRoT-19b,0.00028231894160301246,0.0004561733056689475,0.0006090899772721323
287,Kepler-18d,3.195237428518689e-06,1.1521662262979322e-05,2.571208431516303e-05
288,HD209458b,0.00036750842514343706,0.0006599914501888333,0.0009405842087684399
289,GJ357b,4.1946793174656965e-08,3.1163644364611934e-07,1.134298180325602e-06
290,WASP-43b,0.001007962783382144,0.0017422443293920013,0.0024249976670835355
291,HD189733b,0.0003353895586519635,0.000692536474069325,0.001077223459446086
292,WASP-173Ab,0.0010113779740808441,0.0015065314361353446,0.0019139549331083107
293,WASP-172b,0.00031151378248652704,0.0004933434003845112,0.0006507503886066907
294,TOI-1333b,0.00024253172142462779,0.0003897111651453021,0.0005185900170416889
295,TOI-4479b,1.3449543037239014e-05,3.8992147643817936e-05,7.557637438212239e-05
296,WASP-148b,1.5210802016695088e-05,4.638399827771554e-05,9.269291030537627e-05
297,AUMicb,3.971957429346484e-07,2.197522165757833e-06,6.545514788681568e-06
298,WASP-12b,0.0023168937482594253,0.002921912698304848,0.0033577408564338593
299,TOI-4515b,6.269571621230605e-06,2.7390511826547782e-05,6.944553413930112e-05
300,LHS1678b,1.4993205693894475e-06,4.307433571166536e-06,8.297793726158127e-06
301,LHS1678c,3.8284941635096224e-08,2.6615446237153133e-07,9.259622463965719e-07
302,LHS1678d,1.3031440716025297e-08,1.1463022746994185e-07,4.682365100731664e-07
303,TOI-1994b,0.0002612210724133542,0.0003581483196408768,0.000432910844947373
304,GJ806b,5.791335028299538e-06,1.507603770011767e-05,2.7232590453820284e-05
305,Kepler-91b,7.749245727375855e-05,0.00010342035778782779,0.00012290260969229598
306,TOI-3688Ab,0.00028303106646260093,0.00048424822195703197,0.0006697333643131379
307,LHS1478b,4.157289736453651e-07,2.244599155404722e-06,6.581424664032311e-06
308,Kepler-1658b,0.00015657734364054834,0.00021329101055458748,0.0002567221432607764
309,GJ9827b,1.0131582043007284e-05,2.100936959610301e-05,3.277932301348197e-05
310,GJ9827c,6.065872374129576e-07,2.0323476908922395e-06,4.3250442100536385e-06
311,GJ9827d,3.8648839150966814e-07,1.7410737172249889e-06,4.511242291104587e-06
312,LTT1445Ab,1.0512488111735134e-08,1.1864930445742841e-07,5.751323415826253e-07
313,KELT-4Ab,0.0007146445658553074,0.0010839728492358747,0.0013924938706980868
314,HAT-P-54b,4.3255273989287325e-05,0.00014259485225242847,0.0003001883594957706
315,MASCARA-4b,0.0006778164155807087,0.0009058567610334735,0.0010782419188329296
316,HATS-70b,0.0008081475972412946,0.001020506570026696,0.0011740792773620081
317,WASP-52b,0.00058721588027625,0.0011291860893279798,0.0016795032245600081
318,WASP-7b,0.00011532733785125944,0.00021599486213852377,0.0003159739395418564
319,HAT-P-44b,0.0001530094822280777,0.00035237416880908067,0.0005873806638051337
320,KELT-14b,0.001013806297707574,0.001479447100164492,0.0018562459120130214
321,WASP-192b,0.0003863627163486843,0.000631900203187218,0.0008500057486333991
322,WASP-162b,2.259959018975602e-05,6.624207446583462e-05,0.00012901857275202783
323,TOI-169b,0.0003943397294085688,0.0006182842517445865,0.0008104414680239104
324,GJ1132b,3.7647757113577337e-07,2.1717319353614038e-06,6.661250174206685e-06
325,HD63433c,1.7493334522082006e-07,8.086304219859462e-07,2.1287938350173477e-06
326,HATS-52b,0.0012863290771712368,0.0019035577210290034,0.002408830968488655
327,HATS-57b,0.00038801788086534084,0.0007040659605434026,0.0010098624855615812
328,KELT-15b,0.00043112394635360437,0.0007007215811264053,0.0009389862957541797
329,HD202772Ab,0.00037239704140074677,0.0005145550379524088,0.0006246801738782682
330,HATS-10b,0.00019111647522344853,0.0003515525110416998,0.0005085412949933349
331,K2-198d,3.1710009116705602e-06,8.716618563380654e-06,1.6283695009152456e-05
332,HATS-64b,0.0003474644834184723,0.0005368849767609565,0.0006975663895514366
333,K2-260b,0.0006871677441865931,0.0009910944867020169,0.0012348511773991571
334,WASP-180Ab,0.00037097320253429833,0.000627031255076095,0.0008607721366423692
335,TOI-674b,9.418986749472186e-06,3.887402267561373e-05,9.513380438541731e-05
336,TrES-3b,0.0013079928818485903,0.0021028604979298968,0.0027989793966571455
337,WASP-10b,0.00020759113293191707,0.0005042975055163802,0.0008701354508587779
338,TOI-1789b,0.0003574148894663051,0.00052051814430306,0.0006523097986791127
339,KELT-1b,0.0008294699170228521,0.0010748264624482007,0.001255484458715037
340,WASP-107b,1.6589376885288924e-05,6.473992350631396e-05,0.00015238357864600437
341,WASP-36b,0.0010487187630066237,0.0016322057421826097,0.002129886192085821
