,Planet Name,Full Phase Curve SNR 0.8-1.1um
0,TOI-5704b,0.0017173859420296206
1,TOI-672b,3.376717466615736e-05
2,TOI-199b,1.6507893329823673e-12
3,WASP-176b,1.6534960391367033
4,TOI-1801b,1.1212429949300033e-08
5,TOI-836c,9.573392309416433e-06
6,TOI-3807b,2.059063202384768
7,TOI-4087b,0.619604403178916
8,TOI-2818b,0.515615799684755
9,TOI-3235b,1.9306568728172454e-05
10,TOI-4463Ab,0.7736882833928636
11,TOI-3785b,1.7440564640320098e-06
12,WASP-124b,0.3315756578771232
13,WASP-25b,0.1839776511668039
14,LHS1140c,3.0163822767348466e-11
15,TOI-1199b,0.5206372545113404
16,TOI-1273b,0.13726347410488568
17,TOI-5803b,6.050090823349085e-06
18,TOI-3819b,0.7397782351348366
19,TOI-4791b,0.5209059295920436
20,TOI-4377b,2.326252361896844
21,Wolf327b,0.007801331740061339
22,HD118203b,0.6807074115132428
23,TOI-1470b,2.8793342381859067e-05
24,V1298Taub,4.1292808043935484e-05
25,TOI-2109b,58.55345508330133
26,K2-138g,3.635612045390686e-09
27,K2-141c,0.00010550313130659572
28,TRAPPIST-1b,5.5918105660532086e-11
29,TRAPPIST-1e,2.2813191481524943e-19
30,TRAPPIST-1f,1.6266021799738157e-22
31,TRAPPIST-1g,4.627171331151958e-25
32,GJ3473b,5.728785205202937e-05
33,TOI-2202b,9.38130648825228e-05
34,TOI-833b,0.005139542179970665
35,HD28109c,2.4239954782341393e-06
36,TOI-2641b,0.6096624603570687
37,TOI-1685b,0.007700267612608345
38,K2-87b,0.005663364948398187
39,WASP-178b,24.86035940092216
40,HIP29442b,0.00010941675308789262
41,HD152843c,0.0013081684460213914
42,K2-26b,8.821527646999608e-11
43,TOI-1246d,1.4524215179395648e-06
44,WASP-62b,1.1336868130244893
45,WASP-80b,0.005895295794101385
46,WASP-22b,0.4502670713036673
47,WASP-60b,0.09922461334678445
48,TOI-1296b,1.0230754928896615
49,HAT-P-59b,0.20344245124343144
50,XO-5b,0.1352544098073676
51,WASP-99b,0.8583864214390332
52,HATS-56b,3.758761710619581
53,WASP-70Ab,0.5658085752728179
54,K2-417b,2.1331283158791214e-07
55,TOI-1759b,9.916773181228818e-10
56,WASP-150b,0.2639419350294477
57,Qatar-4b,0.3968784705396046
