,Planet Name,Eclipse Flux Ratio 3.9-4.29um,Eclipse Flux Ratio 4.29-4.68um,Eclipse Flux Ratio 4.68-5.07um,Eclipse Flux Ratio 5.07-5.46um,Eclipse Flux Ratio 5.46-5.85um,Eclipse Flux Ratio 5.85-6.24um,Eclipse Flux Ratio 6.24-6.63um,Eclipse Flux Ratio 6.63-7.02um,Eclipse Flux Ratio 7.02-7.41um,Eclipse Flux Ratio 7.41-7.8um
0,TOI-5704b,4.688381997921017e-05,5.7171203823804757e-05,6.729243809874888e-05,7.709716965339522e-05,8.6496250180759e-05,9.544303328591202e-05,0.00010391941260298594,0.0001119258617922506,0.00011947452442125592,0.0001265845115265825
1,TOI-672b,7.452702687966527e-05,0.00010157510585194338,0.0001311091391136233,0.00016230571027962457,0.00019446440708025597,0.00022701872056311623,0.0002595275061145761,0.0002916581276996465,0.0003231675105425206,0.0003538842050518045
2,TOI-199b,5.399818319708941e-07,1.1144398793633318e-06,2.037677195027325e-06,3.3908918712737406e-06,5.237428727153228e-06,7.619004995567112e-06,1.0555416471054534e-05,1.4046608075524142e-05,1.8076027943090385e-05,2.2614428584010547e-05
3,WASP-176b,0.0008015805527971175,0.0008733269143204694,0.000937117928998587,0.0009940091422410728,0.0010449361764058903,0.0010907070445445315,0.0011320108844303997,0.0011694323299861144,0.0012034667300916647,0.0012345342422054077
4,TOI-1801b,1.637888300302258e-06,2.6235498836356645e-06,3.875942688367602e-06,5.379091518054318e-06,7.10656769521551e-06,9.026387249423363e-06,1.110476476052421e-05,1.3308686407493507e-05,1.5607490413468866e-05,1.7973703042979938e-05
5,TOI-836c,7.573205890448279e-06,1.0550565654901634e-05,1.3868606347086463e-05,1.743397255586225e-05,2.116313380493199e-05,2.498555573907035e-05,2.8844071221359028e-05,3.269380787427588e-05,3.6500514216532906e-05,4.023875756548695e-05
6,TOI-3807b,0.0015514728331786003,0.0016996355061290908,0.0018319846270414123,0.0019504640313030678,0.0020568515472090864,0.0021527147520989287,0.002239410635258128,0.002318103381528825,0.002389788058731696,0.0024553146454354673
7,TOI-4087b,0.0009363001053752469,0.0010470812576071022,0.0011478702781774703,0.0012394602696245403,0.0013227330966421751,0.0013985584554892104,0.001467747041418816,0.0015310323080964835,0.0015890668949401301,0.0016424261981394022
8,TOI-2818b,0.0009734116674042201,0.0010972836289665836,0.0012107631712724963,0.001314462598814659,0.0014091781532800463,0.0014957521030193512,0.0015750021724914975,0.0016476883521090947,0.0017145000401734335,0.0017760539263836504
9,TOI-3235b,0.00047701069233488684,0.0006804779595777688,0.0009124305981604794,0.0011664639248832095,0.001436478471249197,0.0017170619194888208,0.002003635187310724,0.002292457781487635,0.0025805593046943,0.0028656393486132547
10,TOI-4463Ab,0.0010381233935155656,0.001167283607710441,0.0012853363689175985,0.0013930114561035807,0.001491203523734835,0.0015808358289679603,0.0016627922976925813,0.0017378869875702995,0.001806853559301838,0.0018703450899613524
11,TOI-3785b,4.1842021778115915e-05,6.066229905929348e-05,8.244369483724502e-05,0.00010660337668061737,0.00013256165704132874,0.00015978705235217456,0.0001878174538314118,0.00021626598400802417,0.00024481807187590014,0.0002732241460256224
12,WASP-124b,0.0011148191157671658,0.0012567905881808355,0.0013868831556596004,0.001505793547041303,0.0016144291828371082,0.001713750645395603,0.001804691010464263,0.0018881178497097738,0.0019648184529470767,0.002035497327299479
13,WASP-25b,0.0009944574875150366,0.0011483235566473165,0.0012923690226754043,0.0014263534319887675,0.0015505422261980154,0.001665466090975338,0.0017717769484800444,0.0018701641021043847,0.001961307089788554,0.002045850627140547
14,LHS1140c,1.021525729846865e-06,1.8559219583093586e-06,3.048860724119634e-06,4.631873111076338e-06,6.615053397560572e-06,8.990089498386218e-06,1.1734545693343141e-05,1.48162804777527e-05,1.8197373368184472e-05,2.1837297324774225e-05
15,TOI-1199b,0.00040530553171305624,0.00045097712732241566,0.0004923352606303414,0.0005297734151146861,0.0005637014259776505,0.0005945098599425298,0.0006225550203306337,0.0006481544520948368,0.0006715875690072433,0.0006930985803219117
16,TOI-1273b,0.00047401168958418564,0.0005485951430248138,0.0006185601493225717,0.0006837460259639974,0.0007442486753233511,0.0008003015134359755,0.0008522034596547934,0.000900276513293113,0.0009448415478681286,0.0009862051643712388
17,TOI-5803b,9.48515391263062e-06,1.3080091675272102e-05,1.7047899232401396e-05,2.1277246582759185e-05,2.567098184237609e-05,3.0148752887889575e-05,3.464663950596336e-05,3.911536652210963e-05,4.351802255465684e-05,4.782777493272111e-05
18,TOI-3819b,0.000687047559800219,0.0007538111995356071,0.00081353260121961,0.0008670571589356909,0.0009151655362256664,0.0009585503965795687,0.0009978140285155576,0.0010334748833608215,0.0010659772670925441,0.0010957015102478474
19,TOI-4791b,0.0005432105832617803,0.0006063538738199343,0.0006637071967569978,0.0007157558142149334,0.0007630252717425945,0.000806026976025437,0.0008452337213135484,0.0008810708381586006,0.0009139152217740963,0.0009440980991043475
20,TOI-4377b,0.00029697387905761215,0.00031814575906842816,0.00033668111277486396,0.0003530017507240535,0.0003674556693701508,0.00038032838953945953,0.0003918541786602822,0.00040222582381607344,0.0004116026989886871,0.0004201172617595558
21,Wolf327b,5.808171820308007e-05,6.735782010335007e-05,7.606773470013888e-05,8.418534131307365e-05,9.17188462284138e-05,9.869524108531716e-05,0.00010515076550986887,0.00011112521447322351,0.00011665864611427168,0.00012178956330094423
22,HD118203b,0.0002156232514264297,0.0002438710943248903,0.0002698280350126904,0.000293607558940163,0.0003153726412549999,0.00033530225284965245,0.00035357370129988317,0.00037035391836725255,0.0003857957106343267,0.0004000366985198562
23,TOI-1470b,2.4568738033974164e-05,3.248870243726418e-05,4.089448403163047e-05,4.956518651796724e-05,5.832590516408221e-05,6.704413247104904e-05,7.562320991926486e-05,8.399527985074349e-05,9.21148580902473e-05,9.995342498984655e-05
24,V1298Taub,2.9871076963991697e-05,4.1434438198170515e-05,5.426773861387061e-05,6.801015436103431e-05,8.234234690605211e-05,9.699706981555742e-05,0.00011175944200736062,0.00012646207212604492,0.0001409781785197628,0.00015521442880334635
25,TOI-2109b,0.0022655016510998004,0.0023397482499554183,0.0024029001252360497,0.0024572274847859694,0.0025044316454592742,0.0025458094497276314,0.002582364907420327,0.002614886382840985,0.002644000911225958,0.0026702130678970992
26,K2-138g,9.361969818611402e-07,1.5114642405385928e-06,2.2475184859816567e-06,3.136119518218744e-06,4.16242526210592e-06,5.3079175367774065e-06,6.552692426750268e-06,7.877062982396766e-06,9.26256908135236e-06,1.069253428828146e-05
27,K2-141c,7.363099918661784e-05,9.982874617278406e-05,0.0001282882818744724,0.00015822279594043234,0.0001889721708217563,0.00022000876879925028,0.00025092619057242145,0.0002814213365208336,0.0003112753436171117,0.0003403360454587264
28,TRAPPIST-1b,3.7566913898884947e-06,6.751422648723605e-06,1.0992091049306011e-05,1.6574445593157266e-05,2.3520590476733025e-05,3.179085484210596e-05,4.129927804086213e-05,5.19290254280558e-05,6.35457688368192e-05,7.600828480077837e-05
29,TRAPPIST-1e,1.542501962868665e-08,4.2865262698812906e-08,1.0082846256169886e-07,2.0820804669813548e-07,3.8765729563999687e-07,6.639094849270614e-07,1.0619115506223049e-06,1.6051062576879987e-06,2.314071095344914e-06,3.2055982193210618e-06
30,TRAPPIST-1f,2.6535475162262886e-09,8.749465036679331e-09,2.3784735973883552e-08,5.559305787005416e-08,1.1522139291689496e-07,2.16700826131099e-07,3.763991701461298e-07,6.12102388417406e-07,9.419936361210715e-07,1.383675262799806e-06
31,TRAPPIST-1g,6.229950333463856e-10,2.35536336762646e-09,7.189308217237325e-09,1.855751926152168e-08,4.191397210570076e-08,8.497721989176659e-08,1.5769714957997222e-07,2.719540447157066e-07,4.410521885236327e-07,6.790949836796443e-07
32,GJ3473b,2.171166579900849e-05,2.7938115052179022e-05,3.4380085907929844e-05,4.088509732800826e-05,4.734053498202843e-05,5.3666902462694226e-05,5.98106679482183e-05,6.573790813235546e-05,7.14291133096699e-05,7.687513686404222e-05
33,TOI-2202b,0.0001337313711235136,0.0001807284852620861,0.0002316262913556661,0.00028502627101484904,0.0003397645320323883,0.00039491726417254723,0.00044977759692146663,0.0005038218600018865,0.0005566747414984345,0.0006080777157972465
34,TOI-833b,2.595348797789297e-05,3.008980629414136e-05,3.397320426885697e-05,3.759254866495707e-05,4.095179999454129e-05,4.4063145493955996e-05,4.6942798550570936e-05,4.960849838403343e-05,5.207806793803925e-05,5.43686198226394e-05
35,HD28109c,2.5210018582481606e-06,3.587385957059241e-06,4.7994983097622035e-06,6.123781546013937e-06,7.528628989749638e-06,8.98622749251953e-06,1.0473200022692438e-05,1.1970552206141174e-05,1.3463266738814064e-05,1.4939757215857681e-05
36,TOI-2641b,0.0010661108379378193,0.0012034970729440145,0.0013295423232047002,0.001444869345451928,0.001550319783688921,0.0016467976018778952,0.001735187890261716,0.0018163178231358715,0.0018909407429374037,0.0019597326014093473
37,TOI-1685b,7.427468247766362e-05,8.646633735723944e-05,9.795385244663833e-05,0.00010869054868501552,0.00011867791774522215,0.00012794462553625957,0.00013653340147088292,0.00014449307018732556,0.00015187384402627624,0.00015872464657788236
38,K2-87b,8.573481057237687e-05,0.00010206094375182413,0.00011777509620553117,0.00013272803614275096,0.0001468523068721154,0.00016013236435136899,0.0001725843456072161,0.00018424274295892538,0.00019515180504093977,0.0002053600915261534
39,WASP-178b,0.0019005963082262183,0.0020142009146378913,0.0021130386585978974,0.0021996655121227964,0.0022761195717249396,0.002344032623486937,0.0024047194101639428,0.0024592469866007555,0.002508488012761429,0.0025531616167158277
40,HIP29442b,1.144573533577135e-05,1.5015920374436138e-05,1.8776416891996233e-05,2.2631445102896446e-05,2.650677063860447e-05,3.034726266662738e-05,3.4113516640727226e-05,3.7778504398928905e-05,4.132464843293287e-05,4.4741428667001795e-05
41,HD152843c,2.100659025246174e-05,2.6484076318359655e-05,3.204376993057077e-05,3.757119504405176e-05,4.298709724104008e-05,4.823937090791598e-05,5.329597240144844e-05,5.813925316720604e-05,6.276165075522708e-05,6.716250986488547e-05
42,K2-26b,9.911269696628702e-07,1.7482716259148082e-06,2.8008924909056216e-06,4.164607572661889e-06,5.838014069681829e-06,7.80624294350718e-06,1.0044966328751462e-05,1.2524085015498053e-05,1.5210745905541399e-05,1.8071608408694563e-05
43,TOI-1246d,6.025512817546419e-06,8.550427410800873e-06,1.1413096941027905e-05,1.4533929007161519e-05,1.7838436858885588e-05,2.1261407665695362e-05,2.4748277420762067e-05,2.8254904132993077e-05,3.174654419944861e-05,3.5196522649593986e-05
