,Planet Name,Transit Flux Ratio 3.9-7.8um
0,TOI-5704b,0.00015798750864074742
1,TOI-672b,0.0005001743136045273
2,TOI-199b,0.0002844103221503477
3,WASP-176b,0.00032024038772946096
4,TOI-1801b,0.000101137218145997
5,TOI-836c,0.00010372284831852206
6,TOI-3807b,0.0005716283844428589
7,TOI-4087b,0.0004440226040346837
8,TOI-2818b,0.000564814789103925
9,TOI-3235b,0.0012132940931782734
10,TOI-4463Ab,0.00044974306860048814
11,TOI-3785b,0.0008407464445142577
12,WASP-124b,0.0007384681544283397
13,WASP-25b,0.0009231297847421541
14,LHS1140c,0.0003196897184180886
15,TOI-1199b,0.00042395280855973616
16,TOI-1273b,0.0008154661263973162
17,TOI-5803b,0.00011551196991348147
18,TOI-3819b,0.00017361639407615704
19,TOI-4791b,7.624249236229128e-05
20,TOI-4377b,6.717323479246176e-05
21,Wolf327b,0.00019436347734584557
22,HD118203b,3.258235380272186e-05
23,TOI-1470b,0.0001812528684272513
24,V1298Taub,7.993796366846736e-05
25,TOI-2109b,8.999982466442838e-05
26,K2-138g,0.0001677838066844329
27,K2-141c,0.0005224609839359103
28,TRAPPIST-1b,0.0011152806100444054
29,TRAPPIST-1e,0.0007654078839861279
30,TRAPPIST-1f,0.0006489301320724084
31,TRAPPIST-1g,0.0005923515303477891
32,GJ3473b,0.0002542175312942964
33,TOI-2202b,0.00020924342772683173
34,TOI-833b,9.688024309910863e-05
35,HD28109c,0.0001135449634998021
36,TOI-2641b,0.001460476546968783
37,TOI-1685b,0.0002286936441007509
38,K2-87b,0.00018486193164253257
39,WASP-178b,0.0006653939240036353
40,HIP29442b,0.00013784998500007437
41,HD152843c,0.000110231977401745
42,K2-26b,0.0001098857316610329
43,TOI-1246d,0.0002750623895552182
44,WASP-62b,0.000618953251349848
45,WASP-80b,0.0007658750180269318
46,WASP-22b,0.00048569397892948266
47,WASP-60b,0.00021825576744515678
48,TOI-1296b,0.0006167713768564793
49,HAT-P-59b,0.00016864135378857935
50,XO-5b,0.00020793718603051277
51,WASP-99b,4.1459073016455794e-05
52,HATS-56b,0.0005458314818221242
53,WASP-70Ab,0.0004351076080712904
54,K2-417b,0.00016778146241744563
55,TOI-1759b,0.00020085104232409805
56,WASP-150b,1.3521100977542905e-05
57,Qatar-4b,7.988369500826967e-05
58,TOI-1201b,0.00023757351032683565
59,HAT-P-35b,0.0002971971445499268
60,TOI-561b,0.00014774319478874745
61,WASP-53b,0.00016653293131957143
62,KELT-20b,0.0008766633832934058
63,KELT-6b,0.00036102939811697284
64,piMenc,6.667306946166926e-05
65,HATS-24b,0.00042080352744581606
66,HD191939d,0.0002302236387035609
67,WASP-147b,0.0006014713050423872
68,WASP-97b,0.00024983905452559207
69,WASP-15b,0.0006512890224844275
70,HATS-58Ab,0.00018623868500995645
71,WASP-139b,0.001093537838556538
72,HAT-P-2b,1.631458388455618e-05
73,TOI-163b,0.00028870182210893517
74,TOI-1478b,0.00020314284894628408
75,WASP-136b,0.00010815124539821037
76,HATS-4b,0.00021295260180057414
77,L98-59b,0.00041015110778601117
78,TOI-2076b,9.446477176083374e-05
79,HAT-P-69b,0.00011876327659092515
80,EPIC211945201b,0.0001552058651000622
81,K2-34b,0.00018066651067839492
82,WASP-61b,0.00012047969679588225
83,KELT-21b,0.0005117237493064286
84,HAT-P-16b,9.39835922507815e-05
85,WASP-174b,0.001311155151254161
86,WASP-130b,9.033922269994403e-05
87,KOI-12b,0.00018798185965278636
88,WASP-37b,0.00019968619737378924
89,HD191939c,0.00010811101674584078
90,WASP-83b,0.0006628365185857244
91,WASP-46b,0.00032640278162187003
92,XO-4b,0.00018566889681060164
93,WASP-170b,0.00023092927705393066
94,HD191939b,0.00015496001378906212
95,HD86226c,6.505348501068734e-05
96,TOI-481b,4.578103386244206e-05
97,WASP-169b,0.00027228862641008426
98,Kepler-138b,0.0002489683181441219
99,TOI-4010d,0.00022802177741240986
100,WASP-33b,0.00045041230244235986
101,HATS-1b,0.0002620424588800749
102,HD106315c,0.00011154723848434651
103,XO-6b,0.0007605090690422422
104,HAT-P-26b,0.0008471282620644832
105,TOI-125b,0.00011999023758822834
106,TOI-431d,0.00016990821244220416
107,KELT-18b,0.000325741472039878
108,TOI-892b,0.00013618878253325435
109,DSTucAb,0.00022784290024076542
110,WASP-105b,8.93595097574269e-05
111,TOI-776b,0.00010951018641959943
112,HATS-42b,0.00021445590118902738
113,WASP-177b,0.0019555531966727806
114,HAT-P-13b,0.0002833686433191853
115,WASP-103b,0.0005038334888636947
116,HATS-27b,0.0006058853092191879
117,WASP-141b,9.381549848105385e-05
118,K2-238b,0.00028044740009368433
119,TOI-257b,9.66627465938935e-05
120,WASP-181b,0.0012402854636879433
121,WASP-135b,0.0003752479734400298
122,WASP-81b,0.0006881784160076991
123,WASP-19b,0.000886113897062094
124,HAT-P-4b,0.0003495608368219865
125,WASP-32b,0.00010056035482300462
126,WASP-73b,6.009540230611975e-05
127,LTT1445Ac,0.0002677461162650192
128,WASP-64b,0.0004118632978676801
129,HD110113b,9.215798080764583e-05
130,K2-30b,0.000631445128860874
131,WASP-21b,0.0006832599236617771
132,HAT-P-21b,4.828841636927492e-05
133,KOI-13b,5.455325148608333e-05
134,WASP-123b,0.00040993200870993875
135,KELT-12b,0.0003307454350111191
136,HATS-60b,0.00028848818369080713
137,WASP-133b,0.00022740798587472723
138,HATS-65b,0.0006818183431479141
139,HATS-40b,0.00017691935244024416
140,HATS-33b,0.00030743549163830467
141,HATS-68b,0.00014331371962255632
142,HAT-P-57b,0.0003521803473177928
143,WASP-54b,0.0006570236179511107
144,HATS-25b,0.0005884612701975409
145,TOI-776c,8.665102065619124e-05
146,HAT-P-5b,0.00036914369128598207
147,Qatar-8b,0.00084291915472958
148,WASP-18b,4.6723007348490014e-05
149,TrES-5b,0.00032401294674828387
150,WASP-2b,0.00040956518555209043
151,HAT-P-55b,0.0006344426267251718
152,HAT-P-36b,0.0003338863396136597
153,WASP-65b,0.00022454398017027934
154,WASP-159b,0.0003449031740476782
155,WASP-93b,0.00040476246653558645
156,WASP-140b,0.00037007459625927564
157,KELT-16b,0.00023756362521703192
158,Kepler-5b,0.00013056277505263316
159,WASP-129b,0.00018597017137322996
160,WASP-145Ab,0.0003714804807993206
161,WASP-167b,0.00048735743512245283
162,K2-232b,0.00035180771976370685
163,TOI-157b,0.00036428139965200685
164,WASP-76b,0.0008445110851794675
165,Qatar-2b,0.00025910602559748707
166,LP791-18d,0.00063357984433743
167,HATS-22b,9.9011371547099e-05
168,HAT-P-51b,0.0013385320318351278
169,TOI-837b,0.0002677971358953064
170,HAT-P-56b,0.00022623410500096288
171,WASP-57b,0.0003550410861784894
172,KELT-24b,4.4267114358435266e-05
173,HATS-35b,0.00044347323862579805
174,WASP-94Ab,0.0009404365281076876
175,HAT-P-24b,0.000457000611572623
176,WASP-31b,0.0013465876547759763
177,WASP-183b,0.0016140276438666456
178,HAT-P-66b,0.0004798243035432539
179,WASP-63b,0.0005821269787369506
180,HAT-P-33b,0.0006641507037312088
181,WASP-48b,0.00059667051856878
182,HD219134b,6.273524835489347e-05
183,HATS-3b,0.0003589688591703971
184,HAT-P-8b,0.0002633648356397096
185,WASP-96b,0.0007302393568222149
186,WASP-24b,0.0003229454375559718
187,TOI-216.01,0.0001952813253550701
188,KELT-3b,0.00024071122789717493
189,WASP-132b,0.0004138469645924047
190,KELT-17b,0.0003613543803870048
191,KELT-10b,0.0006594511680996501
192,WASP-117b,0.0005024968532020417
193,HATS-51b,0.00047347589545757853
194,K2-333b,0.00016381073546903742
195,WASP-126b,0.0005066883622366693
196,WASP-6b,0.00113955738772944
197,LHS3844b,0.0006979898159882827
198,KELT-7b,0.00033509952709347444
199,K2-198b,0.00018605810045117614
200,WASP-78b,0.0007533282247641628
201,HAT-P-45b,0.0005351226553483498
202,TrES-2b,0.00039047771762829297
203,CoRoT-2b,0.00029491376213241984
204,HAT-P-27b,0.00047830194346883966
205,G9-40b,0.00021225072366197248
206,WASP-41b,0.0004910351134682692
207,TOI-640b,0.0004433651262246275
208,TOI-1259Ab,0.0008029504875800347
209,WASP-138b,0.00015835795903844217
210,WASP-74b,0.000578833888848014
211,HAT-P-25b,0.0006242334441924743
212,HAT-P-62b,0.0003117217768746202
213,WASP-29b,0.0005378305591253775
214,WASP-82b,0.00031191155165117944
215,HAT-P-29b,0.00022613545067062867
216,K2-31b,0.000290891263736544
217,HAT-P-37b,0.000401260542961334
218,XO-2Nb,0.00040219514007843035
219,HAT-P-32b,0.001943424532512809
220,KPS-1b,0.0003049322045369893
221,XO-1b,0.0004832773653118742
222,WASP-190b,0.00015661118542989905
223,WASP-92b,0.0007049423657418304
224,HAT-P-19b,0.001296669387245526
225,HAT-P-67b,0.0013787270429605804
226,K2-107b,0.0003454306741806233
227,HAT-P-1b,0.0007343566754769053
228,WASP-16b,0.00025594238370051315
229,K2-261b,0.00019077125732137353
230,GJ3470b,0.0005037718854405959
231,HAT-P-15b,8.48110844777339e-05
232,K2-55b,0.0002892363805330185
233,WASP-166b,0.0003681060102616994
234,HIP65Ab,0.0012286367437262988
235,WASP-101b,0.0009016238578218153
236,WASP-5b,0.0002535022018845994
237,XO-3b,2.3858372741793002e-05
238,K2-121b,0.00034409747527520485
239,WASP-165b,0.0002807155852719746
240,K2-25b,0.0003777576503967392
241,LTT3780c,0.0001426294667131747
242,HAT-P-9b,0.000538727845984165
243,HAT-P-28b,0.0005635519923463383
244,HAT-P-49b,0.00017998532111727775
245,K2-266d,0.00012108298030161209
246,WASP-98b,0.0006035338668939223
247,WASP-85Ab,0.0004291605682142671
248,WASP-157b,0.00037285634700691064
249,HAT-P-6b,0.0003037691727433645
250,WASP-153b,0.0009497472709264998
251,HAT-P-31b,7.714692629789357e-05
252,TOI-216.02,0.0005206389720131008
253,WASP-47b,0.00020626630089655703
254,HD63433b,5.602720640678926e-05
255,Kepler-435b,0.000273687810147281
256,WASP-56b,0.000391926491743494
257,WASP-42b,0.0005883729113866377
258,GJ1214b,0.0015630161374137702
259,TOI-150.01,8.226969140454213e-05
260,TOI-451c,0.00010179102958652537
261,TOI-2076d,0.00010388898963509867
262,TOI-1266c,0.0001633835895052493
263,Qatar-10b,0.0010844090411335583
264,TOI-270d,0.00021314142797534483
265,WASP-72b,0.00012941123205714632
266,WASP-91b,0.00021928526986300323
267,Kepler-7b,0.0007067860868345907
268,WASP-28b,0.00042178519062029227
269,WASP-131b,0.000729268690046308
270,HAT-P-20b,5.406471981786843e-05
271,WASP-35b,0.0006689816823226216
272,WASP-20b,0.0012466839497373217
273,WASP-158b,6.273926161690301e-05
274,LP714-47b,0.00027870616351188116
275,HIP67522b,0.00012762463950733005
276,TOI-1859b,7.263462636309766e-05
277,EPIC246851721b,3.733102172296237e-05
278,WASP-26b,0.00040968972352248045
279,Qatar-9b,0.00034812407830692036
280,HATS-26b,0.0006619753219238754
281,KELT-9b,0.0002967956527882295
282,WASP-104b,0.0003301527605333894
283,KELT-23Ab,0.0006719741643551955
284,HATS-2b,0.00040097480229073457
285,WASP-69b,0.0011542467803338863
286,CoRoT-19b,0.00020471924374526205
287,Kepler-18d,0.0005205305841333266
288,HD209458b,0.0006554898726963771
289,GJ357b,0.00016530164888576085
290,WASP-43b,0.00029915966550092093
291,HD189733b,0.0004272994106573326
292,WASP-173Ab,0.00016183150977303116
293,WASP-172b,0.0006850250040456614
294,TOI-1333b,9.001508856030666e-05
295,TOI-4479b,0.0003264363745208607
296,WASP-148b,0.00028183031151442846
297,AUMicb,0.00026066469657483945
298,WASP-12b,0.000760530337999204
299,TOI-4515b,0.00010622142988544218
300,LHS1678b,0.00026327122683266824
301,LHS1678c,0.00015765111427937546
302,LHS1678d,0.00014166719166824776
303,TOI-1994b,6.142454840624282e-06
304,GJ806b,0.00027324975141977085
305,Kepler-91b,2.7086066630463833e-05
306,TOI-3688Ab,0.00025561835070880926
307,LHS1478b,0.00031126848796766125
308,Kepler-1658b,9.47599491041354e-06
309,GJ9827b,0.00015492024055862146
310,GJ9827c,7.174799777458214e-05
311,GJ9827d,0.00012270843800345031
312,LTT1445Ab,0.0002602693222119225
313,KELT-4Ab,0.0006728223228239519
314,HAT-P-54b,0.0004113153933143124
315,MASCARA-4b,0.00013100638090818444
316,HATS-70b,2.781429609313703e-05
317,WASP-52b,0.0016120713755293104
318,WASP-7b,0.00011455491527155249
319,HAT-P-44b,0.0011590034290793112
320,KELT-14b,0.0005181198880954108
321,WASP-192b,0.000130879015905689
322,WASP-162b,2.476081870227825e-05
323,TOI-169b,0.00029025106571945657
324,GJ1132b,0.0004883468538949839
325,HD63433c,5.3010584621634004e-05
326,HATS-52b,0.0003491856896871912
327,HATS-57b,0.00012512179850014942
328,KELT-15b,0.00042976165546756295
329,HD202772Ab,0.00020048017564070324
330,HATS-10b,0.0003488095587593535
331,K2-198d,0.00010016758086676042
332,HATS-64b,0.0003450893181868233
333,K2-260b,0.00031826357496193646
334,WASP-180Ab,0.00041220327769567026
335,TOI-674b,0.000945115614813653
336,TrES-3b,0.0005177802923534052
337,WASP-10b,0.0002098701853046308
338,TOI-1789b,0.00030337953933739603
339,KELT-1b,9.800046564451103e-06
340,WASP-107b,0.0020445362398180734
341,WASP-36b,0.00031153933447591897
342,Kepler-18c,0.0003044632096043616
343,HAT-P-68b,0.0006775363632625136
344,TOI-1807b,0.00014177964089568667
345,HAT-P-17b,0.0003711794713738113
346,HATS-45b,0.0004668189220038154
347,TOI-1728b,0.00037635817157389884
348,HAT-P-3b,0.0002957317295255798
349,WASP-95b,0.0002399708042754568
350,HATS-31b,0.000454793143428167
351,KELT-19Ab,0.0007723202435085558
352,WASP-87b,0.0001845188687527698
353,Kepler-447b,0.0005061506116512503
354,Kepler-1656b,5.5181365263915535e-05
355,TOI-4010c,0.0005290573095971271
356,HATS-55b,0.000396344657581221
357,Kepler-450b,0.0001531714924855839
358,K2-155c,0.00010145364889923025
359,WASP-13b,0.0007251817697140036
360,WASP-58b,0.000468732951544291
361,WASP-119b,0.00042197651572472753
362,HAT-P-52b,0.00033479177057366605
363,WASP-4b,0.0006840963502960513
364,HATS-5b,0.0007534374134631019
365,Qatar-7b,0.000382836750903145
366,WASP-114b,0.00023409045094953358
367,55Cnce,0.00010149344313741093
368,WASP-160Bb,0.0011994567023108774
369,WASP-142b,0.0005491929947324851
370,HATS-29b,0.0005503767741364012
371,K2-140b,0.0003134506000763756
372,WASP-50b,0.0003708173346450665
373,TOI-431b,9.406794883499509e-05
374,TOI-172b,1.0930235479340732e-05
375,TOI-2076c,0.00013194189275766806
376,WASP-90b,0.0005611168538850159
377,TOI-269b,0.00034123702473749963
378,HAT-P-50b,0.00017665950175878168
379,TrES-1b,0.000472255437168277
380,WASP-106b,6.788155462363217e-05
381,K2-266b,0.0003848078734928
382,TOI-201b,0.0001567475590065861
383,WASP-88b,0.0006218548265597215
384,HATS-39b,0.0006697930622002546
385,WASP-168b,0.0014971008061733244
386,HD2685b,0.0003134002539182519
387,K2-237b,0.0004424783556656224
388,HD149026b,0.00019022324034677297
389,HAT-P-39b,0.0007501831629844444
390,TOI-270c,0.0002823203455229066
391,HAT-P-30b,0.0006484854873934744
392,LP791-18b,0.0006532766023136366
393,HAT-P-12b,0.0014200370213877283
394,TOI-421c,0.00028903403286976905
395,TOI-700c,0.00013903746201738087
396,TOI-451d,0.0001314320492686275
397,NGTS-2b,0.0005353448748967835
398,WASP-89b,4.807435272920651e-05
399,WASP-161b,5.547580850663788e-05
400,WASP-68b,0.00018174082158216968
401,TOI-904b,0.0001187270522462535
402,KELT-8b,0.0007760599927394786
403,Qatar-5b,6.636413915326301e-05
404,HATS-13b,0.0008978040895514316
405,TOI-1518b,0.0008163894130655803
406,KOI-94d,0.00020484733282918291
407,WASP-8b,9.072672129524335e-05
408,WASP-3b,0.00026419297861677747
409,WASP-186b,3.959280524650304e-05
410,WASP-175b,0.00033715045284089584
411,WASP-164b,0.00021787922899920895
412,HAT-P-38b,0.0004657267978181232
413,HD332231b,0.0002484890671610268
414,WASP-144b,0.0004695938436133813
415,TOI-125c,0.00014237970163094788
416,WASP-75b,0.0003574964953675978
417,HAT-P-40b,0.0005298007792298834
418,WASP-66b,0.00011791390855159149
419,WASP-17b,0.0020282994971650946
420,WASP-79b,0.0005516151969176594
421,WASP-14b,4.6750613401865324e-05
422,HD219666b,0.00014215376005968555
423,WASP-120b,6.147071536653176e-05
424,HATS-7b,0.00042568380770752385
425,HAT-P-34b,5.652940229222073e-05
426,HATS-30b,0.0005028027435815877
427,TOI-561c,0.00020392532277744215
428,TOI-905b,0.0005898369269520755
429,WASP-34b,0.0007164704609000111
430,WASP-67b,0.0008152437146335946
431,WASP-11b,0.00036179954521374275
432,HAT-P-41b,0.0007128988015928644
433,HAT-P-43b,0.0006189398925767008
434,HAT-P-23b,0.00030290194809192176
435,TOI-2158b,0.00011192815619093339
436,WASP-44b,0.00043100641261007447
437,WASP-55b,0.0007155625436248863
438,WASP-156b,0.00030255099207887956
439,WASP-49b,0.000969388465898657
440,TrES-4b,0.0011993573847929354
441,HD89345b,0.0001395114717294839
442,GJ1252b,0.00034715494178701374
443,WASP-23b,0.0003319221155933551
444,HD108236d,7.044241660249399e-05
445,WASP-113b,0.0005868520646602127
446,L98-59c,0.0002730031681648
447,HAT-P-18b,0.0013113053215949855
448,HAT-P-7b,0.00022239845822736424
449,KELT-2Ab,0.00011873693141959721
450,HAT-P-46b,0.0005537396654344731
451,TOI-677b,0.00014659097644795658
452,WASP-71b,9.657690684473223e-05
453,HATS-72b,0.0007436306880221213
454,WASP-118b,0.0006032221440003331
455,Kepler-6b,0.0004353890706532577
456,KELT-11b,0.0005888465772098181
457,HAT-P-65b,0.0012430218034288514
458,CoRoT-11b,0.00020239509504480752
459,L98-59d,0.00032595946881790584
460,LP791-18c,0.000875862801093372
461,HD108236e,8.01514088205584e-05
462,LTT3780b,0.0002574441410860084
463,K2-29b,0.0005432972864397445
464,WASP-45b,0.00024307998428963335
465,Kepler-105b,0.0005187482760235218
466,HAT-P-11b,0.0002486774588042683
467,TOI-421b,0.0001406978131229449
468,K2-19b,0.0004024355220678422
469,TOI-1298b,0.00020286675805142638
470,HAT-P-22b,0.00012086896017151678
471,HAT-P-42b,0.00021314894037678865
472,WASP-121b,0.0010553954832019281
473,TOI-824b,0.00013956817210809388
474,TOI-270b,0.00017789596451210112
475,XO-7b,0.0005053340742401011
476,Qatar-1b,0.00044390382366702775
477,HD97658b,9.589198253899365e-05
478,TOI-942c,0.00017828227989294214
479,GJ3090b,0.00029168492648743105
480,TOI-2134c,0.00021857259087742763
481,TOI-3693b,0.00031023595635127314
482,TOI-1470c,0.0001385662476536898
483,TOI-1408b,0.0003062370804040783
484,HD260655b,0.00012963765643252378
485,HD63935b,9.579037414208934e-05
486,TOI-1420b,0.002971739365002324
487,HD260655c,0.00013262569795664467
488,HD109833b,7.459839911964655e-05
489,TOI-4010b,0.00020440337269797226
490,TOI-1272b,0.00019037068626535691
491,HAT-P-64b,0.0008654368762461943
492,TOI-178e,0.00015541628793215665
493,TOI-178g,0.0002616619294227442
494,TOI-1135b,0.00020647886812287283
495,TOI-2524b,0.00023853967508917617
496,TOI-178d,0.00035990927248941027
497,Kepler-109c,0.00016917170741785246
498,TOI-2207b,0.0001382803532670516
499,HAT-P-61b,0.0002036543781956966
500,TOI-277b,0.0003788627451908847
501,TOI-1820b,6.757718365319823e-05
502,TOI-1710b,0.00015055807325844544
503,TOI-2421b,0.0002071288304703414
504,WASP-182b,0.0005954710946298315
505,TOI-1136c,8.960851592707813e-05
506,TOI-1136d,0.00015609156476791076
507,NGTS-11b,0.0001980021736217831
508,HIP94235b,7.820686023346015e-05
509,TOI-2025b,3.15574000888647e-05
510,TOI-2018b,8.271139995255307e-05
511,GJ486b,0.00019741828657421923
512,Gaia-2b,0.0005750917262648904
513,TOI-2427b,9.651123064266878e-05
514,TOI-139b,6.983051335403303e-05
515,LHS475b,0.00023843704590078044
516,TOI-2583Ab,0.0009933411052177616
517,TOI-2796b,0.001519454425689028
518,TOI-3976Ab,0.0007505799222374474
519,TOI-969b,0.00021981850451329194
520,TOI-2000c,0.00019762026383689493
521,TOI-2364b,0.0004833484529386798
522,TOI-2498b,0.00022964323168219515
523,TOI-2587Ab,0.0004826619935912085
524,TOI-4145Ab,0.0009832853778595472
