step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
56,2448,56,0.28088760041525046,1.0,1.0,,,,,
57,2497,57,0.43489765315286305,0.0,0.0,0.18224724511422513,1.0,1.0,,
58,2538,58,0.49390385103120943,0.0,0.0,,,,,
59,2579,59,0.5174625467201986,0.0,0.0,,,,,
60,2620,60,0.24209288664584167,1.0,1.0,,,,,
61,2653,61,0.3828654727308276,0.0,0.0,,,,,
62,2694,62,0.22223674669774482,1.0,1.0,,,,,
63,2743,63,0.2977028992707347,1.0,1.0,,,,,
64,2776,64,0.27601298613990366,0.0,0.0,,,,,
65,2873,65,0.3367816702687681,1.0,1.0,0.3589693807679093,0.0,0.5,,
66,2898,66,0.32394046724730285,0.0,0.5,,,,,
67,2923,67,0.26433246760510276,1.0,1.0,,,,,
68,2956,68,0.269496620784048,1.0,1.0,,,,,
69,2989,69,0.3235010491709545,1.0,1.0,,,,,
70,3030,70,0.3031107014423469,1.0,1.0,,,,,
71,3087,71,0.27619882102496507,1.0,1.0,,,,,
72,3152,72,0.3097343677579829,1.0,1.0,,,,,
73,3225,73,0.33949860111942043,1.0,1.0,0.25370493659273574,1.0,1.0,,
74,3258,74,0.16796608958248954,1.0,1.0,,,,,
75,3283,75,0.20837499775669058,1.0,1.0,,,,,
76,3308,76,0.5878041201468174,0.0,0.0,,,,,
77,3333,77,0.15562679015244307,1.0,1.0,,,,,
78,3358,78,0.15628231640948795,1.0,1.0,,,,,
79,3391,79,0.1766148203711623,1.0,1.0,,,,,
80,3416,80,0.5279104278210487,0.0,0.0,,,,,
81,3449,81,0.24773926228704116,1.0,1.0,0.28151273207119326,1.0,1.0,,
82,3482,82,0.2370961720212108,1.0,1.0,,,,,
83,3531,83,0.2690337413283487,1.0,1.0,,,,,
84,3564,84,0.1903862525967504,1.0,1.0,,,,,
85,3589,85,0.21980690008018655,1.0,1.0,,,,,
86,3622,86,0.2434635323605221,1.0,1.0,,,,,
87,3655,87,0.18056215685728602,1.0,1.0,,,,,
88,3720,88,0.35472981424795763,0.0,0.0,,,,,
89,3769,89,0.31474597900435886,1.0,1.0,0.3078300286878221,1.0,1.0,,
90,3802,90,0.17454166318125316,1.0,1.0,,,,,
91,3835,91,0.24881961060659705,1.0,1.0,,,,,
92,3868,92,0.13971576667281058,1.0,1.0,,,,,
93,3917,93,0.31634916455629236,1.0,1.0,,,,,
94,3974,94,0.30296555923118185,1.0,1.0,,,,,
95,4007,95,0.23229573325122604,1.0,1.0,,,,,
96,4032,96,0.1637123281124206,1.0,1.0,,,,,
97,4081,97,0.22262947215026166,1.0,1.0,0.15034884184156003,1.0,1.0,,
98,4130,98,0.3598723012399281,1.0,1.0,,,,,
99,4171,99,0.2553340560727338,1.0,1.0,,,,,
100,4220,100,0.21578125568471856,1.0,1.0,,,,,
101,4245,101,0.21488447298108515,1.0,1.0,,,,,
102,4302,102,0.18977288790100114,1.0,1.0,,,,,
103,4327,103,0.7799650254923108,0.0,0.0,,,,,
104,4360,104,0.14123158568957878,1.0,1.0,,,,,
105,4393,105,0.14067613447907662,1.0,1.0,0.30799951103354034,1.0,1.0,,
106,4434,106,0.2632016985043538,1.0,1.0,,,,,
107,4491,107,0.2793871874067203,1.0,1.0,,,,,
108,4588,108,0.40863231740861466,0.0,0.0,,,,,
109,4669,109,0.26517499262818095,1.0,1.0,,,,,
110,4734,110,0.4757680334872021,0.0,0.0,,,,,
111,4783,111,0.2624311173695181,1.0,1.0,,,,,
112,4816,112,0.15595805934750614,1.0,1.0,,,,,
113,4849,113,0.41719996980457386,0.0,0.0,0.1918138607166111,1.0,1.0,,
114,4882,114,0.1826414294721644,1.0,1.0,,,,,
115,4931,115,0.24252037748058988,1.0,1.0,,,,,
116,4964,116,0.14730364399883913,1.0,1.0,,,,,
117,5029,117,0.34342771867395644,1.0,1.0,,,,,
118,5070,118,0.19790804975091306,1.0,1.0,,,,,
119,5127,119,0.31341994862616823,1.0,1.0,,,,,
120,5184,120,0.3231432254699549,1.0,1.0,,,,,
121,5233,121,0.3192797263576362,0.0,0.0,0.26211086633880365,1.0,1.0,,
122,5274,122,0.1896060010337533,1.0,1.0,,,,,
123,5307,123,0.18036028674771387,1.0,1.0,,,,,
124,5404,124,0.3534571310510122,0.0,0.0,,,,,
125,5437,125,0.29505784727307405,1.0,1.0,,,,,
126,5478,126,0.2900126610599546,1.0,1.0,,,,,
127,5503,127,0.27085049791409493,1.0,1.0,,,,,
128,5560,128,0.36161109515446044,1.0,1.0,,,,,
129,5617,129,0.3224989983706889,1.0,1.0,0.13411891689042932,1.0,1.0,,
130,5698,130,0.3295010661472043,1.0,1.0,,,,,
131,5731,131,0.22208417356810065,1.0,1.0,,,,,
132,5804,132,0.28231353605737647,1.0,1.0,,,,,
133,5837,133,0.16805716236523838,1.0,1.0,,,,,
134,5862,134,0.35451766549583685,1.0,1.0,,,,,
135,5935,135,0.34268675468724213,1.0,1.0,,,,,
136,5976,136,0.19038491632938534,1.0,1.0,,,,,
137,6057,137,0.3840614933720281,1.0,1.0,0.2731627338067938,1.0,1.0,,
138,6090,138,0.20297801821971007,1.0,1.0,,,,,
139,6179,139,0.3745365232486206,0.0,0.5,,,,,
140,6212,140,0.17998962329660345,1.0,1.0,,,,,
141,6245,141,0.23310775315594584,1.0,1.0,,,,,
142,6286,142,0.25609610988377424,1.0,1.0,,,,,
143,6367,143,0.27951287256862994,1.0,1.0,,,,,
144,6488,144,0.3054019011081679,1.0,1.0,,,,,
145,6513,145,0.05990624221132066,1.0,1.0,0.2604782518436271,1.0,1.0,,
146,6546,146,0.2126709430417577,1.0,1.0,,,,,
147,6563,147,0.564601831206528,0.0,0.0,,,,,
148,6620,148,0.30581524677613087,0.0,0.0,,,,,
149,6645,149,0.17773215138305054,1.0,1.0,,,,,
150,6702,150,0.2937540198656539,1.0,1.0,,,,,
151,6735,151,0.17353327565779184,1.0,1.0,,,,,
152,6768,152,0.29976448572553804,0.0,0.0,,,,,
153,6849,153,0.39127445630721924,1.0,1.0,0.3518688506206065,1.0,1.0,,
154,6882,154,0.19131261747098452,1.0,1.0,,,,,
155,6907,155,0.24791110018386464,1.0,1.0,,,,,
156,6996,156,0.2964015260321999,1.0,1.0,,,,,
157,7037,157,0.2162274863588027,1.0,1.0,,,,,
158,7118,158,0.27204016363633404,1.0,1.0,,,,,
159,7183,159,0.36903091261981447,1.0,1.0,,,,,
160,7208,160,0.32074178799172537,0.0,0.5,,,,,
161,7233,161,0.17579745774081248,1.0,1.0,0.30239049191190137,1.0,1.0,,
162,7266,162,0.22318601351166195,1.0,1.0,,,,,
163,7307,163,0.2575790147545104,1.0,1.0,,,,,
164,7380,164,0.30105793603265485,1.0,1.0,,,,,
165,7413,165,0.294013544554926,1.0,1.0,,,,,
166,7446,166,0.38866006773665734,0.0,0.0,,,,,
167,7479,167,0.21907391799765888,1.0,1.0,,,,,
168,7536,168,0.2943397182228181,1.0,1.0,,,,,
169,7553,169,0.11114234100758155,1.0,1.0,0.21415149156109314,1.0,1.0,,
170,7578,170,0.23073084989393539,1.0,1.0,,,,,
171,7643,171,0.28505981045598217,1.0,1.0,,,,,
172,7684,172,0.19610083392716665,1.0,1.0,,,,,
173,7709,173,0.2120271185208821,1.0,1.0,,,,,
174,7742,174,0.19033414570099016,1.0,1.0,,,,,
175,7775,175,0.17492221610512218,1.0,1.0,,,,,
176,7800,176,0.22246697244348312,1.0,1.0,,,,,
177,7833,177,0.17922019421201016,1.0,1.0,0.18608913013338604,1.0,1.0,,
178,7858,178,0.4889323658114828,0.0,0.0,,,,,
179,7923,179,0.4586692427811556,0.0,0.0,,,,,
180,7964,180,0.2618832211992776,1.0,1.0,,,,,
181,7989,181,0.18062918049552837,1.0,1.0,,,,,
182,8038,182,0.44392125335671917,0.0,0.0,,,,,
183,8111,183,0.3028384038183124,1.0,1.0,,,,,
184,8136,184,0.1491354669724842,1.0,1.0,,,,,
185,8161,185,0.18745784267572768,1.0,1.0,0.2889852105131429,0.0,0.0,,
186,8186,186,0.1941564651335284,1.0,1.0,,,,,
187,8227,187,0.23048884222178456,1.0,1.0,,,,,
188,8260,188,0.2134888376750837,1.0,1.0,,,,,
189,8333,189,0.2557505677760673,0.0,0.5,,,,,
190,8406,190,0.3176262063095186,1.0,1.0,,,,,
191,8431,191,0.2947456623047401,1.0,1.0,,,,,
192,8488,192,0.3598762367169911,1.0,1.0,,,,,
193,8545,193,0.3146084298211982,1.0,1.0,0.09640716015693512,1.0,1.0,,
194,8594,194,0.32276154283680014,0.0,0.0,,,,,
195,8635,195,0.2665166559659474,1.0,1.0,,,,,
196,8668,196,0.16684362260301386,1.0,1.0,,,,,
197,8709,197,0.22056445800572191,1.0,1.0,,,,,
198,8742,198,0.23766413897101304,1.0,1.0,,,,,
199,8775,199,0.16356390932387796,1.0,1.0,,,,,
200,8800,200,0.0570799961868109,1.0,1.0,,,,,
201,8841,201,0.25531586108455945,1.0,1.0,0.36941321917849573,1.0,1.0,,
202,8898,202,0.33290556388289716,1.0,1.0,,,,,
203,8931,203,0.18793980971285865,1.0,1.0,,,,,
204,8980,204,0.20323199074302734,1.0,1.0,,,,,
205,9005,205,0.1996937504381966,1.0,1.0,,,,,
206,9030,206,0.22349525980033982,1.0,1.0,,,,,
207,9079,207,0.23555752008424902,1.0,1.0,,,,,
208,9160,208,0.28034846606897196,1.0,1.0,,,,,
209,9185,209,0.21679715169123503,1.0,1.0,0.24375402007881353,1.0,1.0,,
210,9226,210,0.42821701917926025,0.0,0.0,,,,,
211,9275,211,0.281176123134018,1.0,1.0,,,,,
212,9324,212,0.4456067478722995,0.0,0.0,,,,,
213,9357,213,0.3219454923754824,1.0,1.0,,,,,
214,9382,214,0.29315996646685866,1.0,1.0,,,,,
215,9471,215,0.40899475436924404,1.0,1.0,,,,,
216,9552,216,0.3229331226920795,0.0,0.0,,,,,
217,9625,217,0.40245601456430097,1.0,1.0,0.20087248241060818,1.0,1.0,,
218,9690,218,0.25547076055399887,1.0,1.0,,,,,
219,9747,219,0.31657164935045984,1.0,1.0,,,,,
220,9780,220,0.3187946247029231,0.0,0.5,,,,,
221,9813,221,0.23572971297088474,1.0,1.0,,,,,
222,9846,222,0.2158676000302819,1.0,1.0,,,,,
223,9871,223,0.16775235324698393,1.0,1.0,,,,,
224,9912,224,0.41734962817768984,0.0,0.0,,,,,
225,9945,225,0.1841258734210925,1.0,1.0,0.24333839162532384,1.0,1.0,,
226,9978,226,0.22781049608601053,1.0,1.0,,,,,
227,10003,227,0.15906888432892477,1.0,1.0,,,,,
228,10036,228,0.32257813462745444,1.0,1.0,,,,,
229,10093,229,0.2792189462552187,1.0,1.0,,,,,
230,10118,230,0.36996326418814834,0.0,0.0,,,,,
231,10151,231,0.2593243468921173,1.0,1.0,,,,,
232,10176,232,0.056615850702398995,1.0,1.0,,,,,
233,10201,233,0.28849993370392135,1.0,1.0,0.34846221370980857,1.0,1.0,,
234,10242,234,0.21722380456434054,1.0,1.0,,,,,
235,10299,235,0.3425858249745423,1.0,1.0,,,,,
236,10324,236,0.1889425857323962,1.0,1.0,,,,,
237,10389,237,0.2969131595031058,0.0,0.0,,,,,
238,10406,238,0.1446948124162617,1.0,1.0,,,,,
239,10431,239,0.2806329343735342,1.0,1.0,,,,,
240,10464,240,0.18087297810952238,1.0,1.0,,,,,
241,10545,241,0.356198523592484,1.0,1.0,0.29555606000854484,0.0,0.5,,
242,10610,242,0.32132076654333164,1.0,1.0,,,,,
243,10659,243,0.3209767609002919,0.0,0.5,,,,,
244,10708,244,0.24076424612541514,0.0,0.5,,,,,
245,10749,245,0.2602806662038444,1.0,1.0,,,,,
246,10782,246,0.26304733158614013,1.0,1.0,,,,,
247,10823,247,0.28856785261721146,1.0,1.0,,,,,
248,10864,248,0.303307733785764,1.0,1.0,,,,,
249,10961,249,0.31508520186736744,1.0,1.0,0.1441139646776353,1.0,1.0,,
250,11058,250,0.357364570743374,0.0,0.0,,,,,
251,11099,251,0.18086870944735897,1.0,1.0,,,,,
252,11148,252,0.2094653773025527,1.0,1.0,,,,,
253,11197,253,0.2642359117709096,1.0,1.0,,,,,
254,11238,254,0.19219761349582315,1.0,1.0,,,,,
255,11319,255,0.2796145532779593,1.0,1.0,,,,,
256,11336,256,0.1832056764520189,1.0,1.0,,,,,
257,11441,257,0.32568421124708063,0.0,0.0,0.33034813640199445,0.0,0.0,,
258,11530,258,0.2889032225862986,1.0,1.0,,,,,
259,11571,259,0.21726124672783498,1.0,1.0,,,,,
260,11596,260,0.16685412514924947,1.0,1.0,,,,,
261,11621,261,0.15982484849624445,1.0,1.0,,,,,
262,11654,262,0.23890263885542146,1.0,1.0,,,,,
263,11735,263,0.3216335713725676,1.0,1.0,,,,,
264,11832,264,0.35697435036495717,1.0,1.0,,,,,
265,11929,265,0.27309987870151337,0.0,0.0,0.3287857251936259,1.0,1.0,,
266,11978,266,0.3559210912053459,1.0,1.0,,,,,
267,12043,267,0.29756363266621977,1.0,1.0,,,,,
268,12084,268,0.4564451523871504,0.0,0.0,,,,,
269,12117,269,0.2786206464926807,1.0,1.0,,,,,
270,12166,270,0.2670032600468981,1.0,1.0,,,,,
271,12215,271,0.4121817092399699,0.0,0.0,,,,,
272,12240,272,0.08862805142258973,1.0,1.0,,,,,
273,12273,273,0.1667926241549708,1.0,1.0,0.2592657103195848,1.0,1.0,,
274,12370,274,0.3514954615138852,1.0,1.0,,,,,
275,12443,275,0.3033356201783135,0.0,0.5,,,,,
276,12492,276,0.3514020548246777,1.0,1.0,,,,,
277,12525,277,0.3509847910928045,0.0,0.5,,,,,
278,12566,278,0.36809956142969896,0.0,0.5,,,,,
279,12615,279,0.2790653029113704,1.0,1.0,,,,,
280,12648,280,0.15786655810916272,1.0,1.0,,,,,
281,12705,281,0.29929939290746654,1.0,1.0,0.3648646519330214,0.0,0.0,,
282,12738,282,0.2613967944495016,1.0,1.0,,,,,
283,12795,283,0.22512573703793998,1.0,1.0,,,,,
284,12828,284,0.19806283491615206,1.0,1.0,,,,,
285,12869,285,0.23583889483263196,1.0,1.0,,,,,
286,12934,286,0.4153450347789204,0.0,0.0,,,,,
287,12983,287,0.31463304612455734,1.0,1.0,,,,,
288,13016,288,0.4301509355751477,0.0,0.0,,,,,
289,13049,289,0.2200214865555381,1.0,1.0,0.3325385744681171,0.0,0.0,,
290,13066,290,0.14709606776627882,1.0,1.0,,,,,
291,13107,291,0.2178177118980239,1.0,1.0,,,,,
292,13140,292,0.15358252252298144,1.0,1.0,,,,,
293,13213,293,0.2533086730634952,1.0,1.0,,,,,
294,13294,294,0.34081421527233036,0.0,0.0,,,,,
295,13375,295,0.2774053078087127,1.0,1.0,,,,,
296,13400,296,0.1639689179063377,1.0,1.0,,,,,
297,13465,297,0.3002597129244123,1.0,1.0,0.1455214697583415,1.0,1.0,,
298,13506,298,0.19107817607491598,1.0,1.0,,,,,
299,13531,299,0.08699480644747078,1.0,1.0,,,,,
300,13588,300,0.3457818555641487,1.0,1.0,,,,,
301,13605,301,0.21477091293277226,1.0,1.0,,,,,
302,13638,302,0.22498944964288511,1.0,1.0,,,,,
303,13679,303,0.2655487924140289,1.0,1.0,,,,,
304,13704,304,0.12771942062390734,1.0,1.0,,,,,
305,13729,305,0.1828653854474699,1.0,1.0,0.301850134022162,1.0,1.0,,
306,13762,306,0.2102992460515907,1.0,1.0,,,,,
307,13851,307,0.38471703137742314,1.0,1.0,,,,,
308,13932,308,0.43146908156191793,1.0,1.0,,,,,
309,13965,309,0.3162903191790292,0.0,0.0,,,,,
310,13998,310,0.2733947428348188,1.0,1.0,,,,,
311,14047,311,0.3747536927142012,0.0,0.0,,,,,
312,14104,312,0.3109952744437448,1.0,1.0,,,,,
313,14177,313,0.187353680285734,1.0,1.0,0.24923773123832688,1.0,1.0,,
314,14242,314,0.31161644065941796,1.0,1.0,,,,,
315,14275,315,0.3261361876077445,1.0,1.0,,,,,
316,14348,316,0.3427789879530388,1.0,1.0,,,,,
317,14373,317,0.13159501284364006,1.0,1.0,,,,,
318,14406,318,0.24543962823058793,1.0,1.0,,,,,
319,14439,319,0.2916064017840654,1.0,1.0,,,,,
320,14480,320,0.19630473038498167,1.0,1.0,,,,,
321,14513,321,0.14553049446128627,1.0,1.0,0.16169379156874586,1.0,1.0,,
322,14538,322,0.39857306480352384,0.0,0.5,,,,,
323,14579,323,0.29852634932422006,1.0,1.0,,,,,
324,14652,324,0.35188562406959945,1.0,1.0,,,,,
325,14741,325,0.2742053010621186,1.0,1.0,,,,,
326,14790,326,0.28085336518502113,1.0,1.0,,,,,
327,14823,327,0.17462016283842557,1.0,1.0,,,,,
328,14872,328,0.26869325592527576,1.0,1.0,,,,,
329,14897,329,0.36282529923446416,0.0,0.0,0.3851479041398307,0.0,0.0,,
330,14946,330,0.14093217640222142,1.0,1.0,,,,,
331,15003,331,0.30179953373692897,0.0,0.0,,,,,
332,15044,332,0.27590730504070965,1.0,1.0,,,,,
333,15085,333,0.2658504640025785,0.0,0.0,,,,,
334,15126,334,0.17872365365474707,1.0,1.0,,,,,
335,15167,335,0.2109716681407372,1.0,1.0,,,,,
336,15240,336,0.2887140943688893,1.0,1.0,,,,,
337,15273,337,0.24845785500501733,1.0,1.0,0.20324589052597733,1.0,1.0,,
338,15330,338,0.2927522071821061,1.0,1.0,,,,,
339,15363,339,0.2424989374984989,1.0,1.0,,,,,
340,15396,340,0.17406602861777287,1.0,1.0,,,,,
341,15477,341,0.339110043676094,1.0,1.0,,,,,
342,15502,342,0.267249852637777,1.0,1.0,,,,,
343,15543,343,0.3326502082743355,0.0,0.0,,,,,
344,15584,344,0.2704977765788772,1.0,1.0,,,,,
345,15609,345,0.0666439783646183,1.0,1.0,0.17154223230583626,1.0,1.0,,
346,15682,346,0.3585015828277695,1.0,1.0,,,,,
347,15699,347,0.09492078720231802,1.0,1.0,,,,,
348,15740,348,0.4250814014802018,0.0,0.0,,,,,
349,15773,349,0.19518670717729947,1.0,1.0,,,,,
350,15806,350,0.0785879722215174,1.0,1.0,,,,,
351,15855,351,0.22634100013271263,0.0,0.0,,,,,
352,15896,352,0.2666152889774094,1.0,1.0,,,,,
353,15961,353,0.3020844519011007,0.0,0.5,0.09895604737736503,1.0,1.0,,
354,16010,354,0.39645567350873234,1.0,1.0,,,,,
355,16035,355,0.09266250911828139,1.0,1.0,,,,,
356,16076,356,0.34226630069057135,0.0,0.5,,,,,
357,16149,357,0.3186920436672861,1.0,1.0,,,,,
358,16230,358,0.323356563013117,1.0,1.0,,,,,
359,16311,359,0.28781226136692567,1.0,1.0,,,,,
360,16352,360,0.18107246029132287,1.0,1.0,,,,,
361,16377,361,0.27099077399586047,0.0,0.5,0.3892233884415191,0.0,0.0,,
362,16442,362,0.27929280342341944,1.0,1.0,,,,,
363,16491,363,0.2578833727417683,1.0,1.0,,,,,
364,16532,364,0.2663749693199907,1.0,1.0,,,,,
365,16557,365,0.21887568516456968,0.0,0.0,,,,,
366,16582,366,0.12589289550378452,1.0,1.0,,,,,
367,16615,367,0.29663127468220407,1.0,1.0,,,,,
368,16672,368,0.25791346734432796,1.0,1.0,,,,,
369,16737,369,0.3156922167281209,1.0,1.0,0.12783883713726993,1.0,1.0,,
370,16818,370,0.36874394291585305,0.0,0.0,,,,,
371,16899,371,0.27348571064194405,1.0,1.0,,,,,
372,16972,372,0.25695154904722134,1.0,1.0,,,,,
373,17013,373,0.22445323908985304,1.0,1.0,,,,,
374,17070,374,0.2717598507075439,1.0,1.0,,,,,
375,17143,375,0.19270461267549058,1.0,1.0,,,,,
376,17176,376,0.3161796522568011,0.0,0.0,,,,,
377,17201,377,0.24705505799753952,1.0,1.0,0.3061583253800564,1.0,1.0,,
378,17226,378,0.23654983502340957,1.0,1.0,,,,,
379,17251,379,0.41728721344795,0.0,0.0,,,,,
380,17292,380,0.2248354778404246,1.0,1.0,,,,,
381,17333,381,0.2397639803105267,1.0,1.0,,,,,
382,17358,382,0.16128888585083132,1.0,1.0,,,,,
383,17399,383,0.24713574579463968,1.0,1.0,,,,,
384,17424,384,0.1458516503516042,1.0,1.0,,,,,
385,17481,385,0.2972085459576777,1.0,1.0,0.31471674478710415,1.0,1.0,,
386,17514,386,0.28879323329167617,0.0,0.0,,,,,
387,17555,387,0.18808377654542713,1.0,1.0,,,,,
388,17580,388,0.1531870015274156,1.0,1.0,,,,,
389,17613,389,0.22980035934301665,1.0,1.0,,,,,
390,17670,390,0.2623020748216602,1.0,1.0,,,,,
391,17727,391,0.26197289096906906,1.0,1.0,,,,,
392,17760,392,0.3326442100211807,0.0,0.0,,,,,
393,17777,393,0.18398873888396564,1.0,1.0,0.2155229457272026,1.0,1.0,,
394,17810,394,0.21669747273404028,1.0,1.0,,,,,
395,17851,395,0.19389249159037716,1.0,1.0,,,,,
396,17892,396,0.26992554292941356,1.0,1.0,,,,,
397,17925,397,0.2983795295699338,1.0,1.0,,,,,
398,17966,398,0.2543792194422895,1.0,1.0,,,,,
399,18007,399,0.2817774973486121,1.0,1.0,,,,,
400,18088,400,0.3536010468637869,1.0,1.0,,,,,
401,18105,401,0.20426033571432073,1.0,1.0,0.3389801917089991,0.0,0.0,,
402,18178,402,0.48549084687134986,1.0,1.0,,,,,
403,18235,403,0.33781873993559985,1.0,1.0,,,,,
404,18316,404,0.2987726739581968,0.0,0.5,,,,,
405,18333,405,0.13831744631125817,1.0,1.0,,,,,
406,18430,406,0.3365715729694936,0.0,0.5,,,,,
407,18455,407,0.13479442778312506,1.0,1.0,,,,,
408,18488,408,0.1925432395571278,1.0,1.0,,,,,
409,18561,409,0.25743174232408517,1.0,1.0,0.05741763951032226,1.0,1.0,,
410,18602,410,0.20234519302218815,1.0,1.0,,,,,
411,18627,411,0.2611568786969992,1.0,1.0,,,,,
412,18652,412,0.27833921914407256,1.0,1.0,,,,,
413,18701,413,0.26471382682150113,1.0,1.0,,,,,
414,18726,414,0.17494394051528844,1.0,1.0,,,,,
415,18775,415,0.3297623371936803,1.0,1.0,,,,,
416,18840,416,0.4175693346459866,0.0,0.0,,,,,
417,18881,417,0.5260768232533888,0.0,0.0,0.4656345853280442,0.0,0.0,,
418,18930,418,0.24864309577576096,1.0,1.0,,,,,
419,18979,419,0.28039350069094554,1.0,1.0,,,,,
420,19020,420,0.18667145240019412,1.0,1.0,,,,,
421,19061,421,0.2257892359015432,1.0,1.0,,,,,
422,19102,422,0.26677044810706096,1.0,1.0,,,,,
423,19143,423,0.29927884012832234,1.0,1.0,,,,,
424,19176,424,0.20258765305569282,1.0,1.0,,,,,
425,19201,425,0.2590035524837162,1.0,1.0,0.26980550105346474,1.0,1.0,,
426,19234,426,0.18013344210937704,1.0,1.0,,,,,
427,19267,427,0.182848284510294,1.0,1.0,,,,,
428,19292,428,0.2951174613947614,1.0,1.0,,,,,
429,19349,429,0.2301408864955127,1.0,1.0,,,,,
430,19390,430,0.19650935260591723,1.0,1.0,,,,,
431,19463,431,0.3647376180225845,0.0,0.0,,,,,
432,19512,432,0.34857932452284024,1.0,1.0,,,,,
433,19553,433,0.29220889222471674,0.0,0.0,0.28962889768812605,1.0,1.0,,
434,19594,434,0.21353856519917827,1.0,1.0,,,,,
435,19659,435,0.3770362667059544,1.0,1.0,,,,,
436,19684,436,0.2096957153307964,1.0,1.0,,,,,
437,19717,437,0.20585699166711252,1.0,1.0,,,,,
438,19750,438,0.2064936553457983,1.0,1.0,,,,,
439,19799,439,0.3091629735738631,0.0,0.0,,,,,
440,19832,440,0.2977506599812159,1.0,1.0,,,,,
441,19865,441,0.22118444733340542,1.0,1.0,0.26878286908075066,1.0,1.0,,
442,19906,442,0.3133855057088159,0.0,0.5,,,,,
443,19947,443,0.17645747566451064,1.0,1.0,,,,,
444,20028,444,0.32660659266851333,1.0,1.0,,,,,
445,20053,445,0.19829179659769047,1.0,1.0,,,,,
446,20086,446,0.36662155394969886,0.0,0.0,,,,,
447,20111,447,0.11686161259017686,1.0,1.0,,,,,
448,20152,448,0.3606930036272206,0.0,0.5,,,,,
449,20193,449,0.31504816283363657,0.0,0.0,0.2744897034582512,0.0,0.0,,
450,20226,450,0.2312141436859179,1.0,1.0,,,,,
