,Planet Name,Eclipse Flux Ratio 0.6-0.8um
60,TOI-561b,1.5155832512996987e-06
61,WASP-53b,9.622178442951276e-09
62,KELT-20b,1.7535674023841986e-05
63,KELT-6b,4.8626585951271514e-08
64,piMenc,4.0087569516446953e-10
65,HATS-24b,2.867802238498065e-05
66,HD191939d,1.9535953983199515e-17
67,WASP-147b,1.6722159604871877e-07
68,WASP-97b,1.0594904424150043e-06
69,WASP-15b,1.2246062335932324e-06
70,HATS-58Ab,9.490509267923639e-07
71,WASP-139b,3.002833393324804e-10
72,HAT-P-2b,2.011533275841028e-07
73,TOI-163b,1.2950028975728788e-06
74,TOI-1478b,2.5640317835565724e-10
75,WASP-136b,1.1481204287945854e-06
76,HATS-4b,1.7124920244802963e-07
77,L98-59b,4.958702067191084e-15
78,TOI-2076b,8.420850872974717e-12
79,HAT-P-69b,3.948255574211712e-06
80,EPIC211945201b,1.4371930187216732e-11
81,K2-34b,2.3696042444303083e-06
82,WASP-61b,5.870419957943285e-07
83,KELT-21b,8.086281876324048e-06
84,HAT-P-16b,1.5013707143360576e-06
85,WASP-174b,6.466865049996893e-07
86,WASP-130b,2.7151037557547397e-11
87,KOI-12b,2.0904276683366593e-09
88,WASP-37b,1.54892629097878e-07
89,HD191939c,5.239644425861671e-16
90,WASP-83b,1.0045372818365788e-08
91,WASP-46b,3.917785430640504e-06
92,XO-4b,9.464540374389038e-07
93,WASP-170b,4.96378402032973e-07
94,HD191939b,1.2765416879192665e-11
95,HD86226c,3.1565457932882963e-09
96,TOI-481b,4.447489202937017e-09
97,WASP-169b,4.935991473512581e-07
98,Kepler-138b,4.892126692606867e-19
99,TOI-4010d,3.7088000803999054e-14
100,WASP-33b,0.00013812272084596957
101,HATS-1b,2.7965401977847766e-07
102,HD106315c,7.058204712449153e-12
103,XO-6b,8.294153377396999e-07
104,HAT-P-26b,8.40671771277347e-10
105,TOI-125b,2.5091656450466e-10
106,TOI-431d,9.590039043588928e-15
107,KELT-18b,9.913363708365656e-06
108,TOI-892b,8.370688827311252e-09
109,DSTucAb,1.507914488667402e-11
110,WASP-105b,7.100974830739968e-11
111,TOI-776b,1.857314054317595e-17
112,HATS-42b,5.532136771575843e-06
113,WASP-177b,6.771917355041058e-08
114,HAT-P-13b,1.4369857609894456e-06
115,WASP-103b,0.00010893623668081339
116,HATS-27b,1.1039460309093829e-06
117,WASP-141b,6.292276577130049e-07
118,K2-238b,1.0058634848230275e-06
119,TOI-257b,1.8597314561948893e-10
120,WASP-181b,3.133448825078789e-08
121,WASP-135b,6.41740144939129e-06
122,WASP-81b,1.9335546628611183e-06
123,WASP-19b,5.986378806720695e-05
124,HAT-P-4b,1.6015009042254939e-06
125,WASP-32b,9.837142825152115e-07
126,WASP-73b,1.3250553762643043e-06
127,LTT1445Ac,4.404856004232554e-17
128,WASP-64b,3.67674639527712e-06
129,HD110113b,1.357360355092443e-08
130,K2-30b,3.150221008331959e-08
131,WASP-21b,1.199952296755588e-07
132,HAT-P-21b,6.258094123289189e-08
133,KOI-13b,4.1201502522377525e-05
134,WASP-123b,7.916188338920072e-07
135,KELT-12b,2.2985381969254514e-06
136,HATS-60b,5.256391163271564e-07
137,WASP-133b,3.4650813021401338e-06
138,HATS-65b,1.7962490446260707e-06
139,HATS-40b,8.342045170822106e-06
140,HATS-33b,4.528462352549427e-07
141,HATS-68b,1.5096595574354616e-06
142,HAT-P-57b,4.8514541454917704e-06
143,WASP-54b,3.2853463198840204e-06
144,HATS-25b,9.248943747594e-08
145,TOI-776c,4.822701041739049e-21
146,HAT-P-5b,9.206986668615947e-07
147,Qatar-8b,4.190008246720429e-07
148,WASP-18b,7.086711104821366e-05
149,TrES-5b,1.5525957770279339e-06
150,WASP-2b,2.3955683300820506e-07
151,HAT-P-55b,1.366948378624728e-07
152,HAT-P-36b,1.0630321286507918e-05
153,WASP-65b,7.5377721726342e-07
154,WASP-159b,2.518244872157627e-06
155,WASP-93b,8.02224554168806e-06
156,WASP-140b,4.1178922704941814e-07
157,KELT-16b,8.151315982422337e-05
158,Kepler-5b,1.9044117679028422e-06
159,WASP-129b,4.343606941584774e-09
160,WASP-145Ab,9.244111659928855e-08
161,WASP-167b,3.0000336137774855e-05
162,K2-232b,7.94376989070599e-10
163,TOI-157b,2.0342760508174028e-06
164,WASP-76b,3.092188981030801e-05
165,Qatar-2b,4.5119802830594667e-07
166,LP791-18d,1.5784275237169381e-19
167,HATS-22b,1.9676042784213864e-10
168,HAT-P-51b,4.403414024580288e-08
169,TOI-837b,9.488551455881409e-10
170,HAT-P-56b,4.7201349235711895e-06
171,WASP-57b,7.405976644416677e-08
172,KELT-24b,2.1521415996282844e-07
173,HATS-35b,1.4482487381353295e-05
174,WASP-94Ab,5.86441742073867e-07
175,HAT-P-24b,1.184061386031907e-06
176,WASP-31b,1.2637288849031296e-06
177,WASP-183b,2.8454502031173045e-08
178,HAT-P-66b,5.990470688655263e-06
179,WASP-63b,5.349404686224438e-07
180,HAT-P-33b,3.5099833895254523e-06
181,WASP-48b,1.533119782252053e-05
182,HD219134b,1.293530137149629e-10
183,HATS-3b,1.3941326009167573e-06
184,HAT-P-8b,2.076929328602392e-06
185,WASP-96b,1.1534020534093948e-07
186,WASP-24b,3.5192331637836925e-06
187,TOI-216.01,1.1179371125448828e-17
188,KELT-3b,3.7030853435509878e-06
189,WASP-132b,9.865204512181905e-12
190,KELT-17b,9.226270182286223e-06
191,KELT-10b,2.448175788727501e-07
192,WASP-117b,1.1610485720331755e-09
193,HATS-51b,9.074284185643622e-07
194,K2-333b,1.2107451649718043e-11
195,WASP-126b,3.2069088230206705e-07
196,WASP-6b,5.11539455405349e-08
197,LHS3844b,1.0410622302727062e-10
198,KELT-7b,9.307484422271008e-06
199,K2-198b,3.4137937807063504e-13
200,WASP-78b,4.444725553599134e-05
201,HAT-P-45b,1.7403918053621313e-06
202,TrES-2b,6.472649440006307e-07
203,CoRoT-2b,2.667380482852881e-06
204,HAT-P-27b,4.298759390412385e-08
205,G9-40b,1.4657348228952445e-18
206,WASP-41b,9.183144967902964e-08
207,TOI-640b,1.9554132076543563e-06
208,TOI-1259Ab,2.278966648800588e-09
209,WASP-138b,6.224034646918926e-07
210,WASP-74b,8.673564104626187e-06
211,HAT-P-25b,3.733271407885598e-08
212,HAT-P-62b,6.456919154490734e-07
213,WASP-29b,1.2711994660642703e-09
214,WASP-82b,1.4304066824749719e-05
215,HAT-P-29b,3.9839076864532914e-08
216,K2-31b,1.8615304772859081e-06
217,HAT-P-37b,1.477567322272275e-07
218,XO-2Nb,1.671759018737136e-07
219,HAT-P-32b,1.2379782479672178e-05
220,KPS-1b,7.786971256143813e-07
221,XO-1b,4.8541999862000445e-08
222,WASP-190b,2.6624726470276764e-07
223,WASP-92b,7.639155856615671e-06
224,HAT-P-19b,4.420281700303007e-09
225,HAT-P-67b,5.402937594027659e-06
226,K2-107b,2.558481238497876e-06
227,HAT-P-1b,1.2943283066847203e-07
228,WASP-16b,1.1484929444719748e-07
229,K2-261b,6.322033125361895e-10
230,GJ3470b,1.079770896292676e-12
231,HAT-P-15b,1.5490150524764949e-10
232,K2-55b,3.266337766811843e-10
233,WASP-166b,1.4851816496769768e-08
234,HIP65Ab,5.282737060525829e-06
235,WASP-101b,8.315278830840265e-07
236,WASP-5b,3.966560994818077e-06
237,XO-3b,1.66022062877763e-06
238,K2-121b,7.357765100898804e-11
239,WASP-165b,9.961427112225097e-07
240,K2-25b,9.164897995902766e-17
241,LTT3780c,9.918193089468471e-24
242,HAT-P-9b,7.042269946569774e-07
243,HAT-P-28b,2.660312636267723e-07
244,HAT-P-49b,9.81831768446146e-06
245,K2-266d,6.256651435210748e-17
246,WASP-98b,5.127112933501668e-08
247,WASP-85Ab,5.695245674361017e-07
248,WASP-157b,7.732224805094442e-08
249,HAT-P-6b,1.2956636660911575e-06
250,WASP-153b,2.3058991076752653e-06
251,HAT-P-31b,2.22282676332248e-07
252,TOI-216.02,1.3175350452776482e-14
253,WASP-47b,7.020592082246215e-08
254,HD63433b,3.44485077600284e-11
255,Kepler-435b,1.071865563938291e-06
256,WASP-56b,3.586318669960977e-08
257,WASP-42b,2.31264066559483e-09
258,GJ1214b,7.934645489244837e-15
259,TOI-150.01,1.3941969465562872e-07
260,TOI-451c,9.013532275475746e-12
261,TOI-2076d,9.0275255722956e-15
262,TOI-1266c,1.1549514967821738e-24
263,Qatar-10b,1.5697762358580333e-05
264,TOI-270d,6.599154644006965e-22
265,WASP-72b,1.2345075149866174e-05
266,WASP-91b,3.163822905513599e-08
267,Kepler-7b,1.0929562590423068e-06
268,WASP-28b,4.658121869240532e-07
269,WASP-131b,2.447308829475892e-07
270,HAT-P-20b,3.065432698051467e-09
271,WASP-35b,5.228906356505216e-07
272,WASP-20b,2.070316952973041e-07
273,WASP-158b,5.550277637789976e-07
274,LP714-47b,1.410300706997275e-12
275,HIP67522b,8.282688539557642e-09
276,TOI-1859b,3.0740536779899e-15
277,EPIC246851721b,8.968618097508886e-08
278,WASP-26b,2.1648719128104115e-06
279,Qatar-9b,7.236621147930924e-08
280,HATS-26b,6.655183115069054e-06
281,KELT-9b,0.0003039813357282345
282,WASP-104b,1.2170182562482413e-06
283,KELT-23Ab,1.7634392726483826e-06
284,HATS-2b,2.877850658817639e-06
285,WASP-69b,1.88720194544594e-09
286,CoRoT-19b,1.0949392205901089e-06
287,Kepler-18d,3.655933026181555e-12
288,HD209458b,4.6902491324954145e-07
289,GJ357b,3.640648930532108e-17
290,WASP-43b,2.0944587629300296e-06
291,HD189733b,1.0749428652780304e-07
292,WASP-173Ab,9.505749632718475e-06
293,WASP-172b,1.4643024174492594e-06
294,TOI-1333b,9.921879378500035e-07
295,TOI-4479b,1.7026966621788788e-10
296,WASP-148b,9.262133595562859e-11
297,AUMicb,7.006017619539762e-15
298,WASP-12b,0.00013867975299404226
299,TOI-4515b,1.026728154511953e-12
300,LHS1678b,2.0478862630534105e-11
301,LHS1678c,6.631557588169468e-17
302,LHS1678d,1.949012735449128e-18
303,TOI-1994b,5.92204684171404e-06
304,GJ806b,2.087702463291575e-10
305,Kepler-91b,2.5646836369624083e-06
306,TOI-3688Ab,6.026705689299426e-07
307,LHS1478b,9.883599837841091e-15
308,Kepler-1658b,3.898966190481594e-06
309,GJ9827b,3.3198592767987927e-09
310,GJ9827c,1.5946969771312584e-12
311,GJ9827d,5.123026755766125e-14
312,LTT1445Ab,1.1716792243162045e-19
313,KELT-4Ab,5.444460783111724e-06
314,HAT-P-54b,1.3210009589536981e-10
315,MASCARA-4b,2.0528851826425095e-05
316,HATS-70b,4.7098511032949026e-05
317,WASP-52b,3.9102889698599065e-07
318,WASP-7b,9.410745883953922e-08
319,HAT-P-44b,1.595462712977412e-08
320,KELT-14b,1.1904609411004465e-05
321,WASP-192b,1.325873857119278e-06
322,WASP-162b,2.0806828017379807e-10
323,TOI-169b,2.1244660307042333e-06
324,GJ1132b,4.637958885564582e-15
325,HD63433c,1.590844816703992e-14
326,HATS-52b,1.2885170053616377e-05
327,HATS-57b,4.545617963435929e-07
328,KELT-15b,1.5754446792661955e-06
329,HD202772Ab,7.897332490140245e-06
330,HATS-10b,1.917405077865718e-07
331,K2-198d,5.5955940201183924e-11
332,HATS-64b,2.146853644721116e-06
333,K2-260b,9.036941321541076e-06
334,WASP-180Ab,8.78727757533031e-07
335,TOI-674b,3.3584378016567857e-12
336,TrES-3b,5.4403466115866356e-06
337,WASP-10b,1.3229581251815755e-08
338,TOI-1789b,4.266689517723414e-06
339,KELT-1b,3.620105336868337e-05
340,WASP-107b,9.233221953635634e-12
341,WASP-36b,6.098088043162873e-06
342,Kepler-18c,2.4312188428301934e-10
343,HAT-P-68b,1.2630487824683233e-08
344,TOI-1807b,2.3696320869240485e-07
345,HAT-P-17b,1.2349445446791988e-11
346,HATS-45b,4.858606535934271e-07
347,TOI-1728b,8.667030927067178e-12
348,HAT-P-3b,1.749524956114273e-08
349,WASP-95b,1.5398641264983514e-06
350,HATS-31b,4.113206131816702e-06
351,KELT-19Ab,5.584347135564509e-06
352,WASP-87b,2.998833071069972e-05
353,Kepler-447b,2.235082961157769e-09
354,Kepler-1656b,1.0201352018811625e-14
355,TOI-4010c,1.1284975554339421e-10
356,HATS-55b,1.7936888596748347e-07
357,Kepler-450b,3.038788664167806e-12
358,K2-155c,1.0691016761234848e-17
359,WASP-13b,6.969479895816531e-07
360,WASP-58b,9.288824967503143e-08
361,WASP-119b,1.6089106186572679e-06
362,HAT-P-52b,6.310168073880024e-08
363,WASP-4b,5.47153284217115e-06
364,HATS-5b,2.6697156168844272e-09
365,Qatar-7b,1.716697978802045e-05
366,WASP-114b,1.4602709347745534e-05
367,55Cnce,7.76390867069638e-07
368,WASP-160Bb,1.85417195216037e-08
369,WASP-142b,1.1685788728047808e-05
370,HATS-29b,4.312067748954541e-08
371,K2-140b,5.11327085877179e-09
372,WASP-50b,5.905640148142603e-07
373,TOI-431b,4.095002211802386e-07
374,TOI-172b,8.54491204548335e-09
375,TOI-2076c,3.006716776613227e-13
376,WASP-90b,3.2442091427416397e-06
377,TOI-269b,4.653034629845047e-15
378,HAT-P-50b,3.226396262644743e-06
379,TrES-1b,3.012272735733879e-08
380,WASP-106b,5.703503963334907e-09
381,K2-266b,4.156568518818337e-07
382,TOI-201b,1.0803879435949258e-14
383,WASP-88b,2.0203847176635886e-06
384,HATS-39b,1.2095739524658393e-06
385,WASP-168b,2.2714287160661098e-07
386,HD2685b,1.6233446396416715e-06
387,K2-237b,5.9692799889209124e-06
388,HD149026b,1.0527204908324524e-06
389,HAT-P-39b,2.599810095711779e-06
390,TOI-270c,1.3466530680281837e-17
391,HAT-P-30b,1.7073707585742299e-06
392,LP791-18b,3.4779538269450953e-14
393,HAT-P-12b,2.107406688428416e-09
394,TOI-421c,1.1705948557517953e-13
395,TOI-700c,1.128318354187337e-23
396,TOI-451d,1.7510534176409272e-13
397,NGTS-2b,1.0044708592058266e-06
398,WASP-89b,1.925483355747364e-08
399,WASP-161b,3.17822848085802e-07
400,WASP-68b,2.829128738257182e-07
401,TOI-904b,5.169316128935688e-16
402,KELT-8b,3.098339248914776e-06
403,Qatar-5b,3.2280043295072496e-07
404,HATS-13b,1.0457566435681194e-07
405,TOI-1518b,4.825296674911083e-05
406,KOI-94d,4.500246743715143e-11
407,WASP-8b,3.3974546899070867e-10
408,WASP-3b,1.3691099564987145e-05
409,WASP-186b,3.0519275217750896e-07
410,WASP-175b,8.683097613349364e-07
411,WASP-164b,2.176063072530628e-06
412,HAT-P-38b,4.755556059539806e-09
413,HD332231b,3.161089637030479e-11
414,WASP-144b,1.0130277385464027e-07
415,TOI-125c,2.7159380825875152e-12
416,WASP-75b,2.5068988859506426e-06
417,HAT-P-40b,2.285305741378236e-06
418,WASP-66b,2.1868481474314958e-06
419,WASP-17b,4.566052880647974e-06
420,WASP-79b,2.1182115723153215e-06
421,WASP-14b,4.745888234489277e-06
422,HD219666b,4.9420139866591484e-12
423,WASP-120b,3.5930691309409147e-06
424,HATS-7b,3.816826305658288e-09
425,HAT-P-34b,2.2058992425918002e-07
426,HATS-30b,3.247021358959605e-07
427,TOI-561c,1.2758718599635197e-12
428,TOI-905b,4.407360010172333e-08
429,WASP-34b,2.6811159119104402e-08
430,WASP-67b,4.6169295866346266e-09
431,WASP-11b,1.3743921543600695e-09
432,HAT-P-41b,8.23734906650973e-06
433,HAT-P-43b,2.414119102530808e-07
434,HAT-P-23b,2.419464936936705e-05
435,TOI-2158b,1.0828163502634283e-08
436,WASP-44b,2.582346635712634e-07
437,WASP-55b,8.505390458476615e-08
438,WASP-156b,5.209683093118288e-10
439,WASP-49b,3.7443308251606447e-07
440,TrES-4b,4.119831855771207e-06
441,HD89345b,5.800220900265021e-10
442,GJ1252b,3.676340608753466e-09
443,WASP-23b,2.1459382168494e-08
444,HD108236d,3.891767590414398e-13
445,WASP-113b,4.009059144952746e-07
446,L98-59c,6.263183435011598e-17
447,HAT-P-18b,1.4096717785641095e-10
448,HAT-P-7b,1.7496711168128943e-05
449,KELT-2Ab,1.501492635594074e-06
450,HAT-P-46b,2.914044108739669e-07
451,TOI-677b,2.291161111961151e-09
452,WASP-71b,6.972335567782892e-06
453,HATS-72b,3.5503964958533673e-12
454,WASP-118b,1.7246440389724047e-06
455,Kepler-6b,4.162581542522867e-07
456,KELT-11b,9.622651412053131e-07
457,HAT-P-65b,1.1226323041436993e-05
458,CoRoT-11b,2.8399919525459567e-06
459,L98-59d,6.873974401129105e-21
460,LP791-18c,8.439338303707915e-23
461,HD108236e,3.5348276240733145e-14
462,LTT3780b,2.0038567239510174e-10
463,K2-29b,1.1240823788800472e-08
464,WASP-45b,2.5025118599905373e-08
465,Kepler-105b,3.5944661981743575e-08
466,HAT-P-11b,4.1547533867457845e-11
467,TOI-421b,1.4377648973382364e-10
468,K2-19b,9.350149354344806e-11
469,TOI-1298b,7.544772626467939e-08
470,HAT-P-22b,1.0596526683419348e-07
471,HAT-P-42b,2.388880991912145e-07
472,WASP-121b,7.962868946370647e-05
473,TOI-824b,1.683717649708564e-08
474,TOI-270b,1.37577287790171e-15
475,XO-7b,2.5203641652809985e-06
476,Qatar-1b,1.0264982718123993e-06
477,HD97658b,1.7249577550762892e-13
478,TOI-942c,1.3561739822820778e-12
479,GJ3090b,3.4561962483561687e-13
480,TOI-2134c,2.1939996470162457e-27
481,TOI-3693b,2.8992235785340437e-11
482,TOI-1470c,1.0399955705657717e-22
483,TOI-1408b,3.2808060166602436e-07
484,HD260655b,2.0643687908850667e-13
485,HD63935b,1.4818268088123963e-11
486,TOI-1420b,7.615187978499236e-10
487,HD260655c,2.7096259639376945e-16
488,HD109833b,1.8298668057442017e-11
489,TOI-4010b,6.913793889011011e-08
490,TOI-1272b,1.09257239721126e-09
491,HAT-P-64b,2.9675075293082226e-06
492,TOI-178e,1.379435242563257e-15
493,TOI-178g,5.18814118844349e-19
494,TOI-1135b,2.9279186914607225e-09
495,TOI-2524b,4.966727391675196e-09
496,TOI-178d,1.021132265181764e-13
497,Kepler-109c,9.054099820364165e-13
498,TOI-2207b,1.836227134215976e-08
499,HAT-P-61b,6.846761237570409e-07
500,TOI-277b,1.0830152982358488e-12
501,TOI-1820b,1.1693833943727762e-07
502,TOI-1710b,3.498596661642967e-14
503,TOI-2421b,2.636401039824745e-07
504,WASP-182b,2.3784597756438493e-07
505,TOI-1136c,2.3480855156372616e-10
506,TOI-1136d,6.185447637982675e-12
507,NGTS-11b,1.2091285326022366e-17
508,HIP94235b,2.1278105049039562e-10
509,TOI-2025b,7.834936956490783e-09
510,TOI-2018b,1.4116632198405516e-14
511,GJ486b,6.006413701612424e-13
512,Gaia-2b,1.6799296145705893e-07
513,TOI-2427b,1.980928227323584e-09
514,TOI-139b,1.4191830712123636e-16
515,LHS475b,2.7361318165386655e-15
516,TOI-2583Ab,3.0137870456191877e-07
517,TOI-2796b,5.902794081701779e-08
518,TOI-3976Ab,3.981298384115773e-08
519,TOI-969b,1.6920010223344101e-09
520,TOI-2000c,2.9614929508426175e-10
521,TOI-2364b,5.757217020535436e-09
522,TOI-2498b,6.503710830672602e-08
523,TOI-2587Ab,1.5934306552961344e-07
524,TOI-4145Ab,1.1169725008136364e-08
525,HD23472f,1.0459870273052267e-15
526,HD207496b,2.078195862410856e-12
527,HD23472c,1.2288855209274377e-19
528,TOI-1937Ab,3.2665838810463986e-05
529,TOI-2803Ab,1.1847877118728463e-05
530,TOI-2842b,3.660158929673325e-07
531,K2-415b,2.2759274006969076e-20
532,TOI-913b,9.605480474225837e-14
533,TOI-2977b,1.147192564763667e-06
534,TOI-444b,1.1851943487291583e-15
535,TOI-470b,2.6635504165005167e-14
536,TOI-836b,9.953583036956472e-12
537,TOI-1416b,4.7185985405877246e-08
538,TOI-2459b,6.50362390836348e-20
539,TOI-3023b,1.0782471683029575e-06
540,TOI-3082b,1.5910558833889403e-09
541,TOI-3912b,6.118030458680359e-07
542,TOI-4551b,4.683475037729424e-08
543,TOI-858Bb,7.25662750257432e-07
544,HD183579b,2.669134253202491e-13
545,HD1397b,8.70603500404163e-09
546,NGTS-12b,2.489532697582123e-08
547,TOI-2570b,4.1254465869983474e-07
548,TOI-778b,1.2428442860119994e-06
549,TOI-1694b,5.924145237753323e-09
550,TOI-2443b,1.7530391591655934e-15
551,TOI-1452b,2.9618358655335394e-25
552,TOI-1516b,6.828279649888629e-06
553,TOI-1431b,1.9692619389025028e-05
554,HATS-38b,2.601079920094598e-08
555,K2-36c,1.7723664245440976e-11
556,TOI-4600b,9.621705951187996e-23
557,TOI-1181b,1.0789845616686634e-05
558,HAT-P-58b,1.0618689048412056e-06
559,K2-329b,1.1444137254596875e-12
560,TOI-5678b,7.865915160656503e-18
561,TOI-620b,1.398652697023967e-14
562,TOI-5344b,2.588221725436742e-12
563,HD73583b,6.275506000296334e-13
564,WASP-77Ab,5.464636830879377e-06
565,LTT9779b,3.4389718536299285e-06
566,TOI-3364b,3.5362532901204966e-08
567,TOI-1634b,2.516151242409769e-10
568,TOI-4641b,1.2947547250211895e-10
569,TRAPPIST-1d,4.899270165527126e-28
570,TRAPPIST-1h,3.676954414857622e-46
571,TOI-244b,4.0949023460164723e-19
572,TOI-544b,9.488385786877535e-10
573,HD110067b,9.606835274515122e-13
574,HD110067c,4.026976958844056e-14
575,HD110067d,1.2721814702501808e-15
576,HD110067f,4.468235476940699e-19
577,TOI-1442b,4.4978515916303945e-09
578,TOI-622b,5.103886294554442e-08
579,K2-138f,2.0216086666949557e-13
580,TRAPPIST-1c,1.923155194616664e-23
581,TOI-122b,9.581280623571544e-18
582,TOI-5126b,7.792852862116543e-09
583,TOI-500b,1.0867887225475926e-07
584,TOI-1107b,1.3275408360139605e-06
585,K2-370b,1.7016786337111183e-06
586,HD28109d,1.3389527192891207e-17
587,HD110082b,2.9071836247538716e-11
588,TOI-3714b,1.066035743690581e-10
589,TOI-3629b,2.76562953633924e-12
590,TOI-1194b,1.8135745285926797e-07
591,TOI-5398b,2.6965573475881895e-10
592,TOI-5398c,3.529211638149762e-09
593,TOI-1670c,1.006120222151697e-13
594,K2-3b,8.238179515296031e-18
595,GJ367b,3.010875675501956e-08
596,K2-174b,3.2686295681108583e-18
597,TOI-628b,5.931131064598237e-07
598,TOI-712b,8.211990524906002e-15
599,WASP-193b,6.209652841413689e-08
600,TOI-1064c,5.954977297862539e-15
601,TOI-1842b,3.139761713213959e-08
602,Kepler-1517b,1.4892295060567314e-05
603,TOI-1231b,3.5117268019010376e-25
604,Qatar-6b,4.441121875528838e-09
605,TOI-559b,1.4258896638682156e-08
606,Kepler-63b,6.16965707815691e-11
607,K2-399b,4.7281556528959984e-05
608,MASCARA-1b,3.8832475524157326e-05
609,HD152843b,2.9419000056104465e-10
610,WASP-189b,2.9207893227719725e-05
611,K2-403b,3.926796650587606e-15
612,TOI-2193Ab,7.872230779028427e-06
613,TOI-1260b,2.5160868581152526e-11
614,TOI-1260d,6.235437951896478e-18
615,GPX-1b,2.64690287068767e-05
616,WASP-184b,3.15564111589134e-07
617,NGTS-9b,2.5479367450290496e-07
618,WASP-171b,6.098224790410214e-07
619,TOI-4137b,6.262754668713343e-07
620,TOI-1468c,7.092255699141606e-25
621,TOI-2567b,6.081503179580885e-08
622,TOI-1899b,2.387996745391187e-22
623,TOI-1468b,1.9142741508625765e-13
624,TOI-2236b,1.34355382748851e-06
625,TOI-3331Ab,9.332481647377578e-07
626,TOI-3540Ab,1.8167988868461951e-06
627,TOI-1288b,1.880171701115487e-08
628,NGTS-24b,1.0288694383098956e-06
629,TOI-1136f,9.08556357353658e-15
630,CoRoT-36b,5.301778903834441e-07
631,HATS-61b,2.168403589994042e-08
632,TOI-3362b,1.3888848937107344e-09
633,TOI-2134b,2.8625050209320564e-14
634,HD3167c,2.961036510048545e-17
635,HD3167b,1.7843489718114138e-07
636,TOI-2046b,1.9775462560019106e-05
637,TOI-954b,6.058224000619156e-07
638,TOI-181b,1.4874023354071522e-10
639,TOI-1811b,1.881459539241954e-09
640,TOI-2145b,6.643041164527821e-08
641,TOI-2152Ab,2.205196666196286e-06
642,TOI-1246b,3.5109242675553753e-10
643,HD15906c,2.5229446132995525e-17
644,TOI-2497b,1.135988948741678e-07
645,TOI-2445b,5.101829522681904e-09
646,TOI-1422b,7.20311624531536e-12
647,TOI-2154b,1.000915349422514e-06
648,HAT-P-60b,1.9772123662096424e-06
649,TOI-1386b,4.1684354227408364e-14
650,K2-39b,5.26968700102103e-07
651,Kepler-444e,7.224026870568679e-14
652,Kepler-102e,6.6511247811423e-16
653,TOI-615b,1.2735379953675306e-06
654,K2-24c,3.4460937567631176e-15
655,Wolf503b,1.2179476892403342e-12
656,K2-79b,1.0523532061738542e-09
657,K2-99b,1.0285620227182722e-08
658,K2-32d,5.346741190200314e-17
659,TOI-942b,4.5425786647001497e-10
660,HD221416b,3.3547726012980834e-09
661,K2-32b,1.2242710401531884e-11
662,K2-129b,6.034709485551532e-21
663,TOI-2136b,1.4226296579811702e-20
664,HD15337c,4.665269565109218e-15
665,WASP-187b,3.411131230315916e-06
666,TOI-4406b,1.4899251911641158e-12
667,TOI-2338b,3.1987676530503317e-13
