,Planet Name,Full Phase Curve SNR 1.1-1.185um,Full Phase Curve SNR 1.185-1.27um,Full Phase Curve SNR 1.27-1.355um,Full Phase Curve SNR 1.355-1.44um,Full Phase Curve SNR 1.44-1.525um,Full Phase Curve SNR 1.525-1.61um,Full Phase Curve SNR 1.61-1.695um,Full Phase Curve SNR 1.695-1.78um,Full Phase Curve SNR 1.78-1.865um,Full Phase Curve SNR 1.865-1.95um
0,TOI-5704b,0.004563107867536914,0.008770567232695444,0.015344034928349523,0.02486509386189492,0.037830224599982136,0.054610358831814906,0.07542931718219209,0.10035960252706744,0.12933178455279876,0.16215302003926263
1,TOI-672b,0.00016216218488578844,0.00043808805665745574,0.0010320995320136001,0.0021741608868072935,0.004175254689365935,0.0074217032983401295,0.012359829764935664,0.019473494765875825,0.029257894129712587,0.04219298327121923
2,TOI-199b,3.5134875881859916e-11,3.0170731183370204e-10,1.9562893931850036e-09,1.0068030292594748e-08,4.275760626429856e-08,1.5452447380576353e-07,4.870672497795348e-07,1.3659756028928919e-06,3.464452106870759e-06,8.053798174356931e-06
3,WASP-176b,1.9692817880797804,2.5808408288531517,3.232793126060365,3.9048235486424945,4.5790482826613506,5.240678665984925,5.878150461381082,6.482926564356777,7.049129293017024,7.573107764136603
4,TOI-1801b,1.0338802077488746e-07,4.420998160165138e-07,1.5564880020210957e-06,4.672497954467084e-06,1.228984685235498e-05,2.8936831058447142e-05,6.204338429025567e-05,0.00012282298710580521,0.00022703677827394148,0.00039552381144830325
5,TOI-836c,4.855939515606787e-05,0.00013856569468010047,0.0003423871405301377,0.0007520717267815511,0.0014987050851709971,0.0027531700475911967,0.004722142916341971,0.00763990260770991,0.011757192284656784,0.01732864557278685
6,TOI-3807b,2.5787795705834213,3.4515737061376903,4.40352258904995,5.405241201841516,6.429351518403969,7.451997733800548,8.453502280996487,9.418433969457242,10.335317860402721,11.196158021716228
7,TOI-4087b,0.9035864837383809,1.2964826708301553,1.75718027327905,2.2744109318232635,2.835126986467082,3.4258698695045733,4.033765211302484,4.647162304746817,5.25598012193604,5.851834065276188
8,TOI-2818b,0.8045700930066825,1.1893399104684368,1.6544523969521512,2.191029290886692,2.7871506059957167,3.429353820254518,4.103859237628004,4.797468355999389,5.498153188571783,6.195388145423713
9,TOI-3235b,0.0001160357573059944,0.0003595146184172908,0.000954897960672426,0.0022360063246071567,0.004717278934970924,0.009120647273582605,0.016382496325642364,0.02763839209597445,0.04418735335946553,0.06744046766253779
10,TOI-4463Ab,1.1883561104134401,1.74292218811168,2.4080176052593134,3.1699436754869237,4.011111386243686,4.912153305234998,5.853600777673294,6.817077450912172,7.786052620819739,8.746238005653796
11,TOI-3785b,1.1058401608621997e-05,3.577866878953447e-05,9.86940352156507e-05,0.00023892787060208809,0.000519163666583804,0.0010305649832353851,0.0018953657122419772,0.0032665118890210726,0.005324292181641951,0.008270377516378852
12,WASP-124b,0.5129868585196095,0.7565678145160238,1.0502780307126995,1.3883482812267647,1.7631527148079182,2.1661547214988466,2.588672248688481,3.0224329832830907,3.4599336319609355,3.894637673667414
13,WASP-25b,0.3383553942720677,0.5417105285481296,0.8078358809460053,1.1372833655758223,1.527176441138486,1.9719177764979883,2.464005955781354,2.9948217963751658,3.5553047145466254,4.1364858908645346
14,LHS1140c,4.73329360420671e-10,2.923181780032678e-09,1.4203238461831517e-08,5.667202841039614e-08,1.919944029196495e-07,5.670020154069743e-07,1.4907308971974674e-06,3.54913486736994e-06,7.758697340645778e-06,1.575330061299016e-05
15,TOI-1199b,0.7382586081152962,1.0439893030136245,1.3972420651741113,1.7886878442282443,2.208084181676648,2.645249577705613,3.0907296194575813,3.5361910641426397,3.974603751740223,4.400271996558193
16,TOI-1273b,0.25665051621565643,0.4141451251324919,0.6218588339644489,0.8807734178434841,1.1890889917689451,1.5427415658882233,1.9360314127512126,2.3622464825044576,2.8142113716334936,3.2847296837286875
17,TOI-5803b,2.869433271513285e-05,7.912774722046067e-05,0.0001897410168844748,0.00040586256743245725,0.0007898973821633141,0.001420645220334253,0.0023905410177496966,0.0038012657131807543,0.005758396720652241,0.008365804184414207
18,TOI-3819b,0.9356428060504494,1.2581479798273683,1.6116312168699283,1.9852347517325721,2.3687172797811833,2.7530582862005977,3.130738890116616,3.495796553803716,3.8437384523952174,4.171378044697945
19,TOI-4791b,0.749217005036003,1.068159800850974,1.4397090137713566,1.8544288002196043,2.3016607265579982,2.770595763728342,3.251033018745473,3.733850533650045,4.21124456049424,4.676799823139412
20,TOI-4377b,2.4754448853184674,3.083349311261425,3.695877054495255,4.29580240749847,4.870019665690054,5.4092605728355965,5.907551418876332,6.36158851424811,6.770134159108065,7.133483266723784
21,Wolf327b,0.016287478753031534,0.027157341254916603,0.04198144846505549,0.061028329497468906,0.08434474915354645,0.11177622953488851,0.1430037389249567,0.17758703293945213,0.2150077185933026,0.2547077514651915
22,HD118203b,1.0829871007047225,1.6169809134443183,2.268952232030087,3.027791768165737,3.877560538586316,4.799616377078881,5.7744160588434905,6.782884195890324,7.807350523088292,8.832114297904091
23,TOI-1470b,0.00012086365552300389,0.0002992359234654924,0.0006532230883183263,0.0012866559975044638,0.002327940103205275,0.003923537150241708,0.0062290576606013216,0.009399436447835448,0.013579532324577323,0.018896143345022143
24,V1298Taub,0.0002020998528867988,0.0005675350988452094,0.0013827352104145802,0.0029995831267620983,0.005911263281167479,0.010751088322669113,0.018274040288536714,0.029323890274054184,0.044790908189978135,0.06556584251077015
25,TOI-2109b,40.855114605034004,43.49359999403319,45.510507412344936,46.98603130618893,48.00026799070099,48.62781962919476,48.93534756740958,48.980853289789856,48.813907081140805,48.476347670122216
26,K2-138g,3.227820122642022e-08,1.3931391940444857e-07,4.94359481278178e-07,1.4940488882037624e-06,3.952426790980871e-06,9.352417518194839e-06,2.0138877936548306e-05,4.001698378602573e-05,7.421334020437902e-05,0.00012966025666829434
27,K2-141c,0.0004737775559007128,0.0012490105040537526,0.002879763980730487,0.005951040263878028,0.011233575947292426,0.019661123601345566,0.03228619728854028,0.050221762382815734,0.07457754622973076,0.1063988463484427
28,TRAPPIST-1b,8.878287782005392e-10,5.3769306611001105e-09,2.5684092287479366e-08,1.0096080914285959e-07,3.375563303467036e-07,9.85294394898872e-07,2.5636512469835582e-06,6.046945853186735e-06,1.310890007360122e-05,2.641605844312468e-05
29,TRAPPIST-1e,1.5781780248249422e-17,3.2193909051009514e-16,4.4602984175791955e-15,4.4929322747742976e-14,3.4702629538648815e-13,2.143570714828809e-12,1.0952348998015068e-11,4.757169236475576e-11,1.7963407904379783e-10,6.007115253819881e-10
30,TRAPPIST-1f,1.961700563265685e-20,6.438864056303575e-19,1.3539116841861996e-17,1.9723297413118014e-16,2.115864640371919e-15,1.7542795607365236e-14,1.1685270315366183e-13,6.452919064977669e-13,3.0313427913480275e-12,1.2374388677888123e-11
31,TRAPPIST-1g,8.6833845570998e-23,4.170871065689915e-21,1.224717631202334e-19,2.397023045580916e-18,3.345014845556039e-17,3.510491189285986e-16,2.8916692615401957e-15,1.9355436334610824e-14,1.083122008011788e-13,5.187827746101677e-13
32,GJ3473b,0.00021647027327094327,0.0004975399626123295,0.0010179208846225582,0.0018938845837898268,0.003257864346099261,0.005249159757971786,0.008003950555488448,0.011646092839359424,0.016279704198647108,0.02198403661961524
33,TOI-2202b,0.0004065826993188583,0.0010571553642216432,0.0024079103876403643,0.0049224065500862915,0.009202359158433869,0.015966366522331382,0.026013018286601765,0.04017464846018482,0.059268531677796485,0.08405139368452585
34,TOI-833b,0.010453127447538442,0.01729785567683281,0.026560762284395554,0.038379260483566754,0.052754772727197766,0.06956826620111616,0.08860472214044547,0.10958070175689602,0.13217092609999068,0.15603146845554977
