,Planet Name,RSM Estimate 1.95-2.6um,RSM Estimate 2.6-3.25um,RSM Estimate 3.25-3.9um
0,TOI-5704b,0.08394283507604615,0.06296287549624201,0.04921447085998326
1,TOI-672b,0.19644385692898506,0.1511100624633837,0.119887390048271
2,TOI-199b,0.006696172212001761,0.00495277230603913,0.0038393261964841134
3,WASP-176b,0.8620071713506324,0.630703247808267,0.4857748638738957
4,TOI-1801b,0.017403335996750112,0.013338592674857864,0.01055988193912704
5,TOI-836c,0.040785869500520495,0.030620919241001777,0.023947911330685273
6,TOI-3807b,0.985730986639289,0.7229654995128443,0.557633727362335
7,TOI-4087b,0.619382268156442,0.45245530795301364,0.3481534681298308
8,TOI-2818b,0.8033334281506364,0.5896357172785067,0.45499926634385857
9,TOI-3235b,0.7213326998695397,0.5639071993513679,0.45167694236179246
10,TOI-4463Ab,0.968486911442794,0.7117335269567736,0.5496202550352578
11,TOI-3785b,0.08179443934991766,0.06340107994395325,0.0505282933333796
12,WASP-124b,0.3987947553192021,0.2913558797492319,0.2242089825122111
13,WASP-25b,0.6317753344473096,0.4635140101030437,0.35758407846721757
14,LHS1140c,0.015200002723787239,0.012150966826716276,0.009861698119821271
15,TOI-1199b,0.5103328717533364,0.3746392306500621,0.28912312152978764
16,TOI-1273b,0.4797615323626841,0.35230304997281076,0.27193430432813565
17,TOI-5803b,0.017042807979058487,0.01263394407098406,0.009806737158564683
18,TOI-3819b,0.41519298581021,0.3041325504396288,0.23440643463078112
19,TOI-4791b,0.44976752341984827,0.3285613554059668,0.25282402808693444
20,TOI-4377b,0.9185786663751602,0.6831029737276446,0.5312330623852034
21,Wolf327b,0.2782342871103549,0.21598458514066451,0.17228119266844244
22,HD118203b,0.8475575590556673,0.62072895896101,0.4783667633072014
23,TOI-1470b,0.04331198938437932,0.03338924391566865,0.026524275077782777
24,V1298Taub,0.10851469112910812,0.08070378840052261,0.06276447734589331
25,TOI-2109b,10.12921460910401,7.356352705072292,5.640923497809945
26,K2-138g,0.0016239710489798142,0.0011990036082580007,0.0009284628925078613
27,K2-141c,0.18756094806546011,0.14065264723671211,0.10992581866729437
28,TRAPPIST-1b,0.036267028509109005,0.029938450186649448,0.02476369414396731
29,TRAPPIST-1e,0.004719981406777871,0.0038963470137411173,0.0032228771070478665
30,TRAPPIST-1f,0.0037233775133134945,0.003073650000865906,0.0025423803855080768
31,TRAPPIST-1g,0.0030900180739280234,0.002550811466644014,0.0021099126569706513
32,GJ3473b,0.05294307435851071,0.041473520464339546,0.033259525837899394
33,TOI-2202b,0.08442718683859733,0.06257451837697853,0.04856619925993533
34,TOI-833b,0.10982685443482632,0.08400578803983223,0.06642638473684967
35,HD28109c,0.0067491811024296385,0.004926378435957813,0.0037889621895890093
36,TOI-2641b,0.5160734412942899,0.3767912320067595,0.2898413330416097
37,TOI-1685b,0.3309188044913045,0.25814203492111193,0.20650358041832909
38,K2-87b,0.04353376050725902,0.03194079398732271,0.024641804275620256
39,WASP-178b,1.9111565602303235,1.36416878353231,1.0352845937352577
40,HIP29442b,0.027942568594046032,0.020654882693788734,0.016005599566589136
41,HD152843c,0.04615216366794744,0.03360766266086181,0.025811728859010605
42,K2-26b,0.006519310149036865,0.005011032233713537,0.003973863261824971
43,TOI-1246d,0.006559547854611794,0.004861065718918202,0.003772540669570342
44,WASP-62b,1.1607235775597535,0.8460586700978188,0.6501786430934342
45,WASP-80b,1.4916723713441222,1.1326676834251796,0.8917863932812532
46,WASP-22b,0.5263677537078908,0.38481672795425625,0.2962483525457945
47,WASP-60b,0.1780567654938019,0.13035272287304137,0.10043319501732328
48,TOI-1296b,0.7666300843971795,0.5637154688152154,0.4354658025232769
49,HAT-P-59b,0.4242145843027572,0.31157013965655783,0.24051962925305312
50,XO-5b,0.4639142876538163,0.3420842395121034,0.2646991092613339
51,WASP-99b,0.6317340411543686,0.4609391506009146,0.35443487268029417
52,HATS-56b,0.9999524412139758,0.7262489451890043,0.5569096570229372
53,WASP-70Ab,0.794270427339865,0.582619624891102,0.4494183347630289
54,K2-417b,0.01852755279473446,0.014201259374909517,0.011243315178527018
55,TOI-1759b,0.016687822877721893,0.012741630895170573,0.010064649266492814
56,WASP-150b,0.19237027192275194,0.1402408348353795,0.10778177617568807
57,Qatar-4b,0.7839612006181111,0.5802743979633236,0.4500162237930188
58,TOI-1201b,0.08502660240707334,0.06619847822382695,0.052895520737448784
59,HAT-P-35b,0.5818757101986406,0.4248563588859461,0.32682488465134596
60,TOI-561b,0.2986357744142884,0.22060419050618188,0.17088114941982374
61,WASP-53b,0.5957903283010986,0.443251981321499,0.3447947668908959
62,KELT-20b,4.221813686494855,3.0120476277682506,2.2852195272774667
63,KELT-6b,0.5030001335768005,0.3672367060947819,0.2824872749387138
64,piMenc,0.10492299283461431,0.07666903390513814,0.059005681956851734
65,HATS-24b,2.34971031498448,1.7103026702274275,1.313227541761791
66,HD191939d,0.008236430343718818,0.006081964433738408,0.00471004563501692
67,WASP-147b,0.38731424391144775,0.284364621962577,0.21947056054433223
68,WASP-97b,1.995822718021588,1.466714650961872,1.1326374970313475
69,WASP-15b,1.1133800725935952,0.8108531634806828,0.6228052953508356
70,HATS-58Ab,0.3696508779434658,0.266746158844688,0.20376330927549194
71,WASP-139b,0.13563574666385866,0.10022326967657692,0.07764645807481646
72,HAT-P-2b,1.1133999622173856,0.8109660731712376,0.6229370634508076
73,TOI-163b,0.8905539021638923,0.6470930459737965,0.496347034023086
74,TOI-1478b,0.25977430545807917,0.1910342519236716,0.14758073791101498
75,WASP-136b,1.2035757814051837,0.8769688627477267,0.673783743171225
76,HATS-4b,0.36783519708587964,0.27136075099066614,0.21003141179230325
77,L98-59b,0.02827012524965676,0.02207265354121395,0.017666609051348647
78,TOI-2076b,0.052035868800884615,0.03853601933533595,0.0298947683377134
