,Planet Name,Noise Estimate 1.1-1.95um,Full Phase Curve Noise Estimate 1.1-1.95um
431,WASP-11b,1.4360156157997386e-05,4.515968236606463e-06
432,HAT-P-41b,1.3864185286669027e-05,5.536800094686813e-06
433,HAT-P-43b,4.10567912086083e-05,1.3532691110113889e-05
434,HAT-P-23b,3.0216125438718725e-05,1.2940087844520991e-05
435,TOI-2158b,1.11011819231793e-05,2.530130383321498e-06
436,WASP-44b,4.311322722884495e-05,1.3865101609566263e-05
437,WASP-55b,2.216793070939337e-05,6.4179331077739034e-06
438,WASP-156b,1.865370824376254e-05,5.033431603524429e-06
439,WASP-49b,1.9858725437040122e-05,5.881900593725125e-06
440,TrES-4b,2.0470685312863307e-05,6.911514503122801e-06
441,HD89345b,4.951683131459011e-06,1.181630514206458e-06
442,GJ1252b,1.773943933473238e-05,6.839840528686086e-06
443,WASP-23b,2.9698803455924048e-05,9.02104752399511e-06
444,HD108236d,5.6901791475441865e-06,1.0159179133810672e-06
445,WASP-113b,1.9179097912171362e-05,6.237743712763329e-06
446,L98-59c,8.987070717361634e-06,1.876561136562602e-06
447,HAT-P-18b,2.4178133525709977e-05,5.824195188435179e-06
448,HAT-P-7b,1.3760806688301296e-05,5.440908003387466e-06
449,KELT-2Ab,5.249774067850463e-06,1.577903838046255e-06
450,HAT-P-46b,1.6677013627741035e-05,4.7125031606076155e-06
451,TOI-677b,9.477530488361564e-06,1.5823460426371941e-06
452,WASP-71b,1.0232656546310993e-05,4.312987654654255e-06
453,HATS-72b,1.9395028716133194e-05,4.336371199582977e-06
454,WASP-118b,1.3631132450176048e-05,4.900660210810633e-06
455,Kepler-6b,3.5950142444085105e-05,1.2038629370390716e-05
456,KELT-11b,2.24178057282134e-06,8.925482655635769e-07
457,HAT-P-65b,2.823574431571724e-05,1.1750108293144003e-05
458,CoRoT-11b,4.058232686608196e-05,1.2477575462214165e-05
459,L98-59d,1.1376300257769815e-05,1.3410880084790861e-06
460,LP791-18c,5.068360471612272e-05,8.541904407694235e-06
461,HD108236e,5.488814033756259e-06,8.672784615023351e-07
462,LTT3780b,1.9319877404810633e-05,6.620674720654183e-06
463,K2-29b,2.7368487371291124e-05,7.521610920819808e-06
464,WASP-45b,3.2667694143073185e-05,8.201636921466115e-06
465,Kepler-105b,2.1620506692286578e-05,5.75361703206147e-06
466,HAT-P-11b,6.185749328617554e-06,1.456994282856434e-06
467,TOI-421b,1.3416025943974955e-05,2.16063609892551e-06
468,K2-19b,2.8534353592818384e-05,6.319439973317253e-06
469,TOI-1298b,1.8415995731929922e-05,5.293005478631234e-06
470,HAT-P-22b,7.656137714433697e-06,2.426828418616321e-06
471,HAT-P-42b,1.9927809632259982e-05,6.238257536112755e-06
472,WASP-121b,1.4560266284241955e-05,6.839027808769319e-06
473,TOI-824b,1.6832372979654944e-05,5.155122923279376e-06
474,TOI-270b,9.258774887851173e-06,3.0484442843897788e-06
475,XO-7b,1.3146167501286278e-05,4.318722233897769e-06
476,Qatar-1b,3.167482353656466e-05,1.131300950550745e-05
477,HD97658b,3.068697120833455e-06,5.955538287539873e-07
478,TOI-942c,1.5797565586672096e-05,3.3067073424817222e-06
479,GJ3090b,1.057784430698744e-05,2.438419184341311e-06
480,TOI-2134c,2.72343914344767e-06,2.2535167120305075e-07
481,TOI-3693b,1.9459447434753288e-05,4.20240393428133e-06
482,TOI-1470c,1.7512890879034152e-05,2.370190230397792e-06
483,TOI-1408b,8.328881591383927e-06,2.4215162272466947e-06
484,HD260655b,5.325890389253625e-06,1.1830552771091855e-06
485,HD63935b,4.378257663680948e-06,9.216139287303139e-07
486,TOI-1420b,1.889266112196209e-05,4.51579466653576e-06
487,HD260655c,5.769366207197352e-06,8.364157866162664e-07
488,HD109833b,6.484420295817594e-06,1.3378962217764443e-06
489,TOI-4010b,2.8637752317191105e-05,1.0751972588194281e-05
490,TOI-1272b,1.7059525064099096e-05,5.650039497388052e-06
491,HAT-P-64b,2.260070050183663e-05,8.247546909353106e-06
492,TOI-178e,1.2902393215546249e-05,2.2506172888065847e-06
493,TOI-178g,1.3861098942738268e-05,1.5749816656716955e-06
494,TOI-1135b,6.903545143766693e-06,1.6814303293881394e-06
495,TOI-2524b,3.2226489796527073e-05,7.474584041914945e-06
496,TOI-178d,1.332180632066862e-05,2.756174604490095e-06
497,Kepler-109c,2.0858004467877524e-05,4.007982533107412e-06
498,TOI-2207b,1.5769246482411363e-05,4.09620876146487e-06
499,HAT-P-61b,4.35840304643407e-05,1.3660871951582057e-05
500,TOI-277b,2.301505129182166e-05,7.011010775168469e-06
501,TOI-1820b,1.4578919531748726e-05,3.853014244286394e-06
502,TOI-1710b,5.610259926005959e-06,9.09220223440912e-07
503,TOI-2421b,1.3178843749470308e-05,4.6155867992586716e-06
504,WASP-182b,2.3387664552660478e-05,6.925757202472627e-06
505,TOI-1136c,7.246835870716568e-06,1.7945049206040698e-06
506,TOI-1136d,6.4561512128050936e-06,1.2833120899269793e-06
507,NGTS-11b,2.112269340157898e-05,2.3614547309892634e-06
508,HIP94235b,4.982025019197843e-06,9.774021339224498e-07
509,TOI-2025b,1.756834602614613e-05,3.860447898024856e-06
510,TOI-2018b,6.4964319338894454e-06,1.2690530488414186e-06
511,GJ486b,4.126602352578192e-06,1.925908283712165e-06
512,Gaia-2b,1.657104776526014e-05,5.2308835954915765e-06
513,TOI-2427b,5.543852307330279e-06,2.7061854532877986e-06
514,TOI-139b,6.591837714337558e-06,1.2435625550533398e-06
515,LHS475b,1.626887259790669e-05,3.3638989113976147e-06
516,TOI-2583Ab,2.6594060150876714e-05,8.763845061101122e-06
517,TOI-2796b,3.5205923481420856e-05,7.751802886940388e-06
518,TOI-3976Ab,2.3460323103120463e-05,6.58241426292332e-06
519,TOI-969b,1.9111565369025844e-05,5.868714185275607e-06
520,TOI-2000c,1.2605730413560148e-05,2.7519358681002865e-06
521,TOI-2364b,2.4418006891559896e-05,6.88225694313317e-06
522,TOI-2498b,1.7730176581955253e-05,5.565154918616898e-06
523,TOI-2587Ab,1.594972967490653e-05,4.70567294789707e-06
524,TOI-4145Ab,2.7273328681927478e-05,6.725023319016768e-06
525,HD23472f,6.247373154345619e-06,1.0484966940145091e-06
526,HD207496b,4.258050010917461e-06,7.742667137698985e-07
527,HD23472c,6.118547500858789e-06,6.753445739316222e-07
528,TOI-1937Ab,4.8857816031724706e-05,1.916368113121245e-05
529,TOI-2803Ab,3.099823720164952e-05,1.2572761226329356e-05
530,TOI-2842b,3.34232203810207e-05,9.635015645790671e-06
531,K2-415b,1.997422250752352e-05,6.0681950588339305e-06
532,TOI-913b,8.779595439537662e-06,1.654285681806737e-06
533,TOI-2977b,2.5652801373978513e-05,9.424322827795073e-06
534,TOI-444b,6.364816826242756e-06,1.016450024442263e-06
535,TOI-470b,1.5180769984448585e-05,2.648984677904796e-06
536,TOI-836b,6.039976323404858e-06,1.426959412508055e-06
537,TOI-1416b,1.0316365024244705e-05,3.983963398456791e-06
538,TOI-2459b,6.538617710232906e-06,9.461100100390503e-07
539,TOI-3023b,1.5791609518562574e-05,5.848155141599713e-06
540,TOI-3082b,1.9767511013785658e-05,8.267744517990418e-06
541,TOI-3912b,2.6953423172979976e-05,9.056474130514525e-06
542,TOI-4551b,6.088288633603132e-06,1.2087729151142847e-06
543,TOI-858Bb,1.4950017685602361e-05,5.194421982169882e-06
544,HD183579b,4.969309450508483e-06,7.511645944115095e-07
545,HD1397b,1.8287026438930585e-06,5.33975790569126e-07
546,NGTS-12b,1.771928384299546e-05,5.27087211128557e-06
547,TOI-2570b,2.8784073025584465e-05,9.619921606535587e-06
548,TOI-778b,6.349069531268683e-06,1.926727205992318e-06
549,TOI-1694b,1.4390952602346412e-05,4.499748956570185e-06
550,TOI-2443b,3.788394632602825e-06,6.038920475652533e-07
551,TOI-1452b,1.983579518922349e-05,3.743501653053866e-06
552,TOI-1516b,1.709211019558848e-05,6.544772784833691e-06
553,TOI-1431b,5.573082723292504e-06,1.806413601664949e-06
554,HATS-38b,2.637123380503005e-05,7.650061041328357e-06
555,K2-36c,2.358778580275606e-05,4.13340620661732e-06
556,TOI-4600b,1.6492316722427928e-05,1.750825468462268e-06
557,TOI-1181b,1.2417442404422835e-05,5.473218537141697e-06
558,HAT-P-58b,2.3550184379712334e-05,7.9670996457824e-06
559,K2-329b,2.4766764981092885e-05,4.637813937144157e-06
560,TOI-5678b,1.0595187213558178e-05,1.4175851127228956e-06
561,TOI-620b,1.3409260808921206e-05,2.408644491084415e-06
562,TOI-5344b,4.670434696027637e-05,1.1081524495292791e-05
563,HD73583b,6.311213463314118e-06,1.2471717881892427e-06
564,WASP-77Ab,1.220504436102229e-05,4.955799936194916e-06
565,LTT9779b,7.503807468047582e-06,4.377249026539982e-06
566,TOI-3364b,1.3816639876204158e-05,4.1434306242525904e-06
567,TOI-1634b,2.1479438664024947e-05,7.279424286688965e-06
568,TOI-4641b,2.837105445859281e-06,4.901606427377693e-07
569,TRAPPIST-1d,5.047733594762566e-05,7.904938753551535e-06
570,TRAPPIST-1h,4.044000115006525e-05,3.7023021696725957e-06
571,TOI-244b,1.1482631763748577e-05,1.9188252504498898e-06
572,TOI-544b,1.3346174579421016e-05,3.981355923502835e-06
573,HD110067b,3.847174538430913e-06,7.763173981058285e-07
574,HD110067c,3.516407892379867e-06,6.36412195877146e-07
575,HD110067d,3.463835707674979e-06,5.221993532076216e-07
576,HD110067f,2.9779885318946744e-06,3.705300843570465e-07
577,TOI-1442b,2.250225938900164e-05,1.5906426196596007e-05
578,TOI-622b,5.933272250916651e-06,1.5795500553764082e-06
579,K2-138f,2.147894006166499e-05,3.745023110220325e-06
580,TRAPPIST-1c,5.442994563064197e-05,1.0167478407464984e-05
581,TOI-122b,3.083624772545805e-05,8.414561096112268e-06
582,TOI-5126b,9.4260462196323e-06,2.6428766936331874e-06
583,TOI-500b,1.4230950287625832e-05,6.127314916968613e-06
584,TOI-1107b,1.1776880605119278e-05,3.5537207327027606e-06
585,K2-370b,1.3354886405859562e-05,5.346173231422285e-06
586,HD28109d,4.276250748488272e-06,5.203232145338833e-07
587,HD110082b,7.221336018465075e-06,1.3411140113719106e-06
588,TOI-3714b,4.552969499479573e-05,1.3493722120508671e-05
589,TOI-3629b,3.5820353627732456e-05,9.153247039856055e-06
590,TOI-1194b,1.9236770008323467e-05,5.558522612886746e-06
591,TOI-5398b,8.714285577096731e-06,1.9062621188541242e-06
592,TOI-5398c,1.016882272093249e-05,2.7977825553865503e-06
593,TOI-1670c,7.680583763052286e-06,9.804289256697767e-07
594,K2-3b,1.0964879732095079e-05,2.1666703398502466e-06
595,GJ367b,7.2504287652449265e-06,3.212148342856467e-06
596,K2-174b,1.2385455404476944e-05,2.3429165438747407e-06
597,TOI-628b,9.485333400780431e-06,3.310114472613143e-06
598,TOI-712b,1.2884871139779669e-05,1.9218602675887342e-06
599,WASP-193b,1.9934339433458618e-05,5.640504725165674e-06
600,TOI-1064c,1.1410095712260385e-05,1.7549604294734303e-06
601,TOI-1842b,7.40470065625192e-06,1.7072263102079266e-06
602,Kepler-1517b,1.5019698330976151e-05,3.6079596862816356e-06
603,TOI-1231b,8.866947498257013e-06,1.1365486348221618e-06
604,Qatar-6b,1.9375712418295282e-05,4.486061375471417e-06
605,TOI-559b,1.2217648071834666e-05,3.549427455299197e-06
606,Kepler-63b,1.9742208058826723e-05,3.7995059859036963e-06
607,K2-399b,2.826121933603145e-05,1.671062415494453e-05
608,MASCARA-1b,4.949958956892458e-06,2.1988455843164682e-06
609,HD152843b,4.396100463754528e-06,1.0414088189554742e-06
610,WASP-189b,2.2207604765819038e-06,9.044632935553965e-07
611,K2-403b,2.422137142070154e-05,2.655151729866537e-06
612,TOI-2193Ab,3.0498861440797555e-05,9.068546654399966e-06
613,TOI-1260b,1.6635994703878475e-05,4.588391083826069e-06
614,TOI-1260d,1.336863426297219e-05,2.047032002600181e-06
615,GPX-1b,3.593406152267432e-05,1.2968433028285826e-05
616,WASP-184b,2.6538862726238656e-05,8.530105435132043e-06
617,NGTS-9b,4.210322061036901e-05,9.839893004926316e-06
618,WASP-171b,3.134926166680066e-05,1.1318637080132891e-05
619,TOI-4137b,1.7515924588092995e-05,5.576010701616723e-06
620,TOI-1468c,1.1438016115861187e-05,1.8311047622390323e-06
621,TOI-2567b,1.981240139958332e-05,6.33804955241551e-06
622,TOI-1899b,2.412937198685986e-05,3.388333124613432e-06
623,TOI-1468b,1.1438016115861187e-05,4.832176374732268e-06
624,TOI-2236b,1.7953499105054634e-05,5.602468337975082e-06
625,TOI-3331Ab,2.432418295807856e-05,8.292415659251396e-06
626,TOI-3540Ab,2.1161502170306236e-05,5.6293117183007975e-06
627,TOI-1288b,1.2391756921795604e-05,3.896592587437776e-06
628,NGTS-24b,3.625900673217674e-05,1.1204804425596969e-05
629,TOI-1136f,5.884119218839673e-06,8.927074192332579e-07
630,CoRoT-36b,3.50811608946543e-05,1.1081155839049736e-05
631,HATS-61b,2.7352140108832937e-05,7.795617946895023e-06
632,TOI-3362b,1.4680329146759226e-05,2.1813404169390265e-06
633,TOI-2134b,3.6116106167758337e-06,7.130793556589971e-07
634,HD3167c,4.300772711657265e-06,6.043719207731813e-07
635,HD3167b,7.073008723475276e-06,2.9441835573311514e-06
636,TOI-2046b,2.133397646813786e-05,8.731484012415921e-06
637,TOI-954b,8.514743402472032e-06,3.2672482042910043e-06
638,TOI-181b,1.6292229761633336e-05,3.7163281410414722e-06
639,TOI-1811b,2.2276052829661803e-05,5.5302086452089375e-06
640,TOI-2145b,4.192926365580944e-06,1.2092506907255435e-06
641,TOI-2152Ab,1.273377526946887e-05,4.427192354863291e-06
642,TOI-1246b,1.8579124373194126e-05,5.468391860005092e-06
643,HD15906c,7.586287612814372e-06,8.490057169272663e-07
644,TOI-2497b,5.095788618217675e-06,1.4786930339349503e-06
645,TOI-2445b,3.044715872223372e-05,2.2039958951098203e-05
646,TOI-1422b,1.0620260316780784e-05,2.167675722534417e-06
647,TOI-2154b,1.8568662812340663e-05,5.07052774663946e-06
648,HAT-P-60b,6.576725732769985e-06,2.2402597555328805e-06
649,TOI-1386b,9.142279558718607e-06,1.493927201259599e-06
650,K2-39b,7.958898404754569e-06,2.2719689876148725e-06
651,Kepler-444e,4.692502896497724e-06,1.0504897149448984e-06
652,Kepler-102e,1.3643695883094607e-05,2.283857825381281e-06
653,TOI-615b,1.277918050267738e-05,4.083535901619179e-06
654,K2-24c,8.01837555698135e-06,1.1452795723449926e-06
655,Wolf503b,1.0589249302409071e-05,1.7385768220828891e-06
656,K2-79b,1.655995932508116e-05,3.134481187072101e-06
657,K2-99b,6.9886969677668446e-06,1.926057659915052e-06
658,K2-32d,1.3773403809831198e-05,1.8935309128380314e-06
659,TOI-942b,1.8344398743911224e-05,4.987284864494537e-06
660,HD221416b,3.1144502899967003e-06,5.194711587764792e-07
661,K2-32b,1.6304918819572257e-05,3.506356049883397e-06
662,K2-129b,1.2334432211019511e-05,2.6809012273222176e-06
663,TOI-2136b,1.629727273728397e-05,3.624374744464698e-06
664,HD15337c,6.115944635727476e-06,7.731715506021709e-07
665,WASP-187b,7.651397226019898e-06,2.692398510482825e-06
666,TOI-4406b,1.5611243057733472e-05,1.807023738259661e-06
667,TOI-2338b,2.578283765895331e-05,3.43161003548852e-06
668,K2-353b,2.2450837719252416e-05,3.66621394560891e-06
669,TOI-1411b,5.845765720294398e-06,2.7392876449393124e-06
670,NGTS-13b,2.3591415434231322e-05,8.725729109771666e-06
671,K2-280b,1.6850250166177744e-05,3.7442556939805863e-06
672,HD93963Ac,7.603081641433049e-06,2.042420117413097e-06
673,HATS-37Ab,2.3156176786317295e-05,6.448889913690005e-06
674,K2-33b,1.8312143579285326e-05,5.367899777846121e-06
675,TOI-251b,1.1166708784955017e-05,2.582428485962368e-06
676,TOI-1268b,9.82655074357852e-06,2.3617573711470534e-06
677,K2-139b,1.3241085198250482e-05,1.922567382928586e-06
678,Gaia-1b,3.373980862067578e-05,1.1591991597144566e-05
679,HATS-12b,2.1333694293779035e-05,8.357069537323705e-06
680,K2-52b,2.4918890133471544e-05,9.921712221885242e-06
681,K2-406b,7.377721940529503e-06,9.841841417829824e-07
682,K2-24b,9.099906734410104e-06,1.6216463455999273e-06
683,K2-32c,1.4600315832376624e-05,2.3380081677688103e-06
684,TOI-1601b,8.913158712152378e-06,3.198540685740289e-06
685,WASP-185b,1.2740515170103193e-05,3.0633116229549233e-06
686,K2-287b,1.2481672795230755e-05,2.0394904311926308e-06
687,Kepler-470b,6.184596254993749e-06,1.1474125664225668e-06
688,K2-289b,2.1089844271141423e-05,4.050865953971987e-06
689,HATS-9b,3.7065531998656525e-05,1.5977323932114737e-05
690,WASP-163b,2.7436666000136425e-05,1.0545162621570715e-05
691,TOI-540b,1.3201438144605354e-05,6.573602389596869e-06
692,TOI-1693b,1.0509586466398467e-05,4.554623574808006e-06
693,NGTS-8b,4.529169297523775e-05,1.538904175598315e-05
694,K2-405b,2.5441405880408417e-05,8.294096673291573e-06
695,TOI-532b,4.01810539352702e-05,1.1779239894793905e-05
696,GJ3929b,1.3529696712440097e-05,3.1381244223090014e-06
