,Planet Name,TSM Estimate 1.95-2.6um,TSM Estimate 2.6-3.25um,TSM Estimate 3.25-3.9um
0,TOI-5704b,5.980646872759599,4.485894765115054,3.506366814709458
1,TOI-672b,14.822869637402123,11.40216238782235,9.046224105120878
2,TOI-199b,11.500132310243973,8.505984466748833,6.593731141295421
3,WASP-176b,7.637082480958121,5.587810501591102,4.303795636373069
4,TOI-1801b,6.837428867401823,5.240471058113147,4.148770190980937
5,TOI-836c,9.763120773342068,7.329884992076462,5.732533189902536
6,TOI-3807b,8.031088891870516,5.890248222934174,4.543233492963931
7,TOI-4087b,8.875330438774427,6.483379607900183,4.988804542717569
8,TOI-2818b,12.996007724180398,9.538891408820124,7.360796616560561
9,TOI-3235b,13.595141835670915,10.628103174477388,8.512870824269184
10,TOI-4463Ab,11.099335921643611,8.15681596627962,6.2989182072556025
11,TOI-3785b,13.213147844877927,10.241867900586355,8.1623862877419
12,WASP-124b,8.453498043195928,6.1760500269426855,4.75269589093983
13,WASP-25b,19.018791529523845,13.953498733652468,10.764613101893897
14,LHS1140c,7.352052705615522,5.877271876695112,4.769981009959347
15,TOI-1199b,13.394429099898483,9.832951962789107,7.588457194942106
16,TOI-1273b,26.339746041689974,19.342052749201226,14.929668247374142
17,TOI-5803b,5.163442172460879,3.8276931653979123,2.97113716712599
18,TOI-3819b,2.4427650407802215,1.789347092479189,1.3791173343948275
19,TOI-4791b,1.8768567281494535,1.3710696268479825,1.0550216577328557
20,TOI-4377b,2.492274624445014,1.853385311050781,1.4413340190813082
21,Wolf327b,9.609156915897755,7.459288327065725,5.949938920908307
22,HD118203b,3.8936573763734708,2.8516126886768998,2.1976044655164855
23,TOI-1470b,3.7092423992374095,2.8594576460425656,2.27154113966954
24,V1298Taub,6.512398472456426,4.843355520181996,3.7667460704063016
25,TOI-2109b,3.528412494885843,2.5625132651484352,1.9649603370510826
26,K2-138g,4.402425408528368,3.2503805737351095,2.5169713656041646
27,K2-141c,25.68321174261601,19.25993528183273,15.052430188331096
28,TRAPPIST-1b,11.792711612571784,9.734889338668253,8.052247882078104
29,TRAPPIST-1e,10.063827642695587,8.307694756194119,6.871738874297967
30,TRAPPIST-1f,9.060890293311388,7.479769472287074,6.186917570025039
31,TRAPPIST-1g,8.614935644484252,7.111633686470967,5.882412762776719
32,GJ3473b,5.826550249548759,4.564290116112567,3.660314421078462
33,TOI-2202b,3.4679790620984723,2.5703464450037687,1.9949327754002455
34,TOI-833b,5.334393314494811,4.08023990493576,3.226391800710152
35,HD28109c,11.198081513263803,8.173730479862428,6.286556369693232
36,TOI-2641b,23.310112023184658,17.01898436277563,13.091613327755741
37,TOI-1685b,9.907003615964957,7.728222266870932,6.182277012208457
38,K2-87b,3.386693739689893,2.4848229460800435,1.917000583053036
