,Planet Name,ESM Estimate 3.9-4.29um,ESM Estimate 4.29-4.68um,ESM Estimate 4.68-5.07um,ESM Estimate 5.07-5.46um,ESM Estimate 5.46-5.85um,ESM Estimate 5.85-6.24um,ESM Estimate 6.24-6.63um,ESM Estimate 6.63-7.02um,ESM Estimate 7.02-7.41um,ESM Estimate 7.41-7.8um
0,TOI-5704b,0.6758557014524468,0.7324004583214035,0.7724738268733665,0.7988330855359187,0.8141259450342374,0.8206828800164402,0.8204602221858851,0.8150545596774338,0.805745963515341,0.7935488083879202
1,TOI-672b,0.8828645278109892,1.0743023320081517,1.2473364770810893,1.3982377011386797,1.525989598980781,1.6312928727264444,1.7158211255411753,1.7817130928693343,1.831249424488311,1.8666604680627699
2,TOI-199b,0.00809336581303967,0.014805315927524314,0.024205239645269404,0.03629142739000783,0.050841366076809565,0.06747745916653163,0.08573626214454429,0.10512740669328285,0.12517698549234774,0.14545546373494836
3,WASP-176b,6.939115246884703,6.687506857545476,6.405689514727825,6.11315214479912,5.821715346033021,5.538343334686861,5.266938220344112,5.009480382494949,4.7667536601661915,4.53880746154171
4,TOI-1801b,0.04395462123636503,0.06281723631068015,0.08343331535439098,0.10480151857167933,0.12607029831197117,0.14658160188890587,0.1658693621460259,0.18363509188413307,0.19971524580824793,0.21404860362252545
5,TOI-836c,0.27194692779320045,0.3367408930394375,0.39669933934714485,0.45017089555336964,0.496457705719182,0.5355086126210383,0.5676714818654663,0.5935136417304665,0.6137008136712739,0.628920318055216
6,TOI-3807b,7.949301160945825,7.706674598545772,7.417875985221035,7.10780369212829,6.792087533315768,6.480341292672987,6.178294485807357,5.889177899361216,5.614622588283648,5.355243879008595
7,TOI-4087b,6.772556800955332,6.697573482156182,6.552479941029155,6.3643991468900705,6.151846925287562,5.927304862020651,5.699084844027015,5.472637619447102,5.251457766617424,5.037705801544847
8,TOI-2818b,8.180116686562837,8.161498414171161,8.04280821256593,7.859218816982357,7.6354824793283615,7.3887817881257405,7.130916771827947,6.869901017150392,6.611098892336213,6.3580266722024215
9,TOI-3235b,2.2039021452121554,2.815291144558119,3.403922047439358,3.948520744528392,4.436898878091462,4.863763179033967,5.228601965948541,5.533959869519318,5.7841543995077815,5.984380370279501
10,TOI-4463Ab,9.379397157515491,9.33664162767401,9.18357199998822,8.95987617756651,8.693271396336142,8.402859652244713,8.101661977616125,7.798448678303468,7.499033178689223,7.207177706099946
11,TOI-3785b,0.2667452902036714,0.3457566441332443,0.42317682820884595,0.4959659349246027,0.5622373922351978,0.6210246423997641,0.6720288410065243,0.715399691108845,0.7515648467934621,0.7811060992682756
12,WASP-124b,4.619321791734005,4.605184542893178,4.535328176844139,4.429489829712414,4.301522480163285,4.161019116443988,4.0145514879886415,3.8665706589920483,3.7200468366998076,3.5769190949132397
13,WASP-25b,7.476578105838498,7.640711561998305,7.679350064437637,7.628220167701424,7.514467526103453,7.358258144793501,7.174366431389635,6.973512909592103,6.763414403456393,6.54957991325718
14,LHS1140c,0.01011090802783346,0.01651650287124473,0.024548458949602173,0.03393483697316426,0.04432756297823433,0.055360298358368185,0.06668858392470327,0.07801294590081417,0.0890887820290987,0.09972734286130963
15,TOI-1199b,4.678286895558776,4.607446776055635,4.4923686551760715,4.351075366899743,4.195686181808712,4.034246666908893,3.8720247209476306,3.712405144405823,3.5575001622213813,3.408564406569799
16,TOI-1273b,5.596877606421935,5.733697675818417,5.77422568503935,5.745340178775221,5.667623872601423,5.556466589449332,5.423208905001536,5.276125147960815,5.1212045715188825,4.962748416463784
17,TOI-5803b,0.15784518628954153,0.1930148030378706,0.22501634023201642,0.25310523413241853,0.27704152558636913,0.2969107965822781,0.3129877589234779,0.3256417131400347,0.335275426809827,0.34228811145280025
18,TOI-3819b,3.516792781279893,3.4138670379133997,3.2894304091265907,3.15472757067112,3.0168643692820276,2.8802463562758485,2.7475271799981678,2.6202279623522498,2.4991408811103706,2.384592385500806
19,TOI-4791b,4.839300132777854,4.776856161382881,4.666272614390633,4.526597479714743,4.370747304613647,4.207370924437387,4.042185794371904,3.8789087147925314,3.7198956374260437,3.5665792612850225
20,TOI-4377b,4.127025257606089,3.922772723290902,3.715011384771033,3.51186727604735,3.3176758305790437,3.1345284223649053,2.963199878407056,2.803705772921985,2.6556379224443507,2.5183662859048708
21,Wolf327b,1.1681015823221337,1.2114734330473662,1.2323542937858836,1.2364279136112084,1.2282320001299123,1.2112741035843522,1.188213734955779,1.1610426641418785,1.1312395754150883,1.0998943411329738
22,HD118203b,9.370983375699616,9.376892143413054,9.262643521529933,9.069284724778399,8.825978953597387,8.55315209089792,8.26495834960064,7.971104657186495,7.678163814785684,7.390507129852566
