,Planet Name,RSM Estimate 1.1-1.95um
0,TOI-5704b,0.17372613961326774
1,TOI-672b,0.3796100484988598
2,TOI-199b,0.014403979443016851
3,WASP-176b,1.9109340629314262
4,TOI-1801b,0.03396099179807636
5,TOI-836c,0.08419227031532127
6,TOI-3807b,2.1706239604286863
7,TOI-4087b,1.3792273314688672
8,TOI-2818b,1.7652550281535075
9,TOI-3235b,1.3351069597676422
10,TOI-4463Ab,2.1208784552940916
11,TOI-3785b,0.15485830585391402
12,WASP-124b,0.8877005980966757
13,WASP-25b,1.389941422672698
14,LHS1140c,0.02653854897787487
15,TOI-1199b,1.1208966450579205
16,TOI-1273b,1.052864304121411
17,TOI-5803b,0.03643292824036973
18,TOI-3819b,0.9174794895434536
19,TOI-4791b,1.0014591137468403
20,TOI-4377b,1.9465953930651725
21,Wolf327b,0.5247066468802642
22,HD118203b,1.8738658613837211
23,TOI-1470b,0.08320952941661308
24,V1298Taub,0.229905648987992
25,TOI-2109b,22.924974820936356
26,K2-138g,0.003510712692274684
27,K2-141c,0.3884061305995364
28,TRAPPIST-1b,0.058368389846276486
29,TRAPPIST-1e,0.007596368551363171
30,TRAPPIST-1f,0.005992427810493394
31,TRAPPIST-1g,0.0049730950393625795
32,GJ3473b,0.0974626097850622
33,TOI-2202b,0.18057759392498893
34,TOI-833b,0.2154885725559622
35,HD28109c,0.015061779326109654
36,TOI-2641b,1.150861149624192
37,TOI-1685b,0.6159958947749984
38,K2-87b,0.09576487789185678
39,WASP-178b,4.539651226073113
40,HIP29442b,0.06020846872845928
41,HD152843c,0.1036788588577408
42,K2-26b,0.012623705101051999
43,TOI-1246d,0.014035080461163137
44,WASP-62b,2.60040248654768
45,WASP-80b,2.985310038650302
46,WASP-22b,1.1694928311738886
47,WASP-60b,0.39409808563968135
48,TOI-1296b,1.6761459933082918
49,HAT-P-59b,0.9304910534403061
50,XO-5b,1.0064034052031676
51,WASP-99b,1.4113215599815019
52,HATS-56b,2.2628631973203603
53,WASP-70Ab,1.7483744981831
54,K2-417b,0.03614776847615305
55,TOI-1759b,0.03290127271541883
56,WASP-150b,0.4307932564535073
57,Qatar-4b,1.682952910217044
58,TOI-1201b,0.15909326007868907
59,HAT-P-35b,1.2974141296072468
60,TOI-561b,0.6446467179458917
61,WASP-53b,1.2610582511891213
62,KELT-20b,10.041744824324773
63,KELT-6b,1.1217885403651293
64,piMenc,0.2334419296050951
65,HATS-24b,5.284886940036774
66,HD191939d,0.017798455102585157
67,WASP-147b,0.8504128436319152
68,WASP-97b,4.370629435696312
69,WASP-15b,2.500317068943851
70,HATS-58Ab,0.8517050446169651
71,WASP-139b,0.29255971011160514
72,HAT-P-2b,2.4995155054209315
73,TOI-163b,2.0127045588849266
74,TOI-1478b,0.5678169631032682
75,WASP-136b,2.6991932103226195
76,HATS-4b,0.7969608255788265
77,L98-59b,0.05249907378784492
78,TOI-2076b,0.11154664543469447
79,HAT-P-69b,3.2537773479962695
80,EPIC211945201b,0.06498901396133112
81,K2-34b,2.0934109625874213
82,WASP-61b,1.006822059400212
83,KELT-21b,2.5924209572791637
84,HAT-P-16b,3.03299185409001
85,WASP-174b,1.0981687141637837
86,WASP-130b,0.24571399858885912
87,KOI-12b,0.34334615380870054
88,WASP-37b,0.9306229708368339
89,HD191939c,0.026462102346786948
90,WASP-83b,0.6378838612225779
91,WASP-46b,3.0801848960017626
92,XO-4b,1.8933301979859731
93,WASP-170b,1.366743541183715
94,HD191939b,0.12013973046889147
95,HD86226c,0.19460694409485946
96,TOI-481b,0.5259875626612738
97,WASP-169b,0.9327544387513755
98,Kepler-138b,0.0015430873494350764
99,TOI-4010d,0.054083658799116835
